h2s,tz=0,v=1.6
1697565480,1.387e+00,NaN,1
1697565540,1.321e+00,NaN,1
1697565600,1.270e+00,NaN,1
1697565660,NaN,NaN,1
1697565720,NaN,NaN,2
1697565780,NaN,NaN,2
1697565840,NaN,NaN,2
1697565900,NaN,NaN,2
1697565960,NaN,6.950e-01,2
1697566020,NaN,6.370e-01,2
1697566080,NaN,5.650e-01,2
1697566140,NaN,5.130e-01,2
1697566200,NaN,5.220e-01,2
1697566260,NaN,NaN,2
1697566320,NaN,NaN,1
1697566380,NaN,NaN,1
1697566440,NaN,NaN,1
1697566500,NaN,NaN,1
1697566560,1.124e+00,NaN,1
1697566620,1.082e+00,NaN,1
1697566680,1.016e+00,NaN,1
1697566740,9.780e-01,NaN,1
1697566800,9.110e-01,NaN,1
1697566860,NaN,NaN,1
1697566920,NaN,NaN,2
1697566980,NaN,NaN,2
1697567040,NaN,NaN,2
1697567100,NaN,NaN,2
1697567160,NaN,5.590e-01,2
1697567220,NaN,5.260e-01,2
1697567280,NaN,4.990e-01,2
1697567340,NaN,4.840e-01,2
1697567400,NaN,4.970e-01,2
1697567460,NaN,NaN,2
1697567520,NaN,NaN,1
1697567580,NaN,NaN,1
1697567640,NaN,NaN,1
1697567700,NaN,NaN,1
1697567760,8.770e-01,NaN,1
1697567820,8.720e-01,NaN,1
1697567880,8.590e-01,NaN,1
1697567940,8.460e-01,NaN,1
1697568000,8.260e-01,NaN,1
1697568060,NaN,NaN,1
1697568120,NaN,NaN,2
1697568180,NaN,NaN,2
1697568240,NaN,NaN,2
1697568300,NaN,NaN,2
1697568360,NaN,4.950e-01,2
1697568420,NaN,5.020e-01,2
1697568480,NaN,5.180e-01,2
1697568540,NaN,5.090e-01,2
1697568600,NaN,4.740e-01,2
1697568660,NaN,NaN,2
1697568720,NaN,NaN,1
1697568780,NaN,NaN,1
1697568840,NaN,NaN,1
1697568900,NaN,NaN,1
1697568960,7.630e-01,NaN,1
1697569020,7.860e-01,NaN,1
1697569080,8.520e-01,NaN,1
1697569140,9.210e-01,NaN,1
1697569200,9.640e-01,NaN,1
1697569260,NaN,NaN,1
1697569320,NaN,NaN,2
1697569380,NaN,NaN,2
1697569440,NaN,NaN,2
1697569500,NaN,NaN,2
1697569560,NaN,4.700e-01,2
1697569620,NaN,4.910e-01,2
1697569680,NaN,5.850e-01,2
1697569740,NaN,6.170e-01,2
1697569800,NaN,6.710e-01,2
1697569860,NaN,NaN,2
1697569920,NaN,NaN,1
1697569980,NaN,NaN,1
1697570040,NaN,NaN,1
1697570100,NaN,NaN,1
1697570160,1.042e+00,NaN,1
1697570220,1.126e+00,NaN,1
1697570280,1.237e+00,NaN,1
1697570340,1.331e+00,NaN,1
1697570400,1.311e+00,NaN,1
1697570460,NaN,NaN,1
1697570520,NaN,NaN,2
1697570580,NaN,NaN,2
1697570640,NaN,NaN,2
1697570700,NaN,NaN,2
1697570760,NaN,7.500e-01,2
1697570820,NaN,7.430e-01,2
1697570880,NaN,6.920e-01,2
1697570940,NaN,6.580e-01,2
1697571000,NaN,6.510e-01,2
1697571060,NaN,NaN,2
1697571120,NaN,NaN,1
1697571180,NaN,NaN,1
1697571240,NaN,NaN,1
1697571300,NaN,NaN,1
1697571360,1.287e+00,NaN,1
1697571420,1.301e+00,NaN,1
1697571480,1.328e+00,NaN,1
1697571540,1.316e+00,NaN,1
1697571600,1.301e+00,NaN,1
1697571660,NaN,NaN,1
1697571720,NaN,NaN,2
1697571780,NaN,NaN,2
1697571840,NaN,NaN,2
1697571900,NaN,NaN,2
1697571960,NaN,7.930e-01,2
1697572020,NaN,8.410e-01,2
1697572080,NaN,8.510e-01,2
1697572140,NaN,8.740e-01,2
1697572200,NaN,8.580e-01,2
1697572260,NaN,NaN,2
1697572320,NaN,NaN,1
1697572380,NaN,NaN,1
1697572440,NaN,NaN,1
1697572500,NaN,NaN,1
1697572560,1.296e+00,NaN,1
1697572620,1.237e+00,NaN,1
1697572680,1.157e+00,NaN,1
1697572740,1.057e+00,NaN,1
1697572800,1.029e+00,NaN,1
1697572860,NaN,NaN,1
1697572920,NaN,NaN,2
1697572980,NaN,NaN,2
1697573040,NaN,NaN,2
1697573100,NaN,NaN,2
1697573160,NaN,8.310e-01,2
1697573220,NaN,7.820e-01,2
1697573280,NaN,7.260e-01,2
1697573340,NaN,6.550e-01,2
1697573400,NaN,6.620e-01,2
1697573460,NaN,NaN,2
1697573520,NaN,NaN,1
1697573580,NaN,NaN,1
1697573640,NaN,NaN,1
1697573700,NaN,NaN,1
1697573760,9.940e-01,NaN,1
1697573820,1.013e+00,NaN,1
1697573880,1.026e+00,NaN,1
1697573940,1.058e+00,NaN,1
1697574000,1.068e+00,NaN,1
1697574060,NaN,NaN,1
1697574120,NaN,NaN,2
1697574180,NaN,NaN,2
1697574240,NaN,NaN,2
1697574300,NaN,NaN,2
1697574360,NaN,6.580e-01,2
1697574420,NaN,6.380e-01,2
1697574480,NaN,6.200e-01,2
1697574540,NaN,5.990e-01,2
1697574600,NaN,6.000e-01,2
1697574660,NaN,NaN,2
1697574720,NaN,NaN,1
1697574780,NaN,NaN,1
1697574840,NaN,NaN,1
1697574900,NaN,NaN,1
1697574960,9.920e-01,NaN,1
1697575020,9.460e-01,NaN,1
1697575080,9.320e-01,NaN,1
1697575140,8.440e-01,NaN,1
1697575200,8.410e-01,NaN,1
1697575260,NaN,NaN,1
1697575320,NaN,NaN,2
1697575380,NaN,NaN,2
1697575440,NaN,NaN,2
1697575500,NaN,NaN,2
1697575560,NaN,6.140e-01,2
1697575620,NaN,6.040e-01,2
1697575680,NaN,6.370e-01,2
1697575740,NaN,6.460e-01,2
1697575800,NaN,6.050e-01,2
1697575860,NaN,NaN,2
1697575920,NaN,NaN,1
1697575980,NaN,NaN,1
1697576040,NaN,NaN,1
1697576100,NaN,NaN,1
1697576160,7.710e-01,NaN,1
1697576220,7.560e-01,NaN,1
1697576280,6.800e-01,NaN,1
1697576340,6.650e-01,NaN,1
1697576400,6.310e-01,NaN,1
1697576460,NaN,NaN,1
1697576520,NaN,NaN,2
1697576580,NaN,NaN,2
1697576640,NaN,NaN,2
1697576700,NaN,NaN,2
1697576760,NaN,5.660e-01,2
1697576820,NaN,5.300e-01,2
1697576880,NaN,5.420e-01,2
1697576940,NaN,5.350e-01,2
1697577000,NaN,5.290e-01,2
1697577060,NaN,NaN,2
1697577120,NaN,NaN,1
1697577180,NaN,NaN,1
1697577240,NaN,NaN,1
1697577300,NaN,NaN,1
1697577360,6.730e-01,NaN,1
1697577420,6.750e-01,NaN,1
1697577480,6.640e-01,NaN,1
1697577540,6.840e-01,NaN,1
1697577600,6.760e-01,NaN,1
1697577660,NaN,NaN,1
1697577720,NaN,NaN,2
1697577780,NaN,NaN,2
1697577840,NaN,NaN,2
1697577900,NaN,NaN,2
1697577960,NaN,4.670e-01,2
1697578020,NaN,4.120e-01,2
1697578080,NaN,2.000e-01,2
1697578140,NaN,2.000e-01,2
1697578200,NaN,2.000e-01,2
1697578260,NaN,NaN,2
1697578320,NaN,NaN,1
1697578380,NaN,NaN,1
1697578440,NaN,NaN,1
1697578500,NaN,NaN,1
1697578560,5.670e-01,NaN,1
1697578620,5.170e-01,NaN,1
1697578680,4.820e-01,NaN,1
1697578740,5.070e-01,NaN,1
1697578800,5.450e-01,NaN,1
1697578860,NaN,NaN,1
1697578920,NaN,NaN,2
1697578980,NaN,NaN,2
1697579040,NaN,NaN,2
1697579100,NaN,NaN,2
1697579160,NaN,2.000e-01,2
1697579220,NaN,2.000e-01,2
1697579280,NaN,4.020e-01,2
1697579340,NaN,2.000e-01,2
1697579400,NaN,4.060e-01,2
1697579460,NaN,NaN,2
1697579520,NaN,NaN,1
1697579580,NaN,NaN,1
1697579640,NaN,NaN,1
1697579700,NaN,NaN,1
1697579760,5.630e-01,NaN,1
1697579820,5.280e-01,NaN,1
1697579880,5.380e-01,NaN,1
1697579940,5.540e-01,NaN,1
1697580000,5.630e-01,NaN,1
1697580060,5.130e-01,NaN,1
1697580120,4.980e-01,NaN,1
1697580180,4.990e-01,NaN,1
1697580240,5.020e-01,NaN,1
1697580300,NaN,NaN,1
1697585760,7.310e-01,NaN,1
1697585820,7.370e-01,NaN,1
1697585880,7.450e-01,NaN,1
1697585940,7.390e-01,NaN,1
1697586000,7.170e-01,NaN,1
1697586060,NaN,NaN,1
1697586120,NaN,NaN,2
1697586180,NaN,NaN,2
1697586240,NaN,NaN,2
1697586300,NaN,4.970e-01,2
1697586360,NaN,4.970e-01,2
1697586420,NaN,4.810e-01,2
1697586480,NaN,4.790e-01,2
1697586540,NaN,4.450e-01,2
1697586600,NaN,4.180e-01,2
1697586660,NaN,NaN,2
1697586720,NaN,NaN,1
1697586780,NaN,NaN,1
1697586840,NaN,NaN,1
1697586900,6.860e-01,NaN,1
1697586960,6.630e-01,NaN,1
1697587020,5.890e-01,NaN,1
1697587080,5.440e-01,NaN,1
1697587140,5.180e-01,NaN,1
1697587200,5.260e-01,NaN,1
1697587260,NaN,NaN,1
1697587320,NaN,NaN,2
1697587380,NaN,NaN,2
1697587440,NaN,NaN,2
1697587500,NaN,2.000e-01,2
1697587560,NaN,2.000e-01,2
1697587620,NaN,2.000e-01,2
1697587680,NaN,2.000e-01,2
1697587740,NaN,2.000e-01,2
1697587800,NaN,2.000e-01,2
1697587860,NaN,NaN,2
1697587920,NaN,NaN,1
1697587980,NaN,NaN,1
1697588040,NaN,NaN,1
1697588100,6.410e-01,NaN,1
1697588160,6.530e-01,NaN,1
1697588220,6.760e-01,NaN,1
1697588280,6.400e-01,NaN,1
1697588340,6.230e-01,NaN,1
1697588400,6.310e-01,NaN,1
1697588460,NaN,NaN,1
1697588520,NaN,NaN,2
1697588580,NaN,NaN,2
1697588640,NaN,NaN,2
1697588700,NaN,2.000e-01,2
1697588760,NaN,2.000e-01,2
1697588820,NaN,2.000e-01,2
1697588880,NaN,2.000e-01,2
1697588940,NaN,2.000e-01,2
1697589000,NaN,2.000e-01,2
1697589060,NaN,NaN,2
1697589120,NaN,NaN,1
1697589180,NaN,NaN,1
1697589240,NaN,NaN,1
1697589300,5.850e-01,NaN,1
1697589360,5.710e-01,NaN,1
1697589420,6.020e-01,NaN,1
1697589480,6.350e-01,NaN,1
1697589540,6.750e-01,NaN,1
1697589600,6.410e-01,NaN,1
1697589660,NaN,NaN,1
1697589720,NaN,NaN,2
1697589780,NaN,NaN,2
1697589840,NaN,NaN,2
1697589900,NaN,2.000e-01,2
1697589960,NaN,2.000e-01,2
1697590020,NaN,2.000e-01,2
1697590080,NaN,2.000e-01,2
1697590140,NaN,2.000e-01,2
1697590200,NaN,2.000e-01,2
1697590260,NaN,NaN,2
1697590320,NaN,NaN,1
1697590380,NaN,NaN,1
1697590440,NaN,NaN,1
1697590500,5.430e-01,NaN,1
1697590560,4.760e-01,NaN,1
1697590620,4.750e-01,NaN,1
1697590680,5.020e-01,NaN,1
1697590740,4.930e-01,NaN,1
1697590800,4.760e-01,NaN,1
1697590860,NaN,NaN,1
1697590920,NaN,NaN,2
1697590980,NaN,NaN,2
1697591040,NaN,NaN,2
1697591100,NaN,NaN,2
1697591160,NaN,2.000e-01,2
1697591220,NaN,2.000e-01,2
1697591280,NaN,2.000e-01,2
1697591340,NaN,2.000e-01,2
1697591400,NaN,2.000e-01,2
1697591460,NaN,NaN,2
1697591520,NaN,NaN,1
1697591580,NaN,NaN,1
1697591640,NaN,NaN,1
1697591700,4.490e-01,NaN,1
1697591760,4.840e-01,NaN,1
1697591820,5.190e-01,NaN,1
1697591880,5.430e-01,NaN,1
1697591940,5.850e-01,NaN,1
1697592000,5.630e-01,NaN,1
1697592060,NaN,NaN,1
1697592120,NaN,NaN,2
1697592180,NaN,NaN,2
1697592240,NaN,NaN,2
1697592300,NaN,2.000e-01,2
1697592360,NaN,2.000e-01,2
1697592420,NaN,2.000e-01,2
1697592480,NaN,2.000e-01,2
1697592540,NaN,2.000e-01,2
1697592600,NaN,2.000e-01,2
1697592660,NaN,NaN,2
1697592720,NaN,NaN,1
1697592780,NaN,NaN,1
1697592840,NaN,NaN,1
1697592900,5.920e-01,NaN,1
1697592960,6.070e-01,NaN,1
1697593020,6.190e-01,NaN,1
1697593080,6.360e-01,NaN,1
1697593140,6.290e-01,NaN,1
1697593200,5.950e-01,NaN,1
1697593260,NaN,NaN,1
1697593320,NaN,NaN,2
1697593380,NaN,NaN,2
1697593440,NaN,NaN,2
1697593500,NaN,2.000e-01,2
1697593560,NaN,2.000e-01,2
1697593620,NaN,2.000e-01,2
1697593680,NaN,2.000e-01,2
1697593740,NaN,2.000e-01,2
1697593800,NaN,2.000e-01,2
1697593860,NaN,NaN,2
1697593920,NaN,NaN,1
1697593980,NaN,NaN,1
1697594040,NaN,NaN,1
1697594100,5.950e-01,NaN,1
1697594160,5.870e-01,NaN,1
1697594220,6.530e-01,NaN,1
1697594280,6.920e-01,NaN,1
1697594340,7.670e-01,NaN,1
1697594400,8.720e-01,NaN,1
1697594460,NaN,NaN,1
1697594520,NaN,NaN,2
1697594580,NaN,NaN,2
1697594640,NaN,NaN,2
1697594700,NaN,2.000e-01,2
1697594760,NaN,2.000e-01,2
1697594820,NaN,2.000e-01,2
1697594880,NaN,2.000e-01,2
1697594940,NaN,2.000e-01,2
1697595000,NaN,2.000e-01,2
1697595060,NaN,NaN,2
1697595120,NaN,NaN,1
1697595180,NaN,NaN,1
1697595240,NaN,NaN,1
1697595300,9.760e-01,NaN,1
1697595360,9.890e-01,NaN,1
1697595420,9.300e-01,NaN,1
1697595480,8.600e-01,NaN,1
1697595540,8.090e-01,NaN,1
1697595600,7.810e-01,NaN,1
1697595660,NaN,NaN,1
1697595720,NaN,NaN,2
1697595780,NaN,NaN,2
1697595840,NaN,NaN,2
1697595900,NaN,2.000e-01,2
1697595960,NaN,2.000e-01,2
1697596020,NaN,2.000e-01,2
1697596080,NaN,2.000e-01,2
1697596140,NaN,2.000e-01,2
1697596200,NaN,2.000e-01,2
1697596260,NaN,NaN,2
1697596320,NaN,NaN,1
1697596380,NaN,NaN,1
1697596440,NaN,NaN,1
1697596500,8.180e-01,NaN,1
1697596560,7.700e-01,NaN,1
1697596620,7.720e-01,NaN,1
1697596680,7.600e-01,NaN,1
1697596740,7.940e-01,NaN,1
1697596800,8.780e-01,NaN,1
1697596860,NaN,NaN,1
1697596920,NaN,NaN,2
1697596980,NaN,NaN,2
1697597040,NaN,NaN,2
1697597100,NaN,2.000e-01,2
1697597160,NaN,2.000e-01,2
1697597220,NaN,2.000e-01,2
1697597280,NaN,2.000e-01,2
1697597340,NaN,2.000e-01,2
1697597400,NaN,2.000e-01,2
1697597460,NaN,NaN,2
1697597520,NaN,NaN,1
1697597580,NaN,NaN,1
1697597640,NaN,NaN,1
1697597700,9.390e-01,NaN,1
1697597760,9.400e-01,NaN,1
1697597820,8.820e-01,NaN,1
1697597880,8.440e-01,NaN,1
1697597940,8.220e-01,NaN,1
1697598000,7.740e-01,NaN,1
1697598060,NaN,NaN,1
1697598120,NaN,NaN,2
1697598180,NaN,NaN,2
1697598240,NaN,NaN,2
1697598300,NaN,2.000e-01,2
1697598360,NaN,2.000e-01,2
1697598420,NaN,2.000e-01,2
1697598480,NaN,2.000e-01,2
1697598540,NaN,2.000e-01,2
1697598600,NaN,2.000e-01,2
1697598660,NaN,NaN,2
1697598720,NaN,NaN,1
1697598780,NaN,NaN,1
1697598840,NaN,NaN,1
1697598900,8.730e-01,NaN,1
1697598960,1.025e+00,NaN,1
1697599020,1.179e+00,NaN,1
1697599080,1.357e+00,NaN,1
1697599140,1.458e+00,NaN,1
1697599200,1.504e+00,NaN,1
1697599260,NaN,NaN,1
1697599320,NaN,NaN,2
1697599380,NaN,NaN,2
1697599440,NaN,NaN,2
1697599500,NaN,2.000e-01,2
1697599560,NaN,4.330e-01,2
1697599620,NaN,5.230e-01,2
1697599680,NaN,5.580e-01,2
1697599740,NaN,5.410e-01,2
1697599800,NaN,5.460e-01,2
1697599860,NaN,NaN,2
1697599920,NaN,NaN,1
1697599980,NaN,NaN,1
1697600040,NaN,NaN,1
1697600100,1.340e+00,NaN,1
1697600160,1.188e+00,NaN,1
1697600220,1.027e+00,NaN,1
1697600280,8.600e-01,NaN,1
1697600340,7.630e-01,NaN,1
1697600400,7.060e-01,NaN,1
1697600460,NaN,NaN,1
1697600520,NaN,NaN,2
1697600580,NaN,NaN,2
1697600640,NaN,NaN,2
1697600700,NaN,4.050e-01,2
1697600760,NaN,2.000e-01,2
1697600820,NaN,2.000e-01,2
1697600880,NaN,2.000e-01,2
1697600940,NaN,2.000e-01,2
1697601000,NaN,2.000e-01,2
1697601060,NaN,NaN,2
1697601120,NaN,NaN,1
1697601180,NaN,NaN,1
1697601240,NaN,NaN,1
1697601300,6.470e-01,NaN,1
1697601360,6.300e-01,NaN,1
1697601420,6.130e-01,NaN,1
1697601480,6.150e-01,NaN,1
1697601540,6.180e-01,NaN,1
1697601600,5.930e-01,NaN,1
1697601660,NaN,NaN,1
1697601720,NaN,NaN,2
1697601780,NaN,NaN,2
1697601840,NaN,NaN,2
1697601900,NaN,2.000e-01,2
1697601960,NaN,2.000e-01,2
1697602020,NaN,2.000e-01,2
1697602080,NaN,2.000e-01,2
1697602140,NaN,2.000e-01,2
1697602200,NaN,2.000e-01,2
1697602260,NaN,NaN,2
1697602320,NaN,NaN,1
1697602380,NaN,NaN,1
1697602440,NaN,NaN,1
1697602500,6.110e-01,NaN,1
1697602560,6.200e-01,NaN,1
1697602620,5.650e-01,NaN,1
1697602680,6.080e-01,NaN,1
1697602740,6.370e-01,NaN,1
1697602800,6.030e-01,NaN,1
1697602860,NaN,NaN,1
1697602920,NaN,NaN,2
1697602980,NaN,NaN,2
1697603040,NaN,NaN,2
1697603100,NaN,2.000e-01,2
1697603160,NaN,2.000e-01,2
1697603220,NaN,2.000e-01,2
1697603280,NaN,2.000e-01,2
1697603340,NaN,2.000e-01,2
1697603400,NaN,2.000e-01,2
1697603460,NaN,NaN,2
1697603520,NaN,NaN,1
1697603580,NaN,NaN,1
1697603640,NaN,NaN,1
1697603700,5.800e-01,NaN,1
1697603760,5.700e-01,NaN,1
1697603820,5.590e-01,NaN,1
1697603880,6.140e-01,NaN,1
1697603940,6.560e-01,NaN,1
1697604000,7.220e-01,NaN,1
1697604060,NaN,NaN,1
1697604120,NaN,NaN,2
1697604180,NaN,NaN,2
1697604240,NaN,NaN,2
1697604300,NaN,2.000e-01,2
1697604360,NaN,2.000e-01,2
1697604420,NaN,2.000e-01,2
1697604480,NaN,2.000e-01,2
1697604540,NaN,2.000e-01,2
1697604600,NaN,2.000e-01,2
1697604660,NaN,NaN,2
1697604720,NaN,NaN,1
1697604780,NaN,NaN,1
1697604840,NaN,NaN,1
1697604900,7.690e-01,NaN,1
1697604960,8.020e-01,NaN,1
1697605020,8.040e-01,NaN,1
1697605080,7.840e-01,NaN,1
1697605140,8.010e-01,NaN,1
1697605200,8.110e-01,NaN,1
1697605260,NaN,NaN,1
1697605320,NaN,NaN,2
1697605380,NaN,NaN,2
1697605440,NaN,NaN,2
1697605500,NaN,2.000e-01,2
1697605560,NaN,2.000e-01,2
1697605620,NaN,2.000e-01,2
1697605680,NaN,2.000e-01,2
1697605740,NaN,2.000e-01,2
1697605800,NaN,2.000e-01,2
1697605860,NaN,NaN,2
1697605920,NaN,NaN,1
1697605980,NaN,NaN,1
1697606040,NaN,NaN,1
1697606100,9.190e-01,NaN,1
1697606160,9.810e-01,NaN,1
1697606220,1.044e+00,NaN,1
1697606280,1.102e+00,NaN,1
1697606340,1.121e+00,NaN,1
1697606400,1.126e+00,NaN,1
1697606460,NaN,NaN,1
1697606520,NaN,NaN,2
1697606580,NaN,NaN,2
1697606640,NaN,NaN,2
1697606700,NaN,2.000e-01,2
1697606760,NaN,2.000e-01,2
1697606820,NaN,4.350e-01,2
1697606880,NaN,4.840e-01,2
1697606940,NaN,5.350e-01,2
1697607000,NaN,5.990e-01,2
1697607060,NaN,NaN,2
1697607120,NaN,NaN,1
1697607180,NaN,NaN,1
1697607240,NaN,NaN,1
1697607300,1.056e+00,NaN,1
1697607360,1.016e+00,NaN,1
1697607420,9.630e-01,NaN,1
1697607480,9.270e-01,NaN,1
1697607540,8.430e-01,NaN,1
1697607600,7.530e-01,NaN,1
1697607660,NaN,NaN,1
1697607720,NaN,NaN,2
1697607780,NaN,NaN,2
1697607840,NaN,NaN,2
1697607900,NaN,5.420e-01,2
1697607960,NaN,5.050e-01,2
1697608020,NaN,4.220e-01,2
1697608080,NaN,2.000e-01,2
1697608140,NaN,2.000e-01,2
1697608200,NaN,2.000e-01,2
1697608260,NaN,NaN,2
1697608320,NaN,NaN,1
1697608380,NaN,NaN,1
1697608440,NaN,NaN,1
1697608500,8.150e-01,NaN,1
1697608560,8.620e-01,NaN,1
1697608620,9.180e-01,NaN,1
1697608680,9.450e-01,NaN,1
1697608740,9.020e-01,NaN,1
1697608800,8.770e-01,NaN,1
1697608860,NaN,NaN,1
1697608920,NaN,NaN,2
1697608980,NaN,NaN,2
1697609040,NaN,NaN,2
1697609100,NaN,2.000e-01,2
1697609160,NaN,2.000e-01,2
1697609220,NaN,2.000e-01,2
1697609280,NaN,4.350e-01,2
1697609340,NaN,4.240e-01,2
1697609400,NaN,4.230e-01,2
1697609460,NaN,NaN,2
1697609520,NaN,NaN,1
1697609580,NaN,NaN,1
1697609640,NaN,NaN,1
1697609700,9.440e-01,NaN,1
1697609760,9.140e-01,NaN,1
1697609820,9.100e-01,NaN,1
1697609880,9.270e-01,NaN,1
1697609940,9.140e-01,NaN,1
1697610000,8.880e-01,NaN,1
1697610060,NaN,NaN,1
1697610120,NaN,NaN,2
1697610180,NaN,NaN,2
1697610240,NaN,NaN,2
1697610300,NaN,4.240e-01,2
1697610360,NaN,4.300e-01,2
1697610420,NaN,4.370e-01,2
1697610480,NaN,4.500e-01,2
1697610540,NaN,4.390e-01,2
1697610600,NaN,4.330e-01,2
1697610660,NaN,NaN,2
1697610720,NaN,NaN,1
1697610780,NaN,NaN,1
1697610840,NaN,NaN,1
1697610900,9.040e-01,NaN,1
1697610960,8.970e-01,NaN,1
1697611020,9.210e-01,NaN,1
1697611080,9.560e-01,NaN,1
1697611140,9.950e-01,NaN,1
1697611200,9.350e-01,NaN,1
1697611260,NaN,NaN,1
1697611320,NaN,NaN,2
1697611380,NaN,NaN,2
1697611440,NaN,NaN,2
1697611500,NaN,NaN,2
1697611560,NaN,4.890e-01,2
1697611620,NaN,5.050e-01,2
1697611680,NaN,5.290e-01,2
1697611740,NaN,5.310e-01,2
1697611800,NaN,4.690e-01,2
1697611860,NaN,NaN,2
1697611920,NaN,NaN,1
1697611980,NaN,NaN,1
1697612040,NaN,NaN,1
1697612100,9.700e-01,NaN,1
1697612160,9.270e-01,NaN,1
1697612220,9.510e-01,NaN,1
1697612280,1.001e+00,NaN,1
1697612340,1.027e+00,NaN,1
1697612400,1.055e+00,NaN,1
1697612460,NaN,NaN,1
1697612520,NaN,NaN,2
1697612580,NaN,NaN,2
1697612640,NaN,NaN,2
1697612700,NaN,4.220e-01,2
1697612760,NaN,2.000e-01,2
1697612820,NaN,4.070e-01,2
1697612880,NaN,4.000e-01,2
1697612940,NaN,4.170e-01,2
1697613000,NaN,4.570e-01,2
1697613060,NaN,NaN,2
1697613120,NaN,NaN,1
1697613180,NaN,NaN,1
1697613240,NaN,NaN,1
1697613300,1.159e+00,NaN,1
1697613360,1.141e+00,NaN,1
1697613420,1.157e+00,NaN,1
1697613480,1.185e+00,NaN,1
1697613540,1.184e+00,NaN,1
1697613600,1.163e+00,NaN,1
1697613660,1.176e+00,NaN,1
1697613720,NaN,NaN,1
1697613780,NaN,NaN,2
1697613840,NaN,NaN,2
1697613900,NaN,NaN,2
1697613960,NaN,4.160e-01,2
1697614020,NaN,2.000e-01,2
1697614080,NaN,2.000e-01,2
1697614140,NaN,2.000e-01,2
1697614200,NaN,2.000e-01,2
1697614260,NaN,2.000e-01,2
1697614320,NaN,NaN,2
1697614380,NaN,NaN,1
1697614440,NaN,NaN,1
1697614500,NaN,NaN,1
1697614560,1.100e+00,NaN,1
1697614620,1.075e+00,NaN,1
1697614680,1.071e+00,NaN,1
1697614740,1.056e+00,NaN,1
1697614800,1.079e+00,NaN,1
1697614860,1.090e+00,NaN,1
1697614920,NaN,NaN,1
1697614980,NaN,NaN,2
1697615040,NaN,NaN,2
1697615100,NaN,NaN,2
1697615160,NaN,2.000e-01,2
1697615220,NaN,4.050e-01,2
1697615280,NaN,2.000e-01,2
1697615340,NaN,2.000e-01,2
1697615400,NaN,2.000e-01,2
1697615460,NaN,2.000e-01,2
1697615520,NaN,NaN,2
1697615580,NaN,NaN,1
1697615640,NaN,NaN,1
1697615700,NaN,NaN,1
1697615760,1.126e+00,NaN,1
1697615820,1.111e+00,NaN,1
1697615880,1.111e+00,NaN,1
1697615940,1.093e+00,NaN,1
1697616000,1.094e+00,NaN,1
1697616060,1.063e+00,NaN,1
1697616120,NaN,NaN,1
1697616180,NaN,NaN,2
1697616240,NaN,NaN,2
1697616300,NaN,NaN,2
1697616360,NaN,2.000e-01,2
1697616420,NaN,2.000e-01,2
1697616480,NaN,2.000e-01,2
1697616540,NaN,4.070e-01,2
1697616600,NaN,4.610e-01,2
1697616660,NaN,5.520e-01,2
1697616720,NaN,NaN,2
1697616780,NaN,NaN,1
1697616840,NaN,NaN,1
1697616900,NaN,NaN,1
1697616960,1.178e+00,NaN,1
1697617020,1.228e+00,NaN,1
1697617080,1.260e+00,NaN,1
1697617140,1.333e+00,NaN,1
1697617200,1.286e+00,NaN,1
1697617260,1.231e+00,NaN,1
1697617320,NaN,NaN,1
1697617380,NaN,NaN,2
1697617440,NaN,NaN,2
1697617500,NaN,NaN,2
1697617560,NaN,5.550e-01,2
1697617620,NaN,5.460e-01,2
1697617680,NaN,5.180e-01,2
1697617740,NaN,2.000e-01,2
1697617800,NaN,2.000e-01,2
1697617860,NaN,2.000e-01,2
1697617920,NaN,NaN,2
1697617980,NaN,NaN,1
1697618040,NaN,NaN,1
1697618100,NaN,NaN,1
1697618160,1.120e+00,NaN,1
1697618220,1.058e+00,NaN,1
1697618280,9.770e-01,NaN,1
1697618340,9.220e-01,NaN,1
1697618400,8.690e-01,NaN,1
1697618460,8.520e-01,NaN,1
1697618520,NaN,NaN,1
1697618580,NaN,NaN,2
1697618640,NaN,NaN,2
1697618700,NaN,NaN,2
1697618760,NaN,2.000e-01,2
1697618820,NaN,2.000e-01,2
1697618880,NaN,2.000e-01,2
1697618940,NaN,2.000e-01,2
1697619000,NaN,2.000e-01,2
1697619060,NaN,2.000e-01,2
1697619120,NaN,NaN,2
1697619180,NaN,NaN,1
1697619240,NaN,NaN,1
1697619300,NaN,NaN,1
1697619360,8.810e-01,NaN,1
1697619420,9.220e-01,NaN,1
1697619480,9.750e-01,NaN,1
1697619540,1.015e+00,NaN,1
1697619600,1.062e+00,NaN,1
1697619660,1.142e+00,NaN,1
1697619720,NaN,NaN,1
1697619780,NaN,NaN,2
1697619840,NaN,NaN,2
1697619900,NaN,NaN,2
1697619960,NaN,2.000e-01,2
1697620020,NaN,2.000e-01,2
1697620080,NaN,2.000e-01,2
1697620140,NaN,2.000e-01,2
1697620200,NaN,2.000e-01,2
1697620260,NaN,2.000e-01,2
1697620320,NaN,NaN,2
1697620380,NaN,NaN,1
1697620440,NaN,NaN,1
1697620500,NaN,NaN,1
1697620560,1.211e+00,NaN,1
1697620620,1.250e+00,NaN,1
1697620680,1.231e+00,NaN,1
1697620740,1.202e+00,NaN,1
1697620800,1.209e+00,NaN,1
1697620860,1.200e+00,NaN,1
1697620920,NaN,NaN,1
1697620980,NaN,NaN,2
