h2s,tz=0,v=1.6
time,h2s,so2,T101_Mode
1693007040,NaN,NaN,1
1693007100,NaN,2.000e-01,1
1693007160,NaN,2.000e-01,1
1693007220,NaN,2.000e-01,1
1693007280,NaN,2.000e-01,1
1693007340,NaN,2.000e-01,1
1693007400,NaN,2.000e-01,1
1693007460,NaN,NaN,1
1693007520,NaN,NaN,0
1693007580,NaN,NaN,0
1693007640,NaN,NaN,0
1693007700,2.000e-01,NaN,0
1693007760,2.000e-01,NaN,0
1693007820,2.000e-01,NaN,0
1693007880,2.000e-01,NaN,0
1693007940,2.000e-01,NaN,0
1693008000,2.000e-01,NaN,0
1693008060,NaN,NaN,0
1693008120,NaN,NaN,1
1693008180,NaN,NaN,1
1693008240,NaN,NaN,1
1693008300,NaN,2.000e-01,1
1693008360,NaN,2.000e-01,1
1693008420,NaN,2.000e-01,1
1693008480,NaN,2.000e-01,1
1693008540,NaN,2.000e-01,1
1693008600,NaN,2.000e-01,1
1693008660,NaN,NaN,1
1693008720,NaN,NaN,0
1693008780,NaN,NaN,0
1693008840,NaN,NaN,0
1693008900,2.000e-01,NaN,0
1693008960,2.000e-01,NaN,0
1693009020,2.000e-01,NaN,0
1693009080,2.000e-01,NaN,0
1693009140,2.000e-01,NaN,0
1693009200,2.000e-01,NaN,0
1693009260,NaN,NaN,0
1693009320,NaN,NaN,1
1693009380,NaN,NaN,1
1693009440,NaN,NaN,1
1693009500,NaN,2.000e-01,1
1693009560,NaN,2.000e-01,1
1693009620,NaN,2.000e-01,1
1693009680,NaN,2.000e-01,1
1693009740,NaN,2.000e-01,1
1693009800,NaN,2.000e-01,1
1693009860,NaN,NaN,1
1693009920,NaN,NaN,0
1693009980,NaN,NaN,0
1693010040,NaN,NaN,0
1693010100,2.000e-01,NaN,0
1693010160,2.000e-01,NaN,0
1693010220,2.000e-01,NaN,0
1693010280,2.000e-01,NaN,0
1693010340,2.000e-01,NaN,0
1693010400,2.000e-01,NaN,0
1693010460,NaN,NaN,0
1693010520,NaN,NaN,1
1693010580,NaN,NaN,1
1693010640,NaN,NaN,1
1693010700,NaN,NaN,1
1693010760,NaN,2.000e-01,1
1693010820,NaN,2.000e-01,1
1693010880,NaN,2.000e-01,1
1693010940,NaN,2.000e-01,1
1693011000,NaN,2.000e-01,1
1693011060,NaN,2.000e-01,1
1693011120,NaN,NaN,1
1693011180,NaN,NaN,0
1693011240,NaN,NaN,0
1693011300,NaN,NaN,0
1693011360,2.000e-01,NaN,0
1693011420,2.000e-01,NaN,0
1693011480,2.000e-01,NaN,0
1693011540,2.000e-01,NaN,0
1693011600,2.000e-01,NaN,0
1693011660,2.000e-01,NaN,0
1693011720,NaN,NaN,0
1693011780,NaN,NaN,1
1693011840,NaN,NaN,1
1693011900,NaN,NaN,1
1693011960,NaN,2.000e-01,1
1693012020,NaN,2.000e-01,1
1693012080,NaN,2.000e-01,1
1693012140,NaN,2.000e-01,1
1693012200,NaN,2.000e-01,1
1693012260,NaN,2.000e-01,1
1693012320,NaN,NaN,1
1693012380,NaN,NaN,0
1693012440,NaN,NaN,0
1693012500,NaN,NaN,0
1693012560,2.000e-01,NaN,0
1693012620,2.000e-01,NaN,0
1693012680,2.000e-01,NaN,0
1693012740,2.000e-01,NaN,0
1693012800,2.000e-01,NaN,0
1693012860,2.000e-01,NaN,0
1693012920,NaN,NaN,0
1693012980,NaN,NaN,1
1693013040,NaN,NaN,1
1693013100,NaN,NaN,1
1693013160,NaN,2.000e-01,1
1693013220,NaN,2.000e-01,1
1693013280,NaN,2.000e-01,1
1693013340,NaN,2.000e-01,1
1693013400,NaN,2.000e-01,1
1693013460,NaN,2.000e-01,1
1693013520,NaN,NaN,1
1693013580,NaN,NaN,0
1693013640,NaN,NaN,0
1693013700,NaN,NaN,0
1693013760,NaN,NaN,0
1693013820,2.000e-01,NaN,0
1693013880,2.000e-01,NaN,0
1693013940,2.000e-01,NaN,0
1693014000,2.000e-01,NaN,0
1693014060,2.000e-01,NaN,0
1693014120,NaN,NaN,0
1693014180,NaN,NaN,1
1693014240,NaN,NaN,1
1693014300,NaN,NaN,1
1693014360,NaN,2.000e-01,1
1693014420,NaN,2.000e-01,1
1693014480,NaN,2.000e-01,1
1693014540,NaN,2.000e-01,1
1693014600,NaN,2.000e-01,1
1693014660,NaN,2.000e-01,1
1693014720,NaN,NaN,1
1693014780,NaN,NaN,0
1693014840,NaN,NaN,0
1693014900,NaN,NaN,0
1693014960,2.000e-01,NaN,0
1693015020,2.000e-01,NaN,0
1693015080,2.000e-01,NaN,0
1693015140,2.000e-01,NaN,0
1693015200,2.000e-01,NaN,0
1693015260,2.000e-01,NaN,0
1693015320,NaN,NaN,0
1693015380,NaN,NaN,1
1693015440,NaN,NaN,1
1693015500,NaN,NaN,1
1693015560,NaN,2.000e-01,1
1693015620,NaN,2.000e-01,1
1693015680,NaN,2.000e-01,1
1693015740,NaN,2.000e-01,1
1693015800,NaN,2.000e-01,1
1693015860,NaN,2.000e-01,1
1693015920,NaN,NaN,1
1693015980,NaN,NaN,0
1693016040,NaN,NaN,0
1693016100,NaN,NaN,0
1693016160,2.000e-01,NaN,0
1693016220,2.000e-01,NaN,0
1693016280,2.000e-01,NaN,0
1693016340,2.000e-01,NaN,0
1693016400,2.000e-01,NaN,0
1693016460,2.000e-01,NaN,0
1693016520,NaN,NaN,0
1693016580,NaN,NaN,1
1693016640,NaN,NaN,1
1693016700,NaN,NaN,1
1693016760,NaN,2.000e-01,1
1693016820,NaN,2.000e-01,1
1693016880,NaN,2.000e-01,1
1693016940,NaN,2.000e-01,1
1693017000,NaN,2.000e-01,1
1693017060,NaN,2.000e-01,1
1693017120,NaN,NaN,1
1693017180,NaN,NaN,0
1693017240,NaN,NaN,0
1693017300,NaN,NaN,0
1693017360,2.000e-01,NaN,0
1693017420,2.000e-01,NaN,0
1693017480,2.000e-01,NaN,0
1693017540,2.000e-01,NaN,0
1693017600,2.000e-01,NaN,0
1693017660,2.000e-01,NaN,0
1693017720,NaN,NaN,0
1693017780,NaN,NaN,1
1693017840,NaN,NaN,1
1693017900,NaN,NaN,1
1693017960,NaN,2.000e-01,1
1693018020,NaN,2.000e-01,1
1693018080,NaN,2.000e-01,1
1693018140,NaN,2.000e-01,1
1693018200,NaN,2.000e-01,1
1693018260,NaN,2.000e-01,1
1693018320,NaN,NaN,1
1693018380,NaN,NaN,0
1693018440,NaN,NaN,0
1693018500,NaN,NaN,0
1693018560,2.000e-01,NaN,0
1693018620,2.000e-01,NaN,0
1693018680,2.000e-01,NaN,0
1693018740,2.000e-01,NaN,0
1693018800,2.000e-01,NaN,0
1693018860,2.000e-01,NaN,0
1693018920,NaN,NaN,0
1693018980,NaN,NaN,1
1693019040,NaN,NaN,1
1693019100,NaN,NaN,1
1693019160,NaN,2.000e-01,1
1693019220,NaN,2.000e-01,1
1693019280,NaN,2.000e-01,1
1693019340,NaN,2.000e-01,1
1693019400,NaN,2.000e-01,1
1693019460,NaN,2.000e-01,1
1693019520,NaN,NaN,1
1693019580,NaN,NaN,0
1693019640,NaN,NaN,0
1693019700,NaN,NaN,0
1693019760,2.000e-01,NaN,0
1693019820,2.000e-01,NaN,0
1693019880,2.000e-01,NaN,0
1693019940,2.000e-01,NaN,0
1693020000,2.000e-01,NaN,0
1693020060,2.000e-01,NaN,0
1693020120,NaN,NaN,0
1693020180,NaN,NaN,1
1693020240,NaN,NaN,1
1693020300,NaN,NaN,1
1693020360,NaN,2.000e-01,1
1693020420,NaN,2.000e-01,1
1693020480,NaN,2.000e-01,1
1693020540,NaN,2.000e-01,1
1693020600,NaN,2.000e-01,1
1693020660,NaN,2.000e-01,1
1693020720,NaN,NaN,1
1693020780,NaN,NaN,0
1693020840,NaN,NaN,0
1693020900,NaN,NaN,0
1693020960,2.000e-01,NaN,0
1693021020,2.000e-01,NaN,0
1693021080,4.720e-01,NaN,0
1693021140,5.870e-01,NaN,0
1693021200,6.290e-01,NaN,0
1693021260,6.250e-01,NaN,0
1693021320,NaN,NaN,0
1693021380,NaN,NaN,1
1693021440,NaN,NaN,1
1693021500,NaN,NaN,1
1693021560,NaN,2.000e-01,1
1693021620,NaN,2.000e-01,1
1693021680,NaN,2.000e-01,1
1693021740,NaN,2.000e-01,1
1693021800,NaN,2.000e-01,1
1693021860,NaN,2.000e-01,1
1693021920,NaN,NaN,1
1693021980,NaN,NaN,0
1693022040,NaN,NaN,0
1693022100,NaN,NaN,0
1693022160,6.420e-01,NaN,0
1693022220,6.750e-01,NaN,0
1693022280,7.400e-01,NaN,0
1693022340,8.100e-01,NaN,0
1693022400,7.950e-01,NaN,0
1693022460,7.880e-01,NaN,0
1693022520,NaN,NaN,0
1693022580,NaN,NaN,1
1693022640,NaN,NaN,1
1693022700,NaN,NaN,1
1693022760,NaN,2.000e-01,1
1693022820,NaN,2.000e-01,1
1693022880,NaN,2.000e-01,1
1693022940,NaN,2.000e-01,1
1693023000,NaN,2.000e-01,1
1693023060,NaN,2.000e-01,1
1693023120,NaN,NaN,1
1693023180,NaN,NaN,0
1693023240,NaN,NaN,0
1693023300,NaN,NaN,0
1693023360,7.900e-01,NaN,0
1693023420,8.000e-01,NaN,0
1693023480,8.350e-01,NaN,0
1693023540,8.260e-01,NaN,0
1693023600,8.190e-01,NaN,0
1693023660,8.480e-01,NaN,0
1693023720,NaN,NaN,0
1693023780,NaN,NaN,1
1693023840,NaN,NaN,1
1693023900,NaN,NaN,1
1693023960,NaN,2.000e-01,1
1693024020,NaN,2.000e-01,1
1693024080,NaN,2.000e-01,1
1693024140,NaN,2.000e-01,1
1693024200,NaN,2.000e-01,1
1693024260,NaN,2.000e-01,1
1693024320,NaN,NaN,1
1693024380,NaN,NaN,0
1693024440,NaN,NaN,0
1693024500,NaN,NaN,0
1693024560,8.570e-01,NaN,0
1693024620,8.610e-01,NaN,0
1693024680,8.930e-01,NaN,0
1693024740,8.990e-01,NaN,0
1693024800,8.950e-01,NaN,0
1693024860,9.060e-01,NaN,0
1693024920,NaN,NaN,0
1693024980,NaN,NaN,1
1693025040,NaN,NaN,1
1693025100,NaN,NaN,1
1693025160,NaN,2.000e-01,1
1693025220,NaN,2.000e-01,1
1693025280,NaN,2.000e-01,1
1693025340,NaN,2.000e-01,1
1693025400,NaN,2.000e-01,1
1693025460,NaN,2.000e-01,1
1693025520,NaN,NaN,1
1693025580,NaN,NaN,0
1693025640,NaN,NaN,0
1693025700,NaN,NaN,0
1693025760,8.080e-01,NaN,0
1693025820,7.190e-01,NaN,0
1693025880,6.550e-01,NaN,0
1693025940,5.820e-01,NaN,0
1693026000,5.640e-01,NaN,0
1693026060,5.710e-01,NaN,0
1693026120,NaN,NaN,0
1693026180,NaN,NaN,1
1693026240,NaN,NaN,1
1693026300,NaN,NaN,1
1693026360,NaN,2.000e-01,1
1693026420,NaN,2.000e-01,1
1693026480,NaN,2.000e-01,1
1693026540,NaN,2.000e-01,1
1693026600,NaN,2.000e-01,1
1693026660,NaN,2.000e-01,1
1693026720,NaN,NaN,1
1693026780,NaN,NaN,0
1693026840,NaN,NaN,0
1693026900,NaN,NaN,0
1693026960,6.330e-01,NaN,0
1693027020,7.330e-01,NaN,0
1693027080,7.880e-01,NaN,0
1693027140,8.730e-01,NaN,0
1693027200,8.640e-01,NaN,0
1693027260,7.900e-01,NaN,0
1693027320,NaN,NaN,0
1693027380,NaN,NaN,1
1693027440,NaN,NaN,1
1693027500,NaN,NaN,1
1693027560,NaN,2.000e-01,1
1693027620,NaN,2.000e-01,1
1693027680,NaN,2.000e-01,1
1693027740,NaN,2.000e-01,1
1693027800,NaN,2.000e-01,1
1693027860,NaN,2.000e-01,1
1693027920,NaN,NaN,1
1693027980,NaN,NaN,0
1693028040,NaN,NaN,0
1693028100,NaN,NaN,0
1693028160,7.110e-01,NaN,0
1693028220,6.390e-01,NaN,0
1693028280,6.020e-01,NaN,0
1693028340,6.130e-01,NaN,0
1693028400,5.760e-01,NaN,0
1693028460,5.570e-01,NaN,0
1693028520,NaN,NaN,0
1693028580,NaN,NaN,1
1693028640,NaN,NaN,1
1693028700,NaN,NaN,1
1693028760,NaN,2.000e-01,1
1693028820,NaN,2.000e-01,1
1693028880,NaN,2.000e-01,1
1693028940,NaN,2.000e-01,1
1693029000,NaN,2.000e-01,1
1693029060,NaN,2.000e-01,1
1693029120,NaN,NaN,1
1693029180,NaN,NaN,0
1693029240,NaN,NaN,0
1693029300,NaN,NaN,0
1693029360,5.610e-01,NaN,0
1693029420,5.200e-01,NaN,0
1693029480,5.700e-01,NaN,0
1693029540,5.640e-01,NaN,0
1693029600,5.820e-01,NaN,0
1693029660,6.230e-01,NaN,0
1693029720,NaN,NaN,0
1693029780,NaN,NaN,1
1693029840,NaN,NaN,1
1693029900,NaN,NaN,1
1693029960,NaN,2.000e-01,1
1693030020,NaN,2.000e-01,1
1693030080,NaN,2.000e-01,1
1693030140,NaN,2.000e-01,1
1693030200,NaN,2.000e-01,1
1693030260,NaN,2.000e-01,1
1693030320,NaN,NaN,1
1693030380,NaN,NaN,0
1693030440,NaN,NaN,0
1693030500,NaN,NaN,0
1693030560,6.820e-01,NaN,0
1693030620,6.920e-01,NaN,0
1693030680,6.760e-01,NaN,0
1693030740,6.540e-01,NaN,0
1693030800,6.170e-01,NaN,0
1693030860,5.950e-01,NaN,0
1693030920,NaN,NaN,0
1693030980,NaN,NaN,1
1693031040,NaN,NaN,1
1693031100,NaN,NaN,1
1693031160,NaN,2.000e-01,1
1693031220,NaN,2.000e-01,1
1693031280,NaN,2.000e-01,1
1693031340,NaN,2.000e-01,1
1693031400,NaN,2.000e-01,1
1693031460,NaN,2.000e-01,1
1693031520,NaN,NaN,1
1693031580,NaN,NaN,0
1693031640,NaN,NaN,0
1693031700,NaN,NaN,0
1693031760,5.380e-01,NaN,0
1693031820,5.230e-01,NaN,0
1693031880,5.170e-01,NaN,0
1693031940,5.410e-01,NaN,0
1693032000,5.690e-01,NaN,0
1693032060,6.070e-01,NaN,0
1693032120,NaN,NaN,0
1693032180,NaN,NaN,1
1693032240,NaN,NaN,1
1693032300,NaN,NaN,1
1693032360,NaN,2.000e-01,1
1693032420,NaN,2.000e-01,1
1693032480,NaN,2.000e-01,1
1693032540,NaN,2.000e-01,1
1693032600,NaN,2.000e-01,1
1693032660,NaN,2.000e-01,1
1693032720,NaN,NaN,1
1693032780,NaN,NaN,0
1693032840,NaN,NaN,0
1693032900,NaN,NaN,0
1693032960,6.010e-01,NaN,0
1693033020,5.750e-01,NaN,0
1693033080,5.610e-01,NaN,0
1693033140,5.320e-01,NaN,0
1693033200,5.090e-01,NaN,0
1693033260,4.730e-01,NaN,0
1693033320,NaN,NaN,0
1693033380,NaN,NaN,1
1693033440,NaN,NaN,1
1693033500,NaN,NaN,1
1693033560,NaN,2.000e-01,1
1693033620,NaN,2.000e-01,1
1693033680,NaN,2.000e-01,1
1693033740,NaN,2.000e-01,1
1693033800,NaN,2.000e-01,1
1693033860,NaN,2.000e-01,1
1693033920,NaN,NaN,1
1693033980,NaN,NaN,0
1693034040,NaN,NaN,0
1693034100,NaN,NaN,0
1693034160,4.490e-01,NaN,0
1693034220,4.430e-01,NaN,0
1693034280,4.600e-01,NaN,0
1693034340,4.930e-01,NaN,0
1693034400,4.980e-01,NaN,0
1693034460,4.940e-01,NaN,0
1693034520,NaN,NaN,0
1693034580,NaN,NaN,1
1693034640,NaN,NaN,1
1693034700,NaN,NaN,1
1693034760,NaN,2.000e-01,1
1693034820,NaN,2.000e-01,1
1693034880,NaN,2.000e-01,1
1693034940,NaN,2.000e-01,1
1693035000,NaN,2.000e-01,1
1693035060,NaN,2.000e-01,1
1693035120,NaN,NaN,1
1693035180,NaN,NaN,0
1693035240,NaN,NaN,0
1693035300,NaN,NaN,0
1693035360,5.720e-01,NaN,0
1693035420,6.280e-01,NaN,0
1693035480,6.720e-01,NaN,0
1693035540,7.020e-01,NaN,0
1693035600,7.280e-01,NaN,0
1693035660,7.040e-01,NaN,0
1693035720,NaN,NaN,0
1693035780,NaN,NaN,1
1693035840,NaN,NaN,1
1693035900,NaN,NaN,1
1693035960,NaN,2.000e-01,1
1693036020,NaN,2.000e-01,1
1693036080,NaN,2.000e-01,1
1693036140,NaN,2.000e-01,1
1693036200,NaN,2.000e-01,1
1693036260,NaN,2.000e-01,1
1693036320,NaN,NaN,1
1693036380,NaN,NaN,0
1693036440,NaN,NaN,0
1693036500,NaN,NaN,0
1693036560,8.140e-01,NaN,0
1693036620,8.970e-01,NaN,0
1693036680,9.520e-01,NaN,0
1693036740,1.043e+00,NaN,0
1693036800,1.074e+00,NaN,0
1693036860,1.081e+00,NaN,0
1693036920,NaN,NaN,0
1693036980,NaN,NaN,1
1693037040,NaN,NaN,1
1693037100,NaN,NaN,1
1693037160,NaN,NaN,1
1693037220,NaN,2.000e-01,1
1693037280,NaN,2.000e-01,1
1693037340,NaN,2.000e-01,1
1693037400,NaN,2.000e-01,1
1693037460,NaN,2.000e-01,1
1693037520,NaN,NaN,1
1693037580,NaN,NaN,0
1693037640,NaN,NaN,0
1693037700,NaN,NaN,0
1693037760,1.271e+00,NaN,0
1693037820,1.501e+00,NaN,0
1693037880,1.720e+00,NaN,0
1693037940,1.963e+00,NaN,0
1693038000,2.075e+00,NaN,0
1693038060,2.054e+00,NaN,0
1693038120,NaN,NaN,0
1693038180,NaN,NaN,1
1693038240,NaN,NaN,1
1693038300,NaN,NaN,1
1693038360,NaN,2.000e-01,1
1693038420,NaN,2.000e-01,1
1693038480,NaN,2.000e-01,1
1693038540,NaN,2.000e-01,1
1693038600,NaN,2.000e-01,1
1693038660,NaN,2.000e-01,1
1693038720,NaN,NaN,1
1693038780,NaN,NaN,0
1693038840,NaN,NaN,0
1693038900,NaN,NaN,0
1693038960,2.017e+00,NaN,0
1693039020,2.008e+00,NaN,0
1693039080,2.036e+00,NaN,0
1693039140,2.061e+00,NaN,0
1693039200,2.050e+00,NaN,0
1693039260,2.011e+00,NaN,0
1693039320,NaN,NaN,0
1693039380,NaN,NaN,1
1693039440,NaN,NaN,1
1693039500,NaN,NaN,1
1693039560,NaN,2.000e-01,1
1693039620,NaN,2.000e-01,1
1693039680,NaN,2.000e-01,1
1693039740,NaN,2.000e-01,1
1693039800,NaN,2.000e-01,1
1693039860,NaN,2.000e-01,1
1693039920,NaN,NaN,1
1693039980,NaN,NaN,0
1693040040,NaN,NaN,0
1693040100,NaN,NaN,0
1693040160,1.928e+00,NaN,0
1693040220,1.867e+00,NaN,0
1693040280,1.827e+00,NaN,0
1693040340,1.828e+00,NaN,0
1693040400,1.854e+00,NaN,0
1693040460,1.866e+00,NaN,0
1693040520,NaN,NaN,0
1693040580,NaN,NaN,1
1693040640,NaN,NaN,1
1693040700,NaN,NaN,1
1693040760,NaN,2.000e-01,1
1693040820,NaN,2.000e-01,1
1693040880,NaN,2.000e-01,1
1693040940,NaN,2.000e-01,1
1693041000,NaN,2.000e-01,1
1693041060,NaN,2.000e-01,1
1693041120,NaN,NaN,1
1693041180,NaN,NaN,0
1693041240,NaN,NaN,0
1693041300,NaN,NaN,0
1693041360,NaN,NaN,0
1693041420,1.936e+00,NaN,0
1693041480,1.849e+00,NaN,0
1693041540,1.787e+00,NaN,0
1693041600,1.776e+00,NaN,0
1693041660,1.811e+00,NaN,0
1693041720,NaN,NaN,0
1693041780,NaN,NaN,1
1693041840,NaN,NaN,1
1693041900,NaN,NaN,1
1693041960,NaN,2.000e-01,1
1693042020,NaN,2.000e-01,1
1693042080,NaN,2.000e-01,1
1693042140,NaN,2.000e-01,1
1693042200,NaN,2.000e-01,1
1693042260,NaN,2.000e-01,1
1693042320,NaN,NaN,1
1693042380,NaN,NaN,0
1693042440,NaN,NaN,0
1693042500,NaN,NaN,0
1693042560,2.050e+00,NaN,0
1693042620,2.301e+00,NaN,0
1693042680,2.568e+00,NaN,0
1693042740,2.871e+00,NaN,0
1693042800,3.103e+00,NaN,0
1693042860,3.292e+00,NaN,0
1693042920,NaN,NaN,0
1693042980,NaN,NaN,1
1693043040,NaN,NaN,1
1693043100,NaN,NaN,1
1693043160,NaN,2.000e-01,1
1693043220,NaN,2.000e-01,1
1693043280,NaN,2.000e-01,1
1693043340,NaN,2.000e-01,1
1693043400,NaN,2.000e-01,1
1693043460,NaN,2.000e-01,1
1693043520,NaN,NaN,1
1693043580,NaN,NaN,0
1693043640,NaN,NaN,0
1693043700,NaN,NaN,0
1693043760,3.699e+00,NaN,0
1693043820,3.936e+00,NaN,0
1693043880,4.103e+00,NaN,0
1693043940,4.287e+00,NaN,0
1693044000,4.391e+00,NaN,0
1693044060,4.346e+00,NaN,0
1693044120,NaN,NaN,0
1693044180,NaN,NaN,1
1693044240,NaN,NaN,1
1693044300,NaN,NaN,1
1693044360,NaN,2.000e-01,1
1693044420,NaN,2.000e-01,1
1693044480,NaN,2.000e-01,1
1693044540,NaN,2.000e-01,1
1693044600,NaN,2.000e-01,1
1693044660,NaN,2.000e-01,1
1693044720,NaN,NaN,1
1693044780,NaN,NaN,0
1693044840,NaN,NaN,0
1693044900,NaN,NaN,0
1693044960,4.195e+00,NaN,0
1693045020,4.066e+00,NaN,0
1693045080,3.957e+00,NaN,0
1693045140,3.944e+00,NaN,0
1693045200,4.087e+00,NaN,0
1693045260,4.353e+00,NaN,0
1693045320,NaN,NaN,0
1693045380,NaN,NaN,1
1693045440,NaN,NaN,1
1693045500,NaN,NaN,1
1693045560,NaN,NaN,1
1693045620,NaN,2.000e-01,1
1693045680,NaN,2.000e-01,1
1693045740,NaN,2.000e-01,1
1693045800,NaN,2.000e-01,1
1693045860,NaN,2.000e-01,1
1693045920,NaN,NaN,1
1693045980,NaN,NaN,0
1693046040,NaN,NaN,0
1693046100,NaN,NaN,0
1693046160,4.928e+00,NaN,0
1693046220,5.356e+00,NaN,0
1693046280,5.749e+00,NaN,0
1693046340,6.041e+00,NaN,0
1693046400,6.202e+00,NaN,0
1693046460,6.261e+00,NaN,0
1693046520,NaN,NaN,0
1693046580,NaN,NaN,1
1693046640,NaN,NaN,1
1693046700,NaN,NaN,1
1693046760,NaN,NaN,1
1693046820,NaN,2.000e-01,1
1693046880,NaN,2.000e-01,1
1693046940,NaN,2.000e-01,1
1693047000,NaN,2.000e-01,1
1693047060,NaN,4.010e-01,1
1693047120,NaN,NaN,1
1693047180,NaN,NaN,0
1693047240,NaN,NaN,0
1693047300,NaN,NaN,0
1693047360,6.548e+00,NaN,0
1693047420,6.739e+00,NaN,0
1693047480,6.940e+00,NaN,0
1693047540,7.147e+00,NaN,0
1693047600,7.260e+00,NaN,0
1693047660,7.270e+00,NaN,0
1693047720,NaN,NaN,0
1693047780,NaN,NaN,1
1693047840,NaN,NaN,1
1693047900,NaN,NaN,1
1693047960,NaN,2.000e-01,1
1693048020,NaN,2.000e-01,1
1693048080,NaN,2.000e-01,1
1693048140,NaN,4.270e-01,1
1693048200,NaN,4.710e-01,1
1693048260,NaN,4.830e-01,1
1693048320,NaN,NaN,1
1693048380,NaN,NaN,0
1693048440,NaN,NaN,0
1693048500,NaN,NaN,0
1693048560,7.231e+00,NaN,0
1693048620,7.120e+00,NaN,0
1693048680,7.036e+00,NaN,0
1693048740,6.961e+00,NaN,0
1693048800,6.909e+00,NaN,0
1693048860,6.892e+00,NaN,0
1693048920,NaN,NaN,0
1693048980,NaN,NaN,1
1693049040,NaN,NaN,1
1693049100,NaN,NaN,1
1693049160,NaN,4.380e-01,1
1693049220,NaN,4.100e-01,1
1693049280,NaN,2.000e-01,1
1693049340,NaN,2.000e-01,1
1693049400,NaN,2.000e-01,1
1693049460,NaN,2.000e-01,1
1693049520,NaN,NaN,1
1693049580,NaN,NaN,0
1693049640,NaN,NaN,0
1693049700,NaN,NaN,0
1693049760,6.577e+00,NaN,0
1693049820,6.231e+00,NaN,0
1693049880,5.839e+00,NaN,0
1693049940,5.493e+00,NaN,0
1693050000,5.208e+00,NaN,0
1693050060,5.160e+00,NaN,0
1693050120,NaN,NaN,0
1693050180,NaN,NaN,1
1693050240,NaN,NaN,1
1693050300,NaN,NaN,1
1693050360,NaN,2.000e-01,1
1693050420,NaN,2.000e-01,1
1693050480,NaN,2.000e-01,1
1693050540,NaN,2.000e-01,1
1693050600,NaN,2.000e-01,1
1693050660,NaN,2.000e-01,1
1693050720,NaN,NaN,1
1693050780,NaN,NaN,0
1693050840,NaN,NaN,0
1693050900,NaN,NaN,0
1693050960,4.866e+00,NaN,0
1693051020,4.592e+00,NaN,0
1693051080,4.242e+00,NaN,0
1693051140,3.847e+00,NaN,0
1693051200,3.582e+00,NaN,0
1693051260,3.440e+00,NaN,0
1693051320,NaN,NaN,0
1693051380,NaN,NaN,1
1693051440,NaN,NaN,1
1693051500,NaN,NaN,1
1693051560,NaN,2.000e-01,1
1693051620,NaN,2.000e-01,1
1693051680,NaN,2.000e-01,1
1693051740,NaN,2.000e-01,1
1693051800,NaN,2.000e-01,1
1693051860,NaN,2.000e-01,1
1693051920,NaN,NaN,1
1693051980,NaN,NaN,0
1693052040,NaN,NaN,0
1693052100,NaN,NaN,0
1693052160,2.935e+00,NaN,0
1693052220,2.546e+00,NaN,0
1693052280,2.149e+00,NaN,0
1693052340,1.778e+00,NaN,0
1693052400,1.601e+00,NaN,0
1693052460,1.534e+00,NaN,0
1693052520,NaN,NaN,0
1693052580,NaN,NaN,1
1693052640,NaN,NaN,1
1693052700,NaN,NaN,1
1693052760,NaN,2.000e-01,1
1693052820,NaN,2.000e-01,1
1693052880,NaN,2.000e-01,1
1693052940,NaN,2.000e-01,1
1693053000,NaN,2.000e-01,1
1693053060,NaN,2.000e-01,1
1693053120,NaN,NaN,1
1693053180,NaN,NaN,0
1693053240,NaN,NaN,0
1693053300,NaN,NaN,0
1693053360,1.408e+00,NaN,0
1693053420,1.284e+00,NaN,0
1693053480,1.098e+00,NaN,0
1693053540,9.400e-01,NaN,0
1693053600,8.580e-01,NaN,0
1693053660,9.000e-01,NaN,0
1693053720,NaN,NaN,0
1693053780,NaN,NaN,1
1693053840,NaN,NaN,1
1693053900,NaN,NaN,1
1693053960,NaN,NaN,1
1693054020,NaN,2.000e-01,1
1693054080,NaN,2.000e-01,1
1693054140,NaN,2.000e-01,1
1693054200,NaN,2.000e-01,1
1693054260,NaN,2.000e-01,1
1693054320,NaN,NaN,1
1693054380,NaN,NaN,0
1693054440,NaN,NaN,0
1693054500,NaN,NaN,0
1693054560,NaN,NaN,0
1693054620,9.120e-01,NaN,0
1693054680,9.140e-01,NaN,0
1693054740,8.910e-01,NaN,0
1693054800,8.330e-01,NaN,0
1693054860,7.860e-01,NaN,0
1693054920,NaN,NaN,0
1693054980,NaN,NaN,1
1693055040,NaN,NaN,1
1693055100,NaN,NaN,1
1693055160,NaN,2.000e-01,1
1693055220,NaN,2.000e-01,1
1693055280,NaN,2.000e-01,1
1693055340,NaN,2.000e-01,1
1693055400,NaN,2.000e-01,1
1693055460,NaN,2.000e-01,1
1693055520,NaN,NaN,1
1693055580,NaN,NaN,0
1693055640,NaN,NaN,0
1693055700,NaN,NaN,0
1693055760,7.050e-01,NaN,0
1693055820,6.350e-01,NaN,0
1693055880,6.550e-01,NaN,0
1693055940,6.760e-01,NaN,0
1693056000,6.380e-01,NaN,0
1693056060,6.330e-01,NaN,0
1693056120,NaN,NaN,0
1693056180,NaN,NaN,1
1693056240,NaN,NaN,1
1693056300,NaN,NaN,1
1693056360,NaN,NaN,1
1693056420,NaN,2.000e-01,1
1693056480,NaN,2.000e-01,1
1693056540,NaN,2.000e-01,1
1693056600,NaN,2.000e-01,1
1693056660,NaN,2.000e-01,1
1693056720,NaN,NaN,1
1693056780,NaN,NaN,0
1693056840,NaN,NaN,0
1693056900,NaN,NaN,0
1693056960,6.800e-01,NaN,0
