h2s,tz=0,v=1.6
1683842220,NaN,NaN,2
1683842280,NaN,NaN,1
1683842340,NaN,NaN,1
1683842400,NaN,NaN,1
1683842460,4.460e-01,NaN,1
1683842520,4.070e-01,NaN,1
1683842580,2.000e-01,NaN,1
1683842640,2.000e-01,NaN,1
1683842700,4.170e-01,NaN,1
1683842760,4.020e-01,NaN,1
1683842820,NaN,NaN,1
1683842880,NaN,NaN,2
1683842940,NaN,NaN,2
1683843000,NaN,NaN,2
1683843060,NaN,NaN,2
1683843120,NaN,2.000e-01,2
1683843180,NaN,2.000e-01,2
1683843240,NaN,2.000e-01,2
1683843300,NaN,2.000e-01,2
1683843360,NaN,2.000e-01,2
1683843420,NaN,NaN,2
1683843480,NaN,NaN,1
1683843540,NaN,NaN,1
1683843600,NaN,NaN,1
1683843660,2.000e-01,NaN,1
1683843720,2.000e-01,NaN,1
1683843780,2.000e-01,NaN,1
1683843840,2.000e-01,NaN,1
1683843900,2.000e-01,NaN,1
1683843960,2.000e-01,NaN,1
1683844020,NaN,NaN,1
1683844080,NaN,NaN,2
1683844140,NaN,NaN,2
1683844200,NaN,NaN,2
1683844260,NaN,NaN,2
1683844320,NaN,NaN,2
1683844380,NaN,2.000e-01,2
1683844440,NaN,2.000e-01,2
1683844500,NaN,2.000e-01,2
1683844560,NaN,2.000e-01,2
1683844620,NaN,NaN,2
1683844680,NaN,NaN,1
1683844740,NaN,NaN,1
1683844800,NaN,NaN,1
1683844860,NaN,NaN,1
1683844920,2.000e-01,NaN,1
1683844980,2.000e-01,NaN,1
1683845040,2.000e-01,NaN,1
1683845100,2.000e-01,NaN,1
1683845160,2.000e-01,NaN,1
1683845220,NaN,NaN,1
1683845280,NaN,NaN,2
1683845340,NaN,NaN,2
1683845400,NaN,NaN,2
1683845460,NaN,NaN,2
1683845520,NaN,2.000e-01,2
1683845580,NaN,2.000e-01,2
1683845640,NaN,2.000e-01,2
1683845700,NaN,2.000e-01,2
1683845760,NaN,2.000e-01,2
1683845820,NaN,NaN,2
1683845880,NaN,NaN,1
1683845940,NaN,NaN,1
1683846000,NaN,NaN,1
1683846060,2.000e-01,NaN,1
1683846120,2.000e-01,NaN,1
1683846180,2.000e-01,NaN,1
1683846240,2.000e-01,NaN,1
1683846300,2.000e-01,NaN,1
1683846360,2.000e-01,NaN,1
1683846420,NaN,NaN,1
1683846480,NaN,NaN,2
1683846540,NaN,NaN,2
1683846600,NaN,NaN,2
1683846660,NaN,NaN,2
1683846720,NaN,2.000e-01,2
1683846780,NaN,2.000e-01,2
1683846840,NaN,2.000e-01,2
1683846900,NaN,2.000e-01,2
1683846960,NaN,2.000e-01,2
1683847020,NaN,NaN,2
1683847080,NaN,NaN,1
1683847140,NaN,NaN,1
1683847200,NaN,NaN,1
1683847260,NaN,NaN,1
1683847320,2.000e-01,NaN,1
1683847380,2.000e-01,NaN,1
1683847440,2.000e-01,NaN,1
1683847500,2.000e-01,NaN,1
1683847560,2.000e-01,NaN,1
1683847620,NaN,NaN,1
1683847680,NaN,NaN,2
1683847740,NaN,NaN,2
1683847800,NaN,NaN,2
1683847860,NaN,NaN,2
1683847920,NaN,2.000e-01,2
1683847980,NaN,2.000e-01,2
1683848040,NaN,2.000e-01,2
1683848100,NaN,2.000e-01,2
1683848160,NaN,2.000e-01,2
1683848220,NaN,NaN,2
1683848280,NaN,NaN,1
1683848340,NaN,NaN,1
1683848400,NaN,NaN,1
1683848460,NaN,NaN,1
1683848520,NaN,NaN,1
1683848580,2.000e-01,NaN,1
1683848640,2.000e-01,NaN,1
1683848700,2.000e-01,NaN,1
1683848760,2.000e-01,NaN,1
1683848820,NaN,NaN,1
1683848880,NaN,NaN,2
1683848940,NaN,NaN,2
1683849000,NaN,NaN,2
1683849060,NaN,2.000e-01,2
1683849120,NaN,2.000e-01,2
1683849180,NaN,2.000e-01,2
1683849240,NaN,2.000e-01,2
1683849300,NaN,2.000e-01,2
1683849360,NaN,2.000e-01,2
1683849420,NaN,NaN,2
1683849480,NaN,NaN,1
1683849540,NaN,NaN,1
1683849600,NaN,NaN,1
1683849660,NaN,NaN,1
1683849720,2.000e-01,NaN,1
1683849780,2.000e-01,NaN,1
1683849840,2.000e-01,NaN,1
1683849900,2.000e-01,NaN,1
1683849960,2.000e-01,NaN,1
1683850020,NaN,NaN,1
1683850080,NaN,NaN,2
1683850140,NaN,NaN,2
1683850200,NaN,NaN,2
1683850260,NaN,NaN,2
1683850320,NaN,2.000e-01,2
1683850380,NaN,2.000e-01,2
1683850440,NaN,2.000e-01,2
1683850500,NaN,2.000e-01,2
1683850560,NaN,2.000e-01,2
1683850620,NaN,NaN,2
1683850680,NaN,NaN,1
1683850740,NaN,NaN,1
1683850800,NaN,NaN,1
1683850860,2.000e-01,NaN,1
1683850920,2.000e-01,NaN,1
1683850980,2.000e-01,NaN,1
1683851040,2.000e-01,NaN,1
1683851100,2.000e-01,NaN,1
1683851160,2.000e-01,NaN,1
1683851220,NaN,NaN,1
1683851280,NaN,NaN,2
1683851340,NaN,NaN,2
1683851400,NaN,NaN,2
1683851460,NaN,NaN,2
1683851520,NaN,2.000e-01,2
1683851580,NaN,2.000e-01,2
1683851640,NaN,2.000e-01,2
1683851700,NaN,2.000e-01,2
1683851760,NaN,2.000e-01,2
1683851820,NaN,NaN,2
1683851880,NaN,NaN,1
1683851940,NaN,NaN,1
1683852000,NaN,NaN,1
1683852060,NaN,NaN,1
1683852120,2.000e-01,NaN,1
1683852180,2.000e-01,NaN,1
1683852240,2.000e-01,NaN,1
1683852300,2.000e-01,NaN,1
1683852360,2.000e-01,NaN,1
1683852420,NaN,NaN,1
1683852480,NaN,NaN,2
1683852540,NaN,NaN,2
1683852600,NaN,NaN,2
1683852660,NaN,NaN,2
1683852720,NaN,2.000e-01,2
1683852780,NaN,2.000e-01,2
1683852840,NaN,2.000e-01,2
1683852900,NaN,2.000e-01,2
1683852960,NaN,2.000e-01,2
1683853020,NaN,NaN,2
1683853080,NaN,NaN,1
1683853140,NaN,NaN,1
1683853200,NaN,NaN,1
1683853260,NaN,NaN,1
1683853320,2.000e-01,NaN,1
1683853380,2.000e-01,NaN,1
1683853440,2.000e-01,NaN,1
1683853500,2.000e-01,NaN,1
1683853560,2.000e-01,NaN,1
1683853620,NaN,NaN,1
1683853680,NaN,NaN,2
1683853740,NaN,NaN,2
1683853800,NaN,NaN,2
1683853860,NaN,NaN,2
1683853920,NaN,2.000e-01,2
1683853980,NaN,2.000e-01,2
1683854040,NaN,2.000e-01,2
1683854100,NaN,2.000e-01,2
1683854160,NaN,2.000e-01,2
1683854220,NaN,NaN,2
1683854280,NaN,NaN,1
1683854340,NaN,NaN,1
1683854400,NaN,NaN,1
1683854460,NaN,NaN,1
1683854520,2.000e-01,NaN,1
1683854580,2.000e-01,NaN,1
1683854640,2.000e-01,NaN,1
1683854700,2.000e-01,NaN,1
1683854760,2.000e-01,NaN,1
1683854820,NaN,NaN,1
1683854880,NaN,NaN,2
1683854940,NaN,NaN,2
1683855000,NaN,NaN,2
1683855060,NaN,2.000e-01,2
1683855120,NaN,2.000e-01,2
1683855180,NaN,2.000e-01,2
1683855240,NaN,2.000e-01,2
1683855300,NaN,2.000e-01,2
1683855360,NaN,2.000e-01,2
1683855420,NaN,NaN,2
1683855480,NaN,NaN,1
1683855540,NaN,NaN,1
1683855600,NaN,NaN,1
1683855660,NaN,NaN,1
1683855720,2.000e-01,NaN,1
1683855780,2.000e-01,NaN,1
1683855840,2.000e-01,NaN,1
1683855900,2.000e-01,NaN,1
1683855960,2.000e-01,NaN,1
1683856020,NaN,NaN,1
1683856080,NaN,NaN,2
1683856140,NaN,NaN,2
1683856200,NaN,NaN,2
1683856260,NaN,NaN,2
1683856320,NaN,2.000e-01,2
1683856380,NaN,2.000e-01,2
1683856440,NaN,2.000e-01,2
1683856500,NaN,2.000e-01,2
1683856560,NaN,2.000e-01,2
1683856620,NaN,NaN,2
1683856680,NaN,NaN,1
1683856740,NaN,NaN,1
1683856800,NaN,NaN,1
1683856860,NaN,NaN,1
1683856920,2.000e-01,NaN,1
1683856980,2.000e-01,NaN,1
1683857040,2.000e-01,NaN,1
1683857100,2.000e-01,NaN,1
1683857160,2.000e-01,NaN,1
1683857220,NaN,NaN,1
1683857280,NaN,NaN,2
1683857340,NaN,NaN,2
1683857400,NaN,NaN,2
1683857460,NaN,NaN,2
1683857520,NaN,2.000e-01,2
1683857580,NaN,2.000e-01,2
1683857640,NaN,2.000e-01,2
1683857700,NaN,2.000e-01,2
1683857760,NaN,2.000e-01,2
1683857820,NaN,NaN,2
1683857880,NaN,NaN,1
1683857940,NaN,NaN,1
1683858000,NaN,NaN,1
1683858060,NaN,NaN,1
1683858120,2.000e-01,NaN,1
1683858180,2.000e-01,NaN,1
1683858240,4.500e-01,NaN,1
1683858300,5.480e-01,NaN,1
1683858360,5.680e-01,NaN,1
1683858420,NaN,NaN,1
1683858480,NaN,NaN,2
1683858540,NaN,NaN,2
1683858600,NaN,NaN,2
1683858660,NaN,NaN,2
1683858720,NaN,2.000e-01,2
1683858780,NaN,2.000e-01,2
1683858840,NaN,2.000e-01,2
1683858900,NaN,2.000e-01,2
1683858960,NaN,2.000e-01,2
1683859020,NaN,NaN,2
1683859080,NaN,NaN,1
1683859140,NaN,NaN,1
1683859200,NaN,NaN,1
1683859260,NaN,NaN,1
1683859320,4.320e-01,NaN,1
1683859380,4.290e-01,NaN,1
1683859440,4.170e-01,NaN,1
1683859500,2.000e-01,NaN,1
1683859560,2.000e-01,NaN,1
1683859620,NaN,NaN,1
1683859680,NaN,NaN,2
1683859740,NaN,NaN,2
1683859800,NaN,NaN,2
1683859860,NaN,NaN,2
1683859920,NaN,2.000e-01,2
1683859980,NaN,2.000e-01,2
1683860040,NaN,2.000e-01,2
1683860100,NaN,2.000e-01,2
1683860160,NaN,2.000e-01,2
1683860220,NaN,NaN,2
1683860280,NaN,NaN,1
1683860340,NaN,NaN,1
1683860400,NaN,NaN,1
1683860460,NaN,NaN,1
1683860520,2.000e-01,NaN,1
1683860580,2.000e-01,NaN,1
1683860640,2.000e-01,NaN,1
1683860700,2.000e-01,NaN,1
1683860760,2.000e-01,NaN,1
1683860820,NaN,NaN,1
1683860880,NaN,NaN,2
1683860940,NaN,NaN,2
1683861000,NaN,NaN,2
1683861060,NaN,NaN,2
1683861120,NaN,2.000e-01,2
1683861180,NaN,2.000e-01,2
1683861240,NaN,2.000e-01,2
1683861300,NaN,2.000e-01,2
1683861360,NaN,2.000e-01,2
1683861420,NaN,NaN,2
1683861480,NaN,NaN,1
1683861540,NaN,NaN,1
1683861600,NaN,NaN,1
1683861660,NaN,NaN,1
1683861720,2.000e-01,NaN,1
1683861780,2.000e-01,NaN,1
1683861840,2.000e-01,NaN,1
1683861900,2.000e-01,NaN,1
1683861960,2.000e-01,NaN,1
1683862020,NaN,NaN,1
1683862080,NaN,NaN,2
1683862140,NaN,NaN,2
1683862200,NaN,NaN,2
1683862260,NaN,NaN,2
1683862320,NaN,2.000e-01,2
1683862380,NaN,2.000e-01,2
1683862440,NaN,2.000e-01,2
1683862500,NaN,5.450e-01,2
1683862560,NaN,7.420e-01,2
1683862620,NaN,NaN,2
1683862680,NaN,NaN,1
1683862740,NaN,NaN,1
1683862800,NaN,NaN,1
1683862860,NaN,NaN,1
1683862920,2.000e-01,NaN,1
1683862980,2.000e-01,NaN,1
1683863040,2.000e-01,NaN,1
1683863100,4.240e-01,NaN,1
1683863160,4.290e-01,NaN,1
1683863220,NaN,NaN,1
1683863280,NaN,NaN,2
1683863340,NaN,NaN,2
1683863400,NaN,NaN,2
1683863460,NaN,NaN,2
1683863520,NaN,6.320e-01,2
1683863580,NaN,4.880e-01,2
1683863640,NaN,4.900e-01,2
1683863700,NaN,4.980e-01,2
1683863760,NaN,4.390e-01,2
1683863820,NaN,NaN,2
1683863880,NaN,NaN,1
1683863940,NaN,NaN,1
1683864000,NaN,NaN,1
1683864060,NaN,NaN,1
1683864120,NaN,NaN,1
1683864180,9.370e-01,NaN,1
1683864240,9.890e-01,NaN,1
1683864300,9.070e-01,NaN,1
1683864360,1.014e+00,NaN,1
1683864420,NaN,NaN,1
1683864480,NaN,NaN,2
1683864540,NaN,NaN,2
1683864600,NaN,NaN,2
1683864660,NaN,NaN,2
1683864720,NaN,2.000e-01,2
1683864780,NaN,2.000e-01,2
1683864840,NaN,2.000e-01,2
1683864900,NaN,2.000e-01,2
1683864960,NaN,2.000e-01,2
1683865020,NaN,NaN,2
1683865080,NaN,NaN,1
1683865140,NaN,NaN,1
1683865200,NaN,NaN,1
1683865260,NaN,NaN,1
1683865320,9.700e-01,NaN,1
1683865380,1.052e+00,NaN,1
1683865440,1.102e+00,NaN,1
1683865500,1.186e+00,NaN,1
1683865560,1.155e+00,NaN,1
1683865620,NaN,NaN,1
1683865680,NaN,NaN,2
1683865740,NaN,NaN,2
1683865800,NaN,NaN,2
1683865860,NaN,NaN,2
1683865920,NaN,6.180e-01,2
1683865980,NaN,9.810e-01,2
1683866040,NaN,1.207e+00,2
1683866100,NaN,1.339e+00,2
1683866160,NaN,1.267e+00,2
1683866220,NaN,NaN,2
1683866280,NaN,NaN,1
1683866340,NaN,NaN,1
1683866400,NaN,NaN,1
1683866460,NaN,NaN,1
1683866520,1.047e+00,NaN,1
1683866580,9.480e-01,NaN,1
1683866640,9.160e-01,NaN,1
1683866700,9.280e-01,NaN,1
1683866760,8.840e-01,NaN,1
1683866820,NaN,NaN,1
1683866880,NaN,NaN,2
1683866940,NaN,NaN,2
1683867000,NaN,NaN,2
1683867060,NaN,NaN,2
1683867120,NaN,7.060e-01,2
1683867180,NaN,6.910e-01,2
1683867240,NaN,7.290e-01,2
1683867300,NaN,7.440e-01,2
1683867360,NaN,7.080e-01,2
1683867420,NaN,NaN,2
1683867480,NaN,NaN,1
1683867540,NaN,NaN,1
1683867600,NaN,NaN,1
1683867660,NaN,NaN,1
1683867720,1.135e+00,NaN,1
1683867780,1.259e+00,NaN,1
1683867840,1.449e+00,NaN,1
1683867900,1.630e+00,NaN,1
1683867960,1.613e+00,NaN,1
1683868020,NaN,NaN,1
1683868080,NaN,NaN,2
1683868140,NaN,NaN,2
1683868200,NaN,NaN,2
1683868260,NaN,NaN,2
1683868320,NaN,4.280e-01,2
1683868380,NaN,2.000e-01,2
1683868440,NaN,2.000e-01,2
1683868500,NaN,2.000e-01,2
1683868560,NaN,2.000e-01,2
1683868620,NaN,NaN,2
1683868680,NaN,NaN,1
1683868740,NaN,NaN,1
1683868800,NaN,NaN,1
1683868860,NaN,NaN,1
1683868920,8.770e-01,NaN,1
1683868980,5.670e-01,NaN,1
1683869040,2.000e-01,NaN,1
1683869100,2.000e-01,NaN,1
1683869160,2.000e-01,NaN,1
1683869220,NaN,NaN,1
1683869280,NaN,NaN,2
1683869340,NaN,NaN,2
1683869400,NaN,NaN,2
1683869460,NaN,NaN,2
1683869520,NaN,4.200e-01,2
1683869580,NaN,4.320e-01,2
1683869640,NaN,2.000e-01,2
1683869700,NaN,2.000e-01,2
1683869760,NaN,2.000e-01,2
1683869820,NaN,NaN,2
1683869880,NaN,NaN,1
1683869940,NaN,NaN,1
1683870000,NaN,NaN,1
1683870060,NaN,NaN,1
1683870120,5.600e-01,NaN,1
1683870180,5.810e-01,NaN,1
1683870240,5.380e-01,NaN,1
1683870300,4.380e-01,NaN,1
1683870360,2.000e-01,NaN,1
1683870420,NaN,NaN,1
1683870480,NaN,NaN,2
1683870540,NaN,NaN,2
1683870600,NaN,NaN,2
1683870660,NaN,NaN,2
1683870720,NaN,NaN,2
1683870780,NaN,2.000e-01,2
1683870840,NaN,2.000e-01,2
1683870900,NaN,2.000e-01,2
1683870960,NaN,2.000e-01,2
1683871020,NaN,NaN,2
1683871080,NaN,NaN,1
1683871140,NaN,NaN,1
1683871200,NaN,NaN,1
1683871260,NaN,NaN,2
1683871320,NaN,NaN,2
1683871380,NaN,NaN,2
1683871440,NaN,NaN,2
1683871500,NaN,NaN,2
1683876660,NaN,4.180e-01,2
1683876720,NaN,2.000e-01,2
1683876780,NaN,2.000e-01,2
1683876840,NaN,2.000e-01,2
1683876900,NaN,2.000e-01,2
1683876960,NaN,2.000e-01,2
1683877020,NaN,2.000e-01,2
1683877080,NaN,2.000e-01,2
1683877140,NaN,2.000e-01,2
1683877200,NaN,NaN,2
1683877260,NaN,NaN,1
1683877320,NaN,NaN,1
1683877380,NaN,NaN,1
1683877440,NaN,NaN,1
1683877500,2.000e-01,NaN,1
1683877560,2.000e-01,NaN,1
1683877620,4.790e-01,NaN,1
1683877680,6.610e-01,NaN,1
1683877740,8.160e-01,NaN,1
1683877800,NaN,NaN,1
1683877860,NaN,NaN,2
1683877920,NaN,NaN,2
1683877980,NaN,NaN,2
1683878040,NaN,NaN,2
1683878100,NaN,2.000e-01,2
1683878160,NaN,2.000e-01,2
1683878220,NaN,2.000e-01,2
1683878280,NaN,2.000e-01,2
1683878340,NaN,2.000e-01,2
1683878400,NaN,NaN,2
1683878460,NaN,NaN,1
1683878520,NaN,NaN,1
1683878580,NaN,NaN,1
1683878640,NaN,NaN,1
1683878700,8.960e-01,NaN,1
1683878760,9.170e-01,NaN,1
1683878820,9.330e-01,NaN,1
1683878880,9.430e-01,NaN,1
1683878940,9.440e-01,NaN,1
1683879000,NaN,NaN,1
1683879060,NaN,NaN,2
1683879120,NaN,NaN,2
1683879180,NaN,NaN,2
1683879240,NaN,NaN,2
1683879300,NaN,2.000e-01,2
1683879360,NaN,2.000e-01,2
1683879420,NaN,2.000e-01,2
1683879480,NaN,2.000e-01,2
1683879540,NaN,2.000e-01,2
1683879600,NaN,NaN,2
1683879660,NaN,NaN,1
1683879720,NaN,NaN,1
1683879780,NaN,NaN,1
1683879840,NaN,NaN,1
1683879900,1.036e+00,NaN,1
1683879960,1.196e+00,NaN,1
1683880020,1.374e+00,NaN,1
1683880080,1.555e+00,NaN,1
1683880140,1.687e+00,NaN,1
1683880200,NaN,NaN,1
1683880260,NaN,NaN,2
1683880320,NaN,NaN,2
1683880380,NaN,NaN,2
1683880440,NaN,NaN,2
1683880500,NaN,2.000e-01,2
1683880560,NaN,2.000e-01,2
1683880620,NaN,2.000e-01,2
1683880680,NaN,2.000e-01,2
1683880740,NaN,2.000e-01,2
1683880800,NaN,NaN,2
1683880860,NaN,NaN,1
1683880920,NaN,NaN,1
1683880980,NaN,NaN,1
1683881040,NaN,NaN,1
1683881100,1.197e+00,NaN,1
1683881160,1.027e+00,NaN,1
1683881220,1.022e+00,NaN,1
1683881280,1.146e+00,NaN,1
1683881340,1.179e+00,NaN,1
1683881400,NaN,NaN,1
1683881460,NaN,NaN,2
1683881520,NaN,NaN,2
1683881580,NaN,NaN,2
1683881640,NaN,NaN,2
1683881700,NaN,2.000e-01,2
1683881760,NaN,2.000e-01,2
1683881820,NaN,2.000e-01,2
1683881880,NaN,2.000e-01,2
1683881940,NaN,2.000e-01,2
1683882000,NaN,NaN,2
1683882060,NaN,NaN,1
1683882120,NaN,NaN,1
1683882180,NaN,NaN,1
1683882240,NaN,NaN,1
1683882300,9.440e-01,NaN,1
1683882360,8.370e-01,NaN,1
1683882420,8.630e-01,NaN,1
1683882480,8.950e-01,NaN,1
1683882540,8.910e-01,NaN,1
1683882600,NaN,NaN,1
1683882660,NaN,NaN,2
1683882720,NaN,NaN,2
1683882780,NaN,NaN,2
1683882840,NaN,NaN,2
1683882900,NaN,2.000e-01,2
1683882960,NaN,2.000e-01,2
1683883020,NaN,2.000e-01,2
1683883080,NaN,2.000e-01,2
1683883140,NaN,2.000e-01,2
1683883200,NaN,NaN,2
1683883260,NaN,NaN,1
1683883320,NaN,NaN,1
1683883380,NaN,NaN,1
1683883440,NaN,NaN,1
1683883500,7.800e-01,NaN,1
1683883560,7.770e-01,NaN,1
1683883620,8.060e-01,NaN,1
1683883680,8.370e-01,NaN,1
1683883740,8.560e-01,NaN,1
1683883800,NaN,NaN,1
1683883860,NaN,NaN,2
1683883920,NaN,NaN,2
1683883980,NaN,NaN,2
1683884040,NaN,NaN,2
1683884100,NaN,4.400e-01,2
1683884160,NaN,5.300e-01,2
1683884220,NaN,5.020e-01,2
1683884280,NaN,4.830e-01,2
1683884340,NaN,2.000e-01,2
1683884400,NaN,NaN,2
1683884460,NaN,NaN,1
1683884520,NaN,NaN,1
1683884580,NaN,NaN,1
1683884640,NaN,NaN,1
1683884700,1.031e+00,NaN,1
1683884760,1.059e+00,NaN,1
1683884820,1.048e+00,NaN,1
1683884880,1.062e+00,NaN,1
1683884940,1.157e+00,NaN,1
1683885000,NaN,NaN,1
1683885060,NaN,NaN,2
1683885120,NaN,NaN,2
1683885180,NaN,NaN,2
1683885240,NaN,NaN,2
1683885300,NaN,2.000e-01,2
1683885360,NaN,6.740e-01,2
1683885420,NaN,1.070e+00,2
1683885480,NaN,1.468e+00,2
1683885540,NaN,1.649e+00,2
1683885600,NaN,NaN,2
1683885660,NaN,NaN,1
1683885720,NaN,NaN,1
1683885780,NaN,NaN,1
1683885840,NaN,NaN,1
1683885900,1.473e+00,NaN,1
1683885960,1.383e+00,NaN,1
1683886020,1.133e+00,NaN,1
1683886080,8.050e-01,NaN,1
1683886140,7.470e-01,NaN,1
1683886200,NaN,NaN,1
1683886260,NaN,NaN,2
1683886320,NaN,NaN,2
1683886380,NaN,NaN,2
1683886440,NaN,NaN,2
1683886500,NaN,6.840e-01,2
1683886560,NaN,2.000e-01,2
1683886620,NaN,2.000e-01,2
1683886680,NaN,2.000e-01,2
1683886740,NaN,2.000e-01,2
1683886800,NaN,NaN,2
1683886860,NaN,NaN,1
1683886920,NaN,NaN,1
1683886980,NaN,NaN,1
1683887040,NaN,NaN,1
1683887100,8.050e-01,NaN,1
1683887160,8.360e-01,NaN,1
1683887220,8.130e-01,NaN,1
1683887280,8.090e-01,NaN,1
1683887340,8.330e-01,NaN,1
1683887400,NaN,NaN,1
1683887460,NaN,NaN,2
1683887520,NaN,NaN,2
1683887580,NaN,NaN,2
1683887640,NaN,NaN,2
1683887700,NaN,2.000e-01,2
1683887760,NaN,2.000e-01,2
1683887820,NaN,2.000e-01,2
1683887880,NaN,2.000e-01,2
1683887940,NaN,2.000e-01,2
1683888000,NaN,2.000e-01,2
1683888060,NaN,NaN,2
1683888120,NaN,NaN,1
1683888180,NaN,NaN,1
1683888240,NaN,NaN,1
1683888300,8.330e-01,NaN,1
1683888360,8.450e-01,NaN,1
1683888420,8.550e-01,NaN,1
1683888480,8.830e-01,NaN,1
1683888540,9.180e-01,NaN,1
1683888600,NaN,NaN,1
1683888660,NaN,NaN,2
1683888720,NaN,NaN,2
1683888780,NaN,NaN,2
1683888840,NaN,NaN,2
1683888900,NaN,2.000e-01,2
1683888960,NaN,2.000e-01,2
1683889020,NaN,2.000e-01,2
1683889080,NaN,2.000e-01,2
1683889140,NaN,2.000e-01,2
1683889200,NaN,2.000e-01,2
1683889260,NaN,NaN,2
1683889320,NaN,NaN,1
1683889380,NaN,NaN,1
1683889440,NaN,NaN,1
1683889500,8.890e-01,NaN,1
1683889560,8.400e-01,NaN,1
1683889620,8.010e-01,NaN,1
1683889680,7.780e-01,NaN,1
1683889740,7.830e-01,NaN,1
1683889800,NaN,NaN,1
1683889860,NaN,NaN,2
1683889920,NaN,NaN,2
1683889980,NaN,NaN,2
1683890040,NaN,NaN,2
1683890100,NaN,2.000e-01,2
1683890160,NaN,2.000e-01,2
1683890220,NaN,2.000e-01,2
1683890280,NaN,2.000e-01,2
1683890340,NaN,2.000e-01,2
1683890400,NaN,NaN,2
1683890460,NaN,NaN,2
1683890520,NaN,NaN,1
1683890580,NaN,NaN,1
1683890640,NaN,NaN,1
1683890700,7.620e-01,NaN,1
1683890760,7.860e-01,NaN,1
1683890820,7.930e-01,NaN,1
1683890880,8.190e-01,NaN,1
1683890940,8.280e-01,NaN,1
1683891000,8.380e-01,NaN,1
1683891060,NaN,NaN,1
1683891120,NaN,NaN,2
1683891180,NaN,NaN,2
1683891240,NaN,NaN,2
1683891300,NaN,2.000e-01,2
1683891360,NaN,2.000e-01,2
1683891420,NaN,2.000e-01,2
1683891480,NaN,2.000e-01,2
1683891540,NaN,2.000e-01,2
1683891600,NaN,2.000e-01,2
1683891660,NaN,NaN,2
1683891720,NaN,NaN,1
1683891780,NaN,NaN,1
1683891840,NaN,NaN,1
1683891900,1.246e+00,NaN,1
1683891960,1.508e+00,NaN,1
1683892020,1.660e+00,NaN,1
1683892080,1.946e+00,NaN,1
1683892140,2.100e+00,NaN,1
1683892200,2.017e+00,NaN,1
1683892260,NaN,NaN,1
1683892320,NaN,NaN,2
1683892380,NaN,NaN,2
1683892440,NaN,NaN,2
1683892500,NaN,2.000e-01,2
1683892560,NaN,2.000e-01,2
1683892620,NaN,2.000e-01,2
1683892680,NaN,2.000e-01,2
1683892740,NaN,2.000e-01,2
1683892800,NaN,2.000e-01,2
1683892860,NaN,NaN,2
1683892920,NaN,NaN,1
1683892980,NaN,NaN,1
1683893040,NaN,NaN,1
1683893100,1.705e+00,NaN,1
1683893160,1.605e+00,NaN,1
1683893220,1.555e+00,NaN,1
1683893280,1.528e+00,NaN,1
1683893340,1.599e+00,NaN,1
1683893400,1.687e+00,NaN,1
1683893460,NaN,NaN,1
1683893520,NaN,NaN,2
1683893580,NaN,NaN,2
1683893640,NaN,NaN,2
1683893700,NaN,2.000e-01,2
1683893760,NaN,2.000e-01,2
1683893820,NaN,2.000e-01,2
1683893880,NaN,4.140e-01,2
1683893940,NaN,4.050e-01,2
1683894000,NaN,2.000e-01,2
1683894060,NaN,NaN,2
1683894120,NaN,NaN,1
1683894180,NaN,NaN,1
1683894240,NaN,NaN,1
1683894300,1.762e+00,NaN,1
1683894360,1.742e+00,NaN,1
1683894420,1.722e+00,NaN,1
1683894480,1.712e+00,NaN,1
1683894540,1.710e+00,NaN,1
1683894600,1.701e+00,NaN,1
1683894660,NaN,NaN,1
1683894720,NaN,NaN,2
1683894780,NaN,NaN,2
1683894840,NaN,NaN,2
1683894900,NaN,2.000e-01,2
1683894960,NaN,2.000e-01,2
1683895020,NaN,2.000e-01,2
1683895080,NaN,2.000e-01,2
1683895140,NaN,2.000e-01,2
1683895200,NaN,4.220e-01,2
1683895260,NaN,NaN,2
1683895320,NaN,NaN,1
1683895380,NaN,NaN,1
1683895440,NaN,NaN,1
1683895500,1.603e+00,NaN,1
1683895560,1.518e+00,NaN,1
1683895620,1.487e+00,NaN,1
1683895680,1.439e+00,NaN,1
1683895740,1.407e+00,NaN,1
1683895800,1.358e+00,NaN,1
1683895860,NaN,NaN,1
1683895920,NaN,NaN,2
1683895980,NaN,NaN,2
1683896040,NaN,NaN,2
1683896100,NaN,4.300e-01,2
1683896160,NaN,4.010e-01,2
1683896220,NaN,2.000e-01,2
1683896280,NaN,2.000e-01,2
1683896340,NaN,2.000e-01,2
1683896400,NaN,2.000e-01,2
1683896460,NaN,NaN,2
1683896520,NaN,NaN,1
1683896580,NaN,NaN,1
1683896640,NaN,NaN,1
1683896700,1.314e+00,NaN,1
1683896760,1.300e+00,NaN,1
1683896820,1.296e+00,NaN,1
1683896880,1.288e+00,NaN,1
1683896940,1.276e+00,NaN,1
1683897000,1.297e+00,NaN,1
1683897060,NaN,NaN,1
1683897120,NaN,NaN,2
1683897180,NaN,NaN,2
1683897240,NaN,NaN,2
1683897300,NaN,2.000e-01,2
1683897360,NaN,2.000e-01,2
1683897420,NaN,2.000e-01,2
1683897480,NaN,2.000e-01,2
1683897540,NaN,2.000e-01,2
1683897600,NaN,2.000e-01,2
1683897660,NaN,NaN,2
1683897720,NaN,NaN,1
1683897780,NaN,NaN,1
1683897840,NaN,NaN,1
1683897900,1.342e+00,NaN,1
