"day_mountain","ch4.day","co.day","co2.day","h2s.day","so2.day","nox.day","benzene.day","ethene.day","1_3-butadiene.day","ethane.day","total_radioactivity.day","wsp_ms.day","wdr_deg.day","wind_SE.day","wind_SW.day","wind_NW.day","wind_bin.day","ch4.night","co.night","co2.night","h2s.night","so2.night","nox.night","benzene.night","ethene.night","1_3-butadiene.night","ethane.night","total_radioactivity.night","wsp_ms.night","wdr_deg.night","wind_SE.night","wind_SW.night","wind_NW.night","wind_bin.night","closest.flare","distToLovi_flare","inv_dist_mean","inv_dist2_mean","weighted.count","weighted.count2","n_flare_50","n_flare_40","n_flare_30","n_flare_20","n_flare_10","n_flare_5","idw2_imputed_methane_eq","idw2_methane_eq","idw2_total_imputed_methane_eq","idw2_total_methane_eq","idw_total_imputed_methane_eq","idw_total_methane_eq","idw2_median_methane_eq_interp","idw2_median_imputed_methane_eq_interp","imputed_methane_eq_50","imputed_methane_eq_40","imputed_methane_eq_30","imputed_methane_eq_20","imputed_methane_eq_10","imputed_methane_eq_5","methane_eq_median","methane_eq","yearmonth","closest_well_5","mean_dist_well_5","weighted_count_wells_5","weighted_monthly_oil_5","weighted_monthly_gas_5","monthly_oil_5","monthly_gas_5","closest_well_10","mean_dist_well_10","weighted_count_wells_10","weighted_monthly_oil_10","weighted_monthly_gas_10","monthly_oil_10","monthly_gas_10","closest_well_20","mean_dist_well_20","weighted_count_wells_20","weighted_monthly_oil_20","weighted_monthly_gas_20","monthly_oil_20","monthly_gas_20","closest_well_30","mean_dist_well_30","weighted_count_wells_30","weighted_monthly_oil_30","weighted_monthly_gas_30","monthly_oil_30","monthly_gas_30","closest_well_40","mean_dist_well_40","weighted_count_wells_40","weighted_monthly_oil_40","weighted_monthly_gas_40","monthly_oil_40","monthly_gas_40","closest_well_50","mean_dist_well_50","weighted_count_wells_50","weighted_monthly_oil_50","weighted_monthly_gas_50","monthly_oil_50","monthly_gas_50","Factor1.day","Factor2.day","Factor3.day","Factor4.day","Factor5.day","Factor1.night","Factor2.night","Factor3.night","Factor4.night","Factor5.night","flare_wd_day_5","flare_wd_night_5","flare_wd_day_10","flare_wd_night_10","flare_wd_day_20","flare_wd_night_20","flare_wd_day_30","flare_wd_night_30","flare_wd_day_40","flare_wd_night_40","flare_wd_day_50","flare_wd_night_50"
2023-10-24,2594.92727272727,180.873636363636,425.698636363636,0.903254933084345,0.231348217468806,10.9805454545455,0.58983,0.807321818181818,0.0147014545454545,83.0343636363636,25.8954545454545,0.743157557829123,188.148817784129,1,0,0,"S",3028.95,189.643333333333,428.203333333333,1.04234259259259,0.2,13.141,0.692866666666667,1.00308333333333,0.0118536666666667,145.596666666667,21.6666666666667,2.02689430775226,145.1820924328,1,0,0,"SE",10.9010703811446,36.1219065534667,0.0341201116047194,0.00165354351555779,51.1801674070791,2.48031527333668,15,9,2,2,0,0,0.0618198813578386,0.0284337198845358,0.153332795927709,0.070524589707391,3.44870601423128,1.27774725069914,0.0651649825703442,0.0583067434664801,0.068333556,0.0576897785067558,0.068333556,0.068333556,NA,NA,0.0519996725,NA,"2023-10",0.198707945017535,3.50350274992181,8061.41540400748,80563.8897617583,803814.277508626,209351,1829806,0.198707945017535,6.45911117264083,14467.6106105592,279375.983167754,2154430.34332397,1620248,11473671,0.198707945017535,11.9290587581646,22798.4042971787,557002.904255058,3863305.39769946,5509709,35920885,0.198707945017535,18.2361579342074,28965.6731233514,788760.135081939,4962466.83456421,11449989,64294209,0.198707945017535,25.7910785217597,36446.0112436349,1043903.36755958,6461861.45011541,20526695,117353609,0.198707945017535,33.4934484132439,44973.3847929704,1414709.22269939,8268807.77119244,37211385,198431806,0.0236650870761142,0.0383440647052479,0.0303477012380112,0.0266380299812354,0.0299879610298145,0.0370005575705011,0.0491359448991592,0.0340797234228961,0.0354959380510484,0.0412423856941454,0,0,0,0,2,2,2,2,2,4,2,6
2023-10-25,2392.86363636364,130.119090909091,426.039545454545,1.06707516339869,0.50144898989899,44.8147142857143,0.337118636363636,0.418657727272727,0.0110014545454545,50.8302727272727,14.7227272727273,1.94293099858896,231.341452626287,0,1,0,"SW",2529.55,140.111666666667,427.263333333333,0.999643246187364,0.272231481481481,18.7213333333333,0.43055,0.570516666666667,0.0139143333333333,73.51,14.4166666666667,0.396351807746139,250.455089055312,0,1,0,"W",8.46714872790621,33.5265239101706,0.0386099379986299,0.00240039188473323,30.8879503989039,1.92031350778659,8,6,1,1,1,0,0.0508698042902538,0.0421136378917968,0.0976859723170344,0.0808713877056504,1.53524907854602,0.913382302972287,0.0516894288368555,0.0513531027436194,0.0463757498026953,0.052143193951355,0.051512197,0.051512197,0.051512197,NA,0.051512197,NA,"2023-10",0.198707945017535,3.50350274992181,8061.41540400748,80563.8897617583,803814.277508626,209351,1829806,0.198707945017535,6.45911117264083,14467.6106105592,279375.983167754,2154430.34332397,1620248,11473671,0.198707945017535,11.9290587581646,22798.4042971787,557002.904255058,3863305.39769946,5509709,35920885,0.198707945017535,18.2361579342074,28965.6731233514,788760.135081939,4962466.83456421,11449989,64294209,0.198707945017535,25.7910785217597,36446.0112436349,1043903.36755958,6461861.45011541,20526695,117353609,0.198707945017535,33.4934484132439,44973.3847929704,1414709.22269939,8268807.77119244,37211385,198431806,0.0139155010324856,0.0458424003857514,0.0164246928563987,0.0154677408129845,0.00737156895003997,0.0147714548709427,0.0474129728421906,0.0219177177387946,0.0185335394514766,0.00660231454529633,0,0,1,1,1,1,1,1,1,1,1,1
2023-10-26,3082.04545454545,185.625454545455,432.974545454545,1.32702096394113,0.380155929038282,37.8756818181818,1.07598818181818,1.08387954545455,0.0149084545454545,157.867590909091,26.4045454545455,1.59141834310356,181.40583626787,1,0,0,"S",4048.52,227.422,443.578,1.23787777777778,0.233755555555556,26.9622,2.1736,1.60006,0.0141336,316.28,35.42,0.743072382471388,95.6551146276928,0,0,0,"E",9.56303950563483,35.1097030064936,0.0343934274169077,0.00158911583310553,79.1048830588878,3.65496641614271,23,12,5,5,1,0,0.0568311250251921,0.00952126751145239,0.207715853358685,0.0347999129934692,5.38148542430238,1.2074649998674,0.0419777115735416,0.0397503601998155,0.049011571,0.0429521489153357,0.040160892,0.040160892,NA,NA,0.044315762,NA,"2023-10",0.198707945017535,3.50350274992181,8061.41540400748,80563.8897617583,803814.277508626,209351,1829806,0.198707945017535,6.45911117264083,14467.6106105592,279375.983167754,2154430.34332397,1620248,11473671,0.198707945017535,11.9290587581646,22798.4042971787,557002.904255058,3863305.39769946,5509709,35920885,0.198707945017535,18.2361579342074,28965.6731233514,788760.135081939,4962466.83456421,11449989,64294209,0.198707945017535,25.7910785217597,36446.0112436349,1043903.36755958,6461861.45011541,20526695,117353609,0.198707945017535,33.4934484132439,44973.3847929704,1414709.22269939,8268807.77119244,37211385,198431806,0.053594646130025,0.0545567062950029,0.0302875523527819,0.0394782977807603,0.0344697166975609,0.104479626720487,0.0797998779192771,0.0362833785317332,0.055481569901468,0.0574889897497407,0,0,0,1,2,3,2,3,2,5,2,6
2023-10-27,3094.59090909091,171.446363636364,434.218636363636,1.2734985074838,0.240163865546218,17.3723181818182,0.810340909090909,0.640292727272727,0.0130904545454545,154.044818181818,39.4318181818182,2.22388675654769,328.351657943398,0,0,1,"NW",3798.88,201.068,444.492,1.18566666666667,0.218977777777778,25.0102,1.33834,1.12488,0.0180548,265.244,47.08,0.285280704349536,127.98085381597,0,0,0,"SE",8.81704240234253,35.3735952481105,0.0364325070933862,0.00203736346486451,69.2217634774337,3.87099058324256,19,9,4,3,2,0,0.0570901016520217,0.0120036457748837,0.220995245891337,0.0464659997591542,4.4407540342188,1.17525829026009,0.0655551621590714,0.0528596959763974,0.063491335,0.0560086518526077,0.063491335,0.063491335,NA,NA,0.070453096,NA,"2023-10",0.198707945017535,3.50350274992181,8061.41540400748,80563.8897617583,803814.277508626,209351,1829806,0.198707945017535,6.45911117264083,14467.6106105592,279375.983167754,2154430.34332397,1620248,11473671,0.198707945017535,11.9290587581646,22798.4042971787,557002.904255058,3863305.39769946,5509709,35920885,0.198707945017535,18.2361579342074,28965.6731233514,788760.135081939,4962466.83456421,11449989,64294209,0.198707945017535,25.7910785217597,36446.0112436349,1043903.36755958,6461861.45011541,20526695,117353609,0.198707945017535,33.4934484132439,44973.3847929704,1414709.22269939,8268807.77119244,37211385,198431806,0.0460497646544287,0.0682157588847486,0.0233459421662755,0.0216591237022398,0.0229793156109176,0.0822439142259948,0.0870569969567767,0.0395982197845823,0.0386926458875143,0.0369088295519479,0,0,0,0,0,1,0,1,3,3,7,6
2023-10-28,2647.33181818182,172.641363636364,434.431363636364,2.0886781024531,0.217941778074866,11.3641904761905,0.761727272727273,0.799159090909091,0.00776045454545455,87.6809090909091,34.1181818181818,2.17326664031569,119.644819720426,0,0,0,"SE",2479,170.71,431.37,1.86450980392157,0.2,7.721,0.7493,0.60825,0.006974,60.6575,29.95,2.13015882144783,112.336592908584,0,0,0,"E",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"2023-10",0.198707945017535,3.50350274992181,8061.41540400748,80563.8897617583,803814.277508626,209351,1829806,0.198707945017535,6.45911117264083,14467.6106105592,279375.983167754,2154430.34332397,1620248,11473671,0.198707945017535,11.9290587581646,22798.4042971787,557002.904255058,3863305.39769946,5509709,35920885,0.198707945017535,18.2361579342074,28965.6731233514,788760.135081939,4962466.83456421,11449989,64294209,0.198707945017535,25.7910785217597,36446.0112436349,1043903.36755958,6461861.45011541,20526695,117353609,0.198707945017535,33.4934484132439,44973.3847929704,1414709.22269939,8268807.77119244,37211385,198431806,0.0245381952640218,0.0649315087038047,0.00418425731139959,0.0382060781445387,0.0271934359761782,0.0172066463373846,0.0588634376525749,0.00103973167886996,0.0325628154447689,0.0242426135195727,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29,2173.38095238095,151.997619047619,427.304761904762,0.8275704178338,0.2,3.68352380952381,0.228784285714286,0.166599047619048,0.006974,18.1769047619048,26.3380952380952,5.50102595464069,22.0866626175746,0,0,1,"N",2280,158.202,432.938,1.45451673202614,0.2,4.3822,0.385,0.36966,0.006974,37.248,30.8,4.67002825506092,54.2653702404155,0,0,0,"NE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"2023-10",0.198707945017535,3.50350274992181,8061.41540400748,80563.8897617583,803814.277508626,209351,1829806,0.198707945017535,6.45911117264083,14467.6106105592,279375.983167754,2154430.34332397,1620248,11473671,0.198707945017535,11.9290587581646,22798.4042971787,557002.904255058,3863305.39769946,5509709,35920885,0.198707945017535,18.2361579342074,28965.6731233514,788760.135081939,4962466.83456421,11449989,64294209,0.198707945017535,25.7910785217597,36446.0112436349,1043903.36755958,6461861.45011541,20526695,117353609,0.198707945017535,33.4934484132439,44973.3847929704,1414709.22269939,8268807.77119244,37211385,198431806,0.00406364377391248,0.0535961844173267,0.000187969807533494,0.00778034844107582,0.00374685135757513,0.0079852459471597,0.0676198260110845,0.000521542554936339,0.0162861466330605,0.0110917618161219,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30,2246.91818181818,143.836363636364,424.364545454545,0.292105197634609,0.2,3.78581818181818,0.211904545454545,0.144325909090909,0.00762018181818182,23.9385454545455,26.2045454545455,2.86694932041182,16.5837740393185,0,0,1,"N",2094.23333333333,147.218333333333,423.736666666667,0.225722222222222,0.2,1.03333333333333,0.112418333333333,0.03736,0.006974,8.03433333333333,19.2833333333333,6.8400662690834,21.953573604461,0,0,1,"N",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"2023-10",0.198707945017535,3.50350274992181,8061.41540400748,80563.8897617583,803814.277508626,209351,1829806,0.198707945017535,6.45911117264083,14467.6106105592,279375.983167754,2154430.34332397,1620248,11473671,0.198707945017535,11.9290587581646,22798.4042971787,557002.904255058,3863305.39769946,5509709,35920885,0.198707945017535,18.2361579342074,28965.6731233514,788760.135081939,4962466.83456421,11449989,64294209,0.198707945017535,25.7910785217597,36446.0112436349,1043903.36755958,6461861.45011541,20526695,117353609,0.198707945017535,33.4934484132439,44973.3847929704,1414709.22269939,8268807.77119244,37211385,198431806,0.00523138094296426,0.0427543895524555,0.00242761400001696,0.00661782816527059,0.00229733199299703,0.00102118566304979,0.0421946091769708,0.000224471819899409,0.00504201772564368,4.75100756889134e-10,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-31,3034.6052631579,163.42052631579,430.348947368421,1.41722930856553,0.529868330753354,35.1855555555556,0.908447368421053,0.563071052631579,0.0114122105263158,131.745263157895,50.1473684210526,0.762929280855313,273.5115490265,0,0,0,"W",3662.61666666667,176.178333333333,434.495,0.765705337690632,0.202064814814815,14.2208333333333,1.1707,0.867866666666667,0.011492,204.756666666667,78.1,0.568185744224026,287.371094180007,0,0,0,"W",8.89610386321697,34.3844549890083,0.0396712805284175,0.00240533462166677,134.882353796619,8.17813771366701,34,17,10,8,4,0,0.0637396843467061,0.0171969887869846,0.521271916413027,0.140639342560347,9.20421738227788,3.24283983225805,0.0593409047062463,0.0574748457968352,0.0582444779574871,0.059385284781456,0.0808107085,0.0808107085,NA,NA,0.063055577,NA,"2023-10",0.198707945017535,3.50350274992181,8061.41540400748,80563.8897617583,803814.277508626,209351,1829806,0.198707945017535,6.45911117264083,14467.6106105592,279375.983167754,2154430.34332397,1620248,11473671,0.198707945017535,11.9290587581646,22798.4042971787,557002.904255058,3863305.39769946,5509709,35920885,0.198707945017535,18.2361579342074,28965.6731233514,788760.135081939,4962466.83456421,11449989,64294209,0.198707945017535,25.7910785217597,36446.0112436349,1043903.36755958,6461861.45011541,20526695,117353609,0.198707945017535,33.4934484132439,44973.3847929704,1414709.22269939,8268807.77119244,37211385,198431806,0.0401569213665032,0.0613757867157736,0.0177157114180259,0.0172170750814229,0.0173495490240334,0.0686645189126183,0.0746739617898968,0.0324560860935505,0.0228331712713303,0.0313028374137505,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,3798.55909090909,220.963181818182,431.561363636364,1.35569296398046,0.305060068471833,24.7521363636364,1.25415454545455,1.47067727272727,0.0167235909090909,213.288181818182,41.8136363636364,3.04500285532805,156.505844732927,1,0,0,"SE",5341.73333333333,308.55,437.415,1.52278888888889,0.2105,40.461,2.37683333333333,2.30883333333333,0.0236466666666667,393.316666666667,57.1166666666667,1.36381452807905,142.975349272555,1,0,0,"SE",9.66698930390343,36.2443358237409,0.0343534025281544,0.00163608925373293,72.1421453091242,3.43578743283916,21,9,5,4,1,0,0.106699768925383,0.0436523388794535,0.366597725160674,0.149980157336063,7.50467207713651,3.29180464079524,0.0640874047031564,0.0917567592363124,0.0698544532060623,0.0698544532060623,0.1403152125,0.1403152125,NA,NA,0.0675350575,NA,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.0645906099750383,0.042835660607846,0.0371614608252769,0.0522631991820642,0.0491521094286522,0.123476098697587,0.0490629906155618,0.0693899394888485,0.0763115777257792,0.0970919514396516,0,0,0,0,3,3,4,4,4,4,7,7
2023-11-02,3339.00454545455,230.688636363636,432.185909090909,1.33062329844218,0.354549642079054,32.3764090909091,1.03973636363636,1.52135909090909,0.0211433636363636,180.095909090909,49.5363636363636,1.69346105152159,162.790323348774,1,0,0,"S",3116.375,236.775,430.6675,1.26177777777778,0.20725,30.754,0.953175,1.59475,0.01599725,153.1,51.8,2.02751950855853,169.269137967525,1,0,0,"S",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.0582502450302739,0.0445912384727727,0.0537088662655724,0.050448813843677,0.0483190579866521,0.067335386228603,0.031158888918005,0.0370961035842725,0.0595188478169766,0.0482518801586933,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,3687.2347826087,227.213043478261,436.617391304348,1.86112836032964,0.376774992895709,40.8354545454545,1.51716086956522,1.83936956521739,0.0294380869565217,237.829565217391,65.7565217391304,0.393944085254613,141.881331909831,1,0,0,"SE",4110.06,189.752,434.596,1.22608888888889,0.215988888888889,28.7908,1.3734,1.4724,0.020824,269.2,77.7,0.447368948964607,257.164695035383,0,1,0,"W",8.42885194599053,30.2731224966429,0.0461114784876936,0.00320239559328566,184.445913950774,12.8095823731426,40,29,13,11,6,0,0.0901273348589223,0.0163042520970396,1.15449351994718,0.208850660269512,17.1352586810341,3.33942353558228,0.0831457886686929,0.0770997469057788,0.076565783470869,0.0761231109499931,0.08061887,0.08061887,0.085293283,NA,0.077520223,NA,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.0752630649423778,0.0599816519782602,0.0850827757492841,0.0529244981247797,0.0740242084291557,0.103075076656173,0.0474826051407823,0.0506640140567668,0.0472529164755249,0.061717602949254,0,0,0,3,2,3,4,3,4,3,7,3
2023-11-04,3644.92,211.198,434.307,2.14208627019243,0.522133148434813,23.73665,2.231875,1.28971,0.0205465,226.5245,72.875,0.310357686715799,283.37347530171,0,0,0,"W",4521.1,240.615,443.5275,2.01704166666667,0.540805555555556,30.214,2.8315,1.8255,0.0282575,385.95,107.65,1.4903112344302,298.817512427081,0,0,1,"NW",9.25134168089305,30.2269548632797,0.0418657869588151,0.00235510919373075,142.343675659971,8.00737125868456,34,26,16,8,2,0,0.068387044029781,0.0102617504827778,0.547600450830464,0.082169645879587,9.7822578415539,2.13274794824612,0.0530226990172623,0.0591113743327878,0.0549323813312664,0.0567634788596049,0.0543023015,0.0543023015,NA,NA,0.051828905,NA,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.0767669832262529,0.0627036274772767,0.0522149905541335,0.0413478357074133,0.0758205402145074,0.119708348947134,0.0915659013791434,0.0963287198068659,0.0544747965419695,0.119600843748298,0,0,0,0,0,1,0,1,0,1,0,1
2023-11-05,3145.725,218.1125,433.982083333333,2.23597525930662,0.410667166771362,22.5439583333333,1.4261625,1.2063125,0.01296025,143.006666666667,64.8666666666667,0.545169870370656,292.047442053387,0,0,1,"W",3826.12857142857,222.911428571429,439.544285714286,2.93379365079365,0.2,24.5231428571429,2.71257142857143,1.45268571428571,0.0208941428571429,235.228571428571,83.9857142857143,2.24570875999978,316.840804088448,0,0,1,"NW",9.26263176468089,36.6311934169723,0.0336507100823046,0.00165251367661377,87.491846213992,4.2965355591958,26,12,5,3,2,0,0.06162792623772,0.00990983047082748,0.26478657651986,0.0425779390035124,5.48008614958556,1.20439971421075,0.0374165858570887,0.0569630583572817,0.043623493,0.0431593397122393,0.041896378,0.036522454,NA,NA,0.038730133,NA,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.0443790588795722,0.0592620718270642,0.0230908261219179,0.0449577791598771,0.0598756933638155,0.0647971376349886,0.0715544399104439,0.0443577074205162,0.0430255401975788,0.10712195579031,0,0,0,0,0,0,0,0,0,1,0,1
2023-11-06,3786.16363636364,196.185909090909,437.993181818182,2.11066898024361,0.564635052733214,49.4535454545455,2.00434727272727,1.80207181818182,0.0205404545454545,211.629181818182,64.1181818181818,1.94195431775113,264.149698360772,0,0,0,"W",5665.28333333333,283.565,454.651666666667,2.26420486111111,0.388703703703704,33.0333333333333,3.32133333333333,2.895,0.0262616666666667,403.083333333333,102.05,1.24453674870811,297.516735932469,0,0,1,"NW",4.56034002648102,35.1376112365722,0.0440227526412298,0.00417825327435422,149.677358980181,14.2060611328043,34,16,9,7,4,2,0.0565783001955183,0.0233738168155778,0.803754791367689,0.332049870589069,10.3514353780399,3.07880690681872,0.0590417827302187,0.0527624497367586,0.0570260377513237,0.0551319029182196,0.060388755,0.060388755,0.05876751,0.05876751,0.0595781325,NA,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.0660414182764372,0.0628987414065611,0.0495862844606042,0.0591066613223343,0.0674103571742544,0.13782459713999,0.0984219548831986,0.0806428218323306,0.0936678444392512,0.138208997747389,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,3187.31363636364,207.475,431.665909090909,1.44235201566007,0.915189666977902,69.2122272727273,0.918447272727273,1.31080181818182,0.0198749545454545,149.0965,43.85,1.90344716595552,227.896014100066,0,1,0,"SW",3596.23333333333,231.15,437.2,1.18253322440087,0.36637962962963,43.0403333333333,1.30083333333333,1.68233333333333,0.0187815,188.066666666667,62.05,0.372368767375237,195.104901838167,0,0,0,"S",9.01755959929997,36.7552961249191,0.0318793642184765,0.00140031163834878,108.38983834282,4.76105957038586,34,17,6,2,2,0,0.098533687844424,0.00547210993931887,0.469124757517108,0.0260530413967977,12.200929527576,1.06907827165333,0.0464420288721307,0.0756978427754655,0.0786741115152836,0.131530433893204,NA,NA,NA,NA,0.0468063955,NA,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.0463894124465485,0.0523040061478197,0.0498296461480736,0.0414357403348518,0.0323754477729085,0.0694946859708833,0.0676757443161912,0.0723321317722092,0.053117565460796,0.0473072755410328,0,0,0,0,0,0,1,1,1,1,1,2
2023-11-08,2376.91739130435,118.901739130435,423.224782608696,0.705502102472691,0.544873737373737,38.3275652173913,0.264944347826087,0.370675217391304,0.00944834782608696,49.5120434782609,29.6,3.80576769410684,258.671080768449,0,0,0,"W",2438.05,110.088333333333,424.865,1.20821296296296,0.996759259259259,79.142,0.230363333333333,0.532616666666667,0.0115126666666667,51.695,30.3666666666667,3.80363774429773,238.818982124778,0,1,0,"SW",4.40769214182429,31.5515775168944,0.0598004083569466,0.00659156949034695,137.540939220977,15.160609827798,23,12,9,9,5,1,0.0796347792073479,0.0213363540691458,1.20731181628544,0.323472139190069,11.8755487363775,2.31384680198214,0.0595141913026254,0.0607117719226849,0.087593600153923,0.0716135315597057,0.059006046,0.059006046,0.059006046,0.059006046,0.0853770255,NA,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.0151466140678647,0.0355220723049924,0.0102150171191207,0.0140742116452287,0.0107874362185933,0.0138669876990416,0.0384384236883406,0.0153441177706669,0.0173966705693979,0.0111074493267632,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,2174.225,143.001,428.612,0.464649919414736,0.201163888888889,3.88652631578947,0.285475,0.179762,0.0078916,25.21145,28.3,3.79032308107554,42.0809368931311,0,0,0,"NE",2273.9,157.063333333333,432.528333333333,0.644972222222222,0.20387962962963,3.21083333333333,0.39215,0.303283333333333,0.0087775,34.105,33.4833333333333,4.55167437010357,29.3863963252791,0,0,0,"NE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"2023-11",0.198707945017535,3.53647214699031,7688.54293982002,77348.2562734707,763313.947054624,197971,1721846,0.198707945017535,6.50048213409897,14099.3546425073,338039.60600609,2234554.25851744,2062458,12353737,0.198707945017535,11.964157979666,22459.1891047404,614427.493183792,3834969.39742036,5898436,35221954,0.198707945017535,18.3845006035154,28820.9653486555,854720.972105108,4956734.11397926,12047810,64078648,0.198707945017535,25.8108963138763,36327.0256565599,1124366.95890798,6483448.52682212,21723173,118479053,0.198707945017535,33.5024792233448,44920.0250363468,1484116.34320289,8221685.40263454,37939748,196484067,0.00462528008065148,0.0579440695175083,0.00265788061723939,0.00825753194869933,0.00686375568489629,0.00639872935619028,0.0691216198090345,0.00637671229559714,0.0130087001275884,0.0107382825903351,0,0,0,0,0,0,0,0,0,0,0,0
