"day_mountain","ch4.day","co.day","co2_ppm.day","h2s.day","so2.day","nox.day","benzene.day","ethene.day","ethane.day","rd_particle_B.day","radon_B.day","radioactivity_ratio.day","wsp_ms.day","co2.day","total_radioactivity.day","wdr_deg.day","wind_SE.day","wind_SW.day","wind_NW.day","wind_bin.day","ch4.night","co.night","co2_ppm.night","h2s.night","so2.night","nox.night","benzene.night","ethene.night","ethane.night","rd_particle_B.night","radon_B.night","radioactivity_ratio.night","wdr_deg.night","wsp_ms.night","co2.night","total_radioactivity.night","wind_SE.night","wind_SW.night","wind_NW.night","wind_bin.night","temp_bb","closest.flare","distToLovi_flare","inv_dist","weighted.count","rhi","esf_bb","n_flare_50","n_flare_30","n_flare_20","n_flare_10","n_flare_5","methane_eq","yearmonth","distToLovi_wells","inv_dist_wells","weighted_count_wells","weighted_monthly_oil","weighted_monthly_gas","monthly_oil","monthly_gas","Factor1.day","Factor2.day","Factor3.day","Factor4.day","Factor5.day","Factor1.night","Factor2.night","Factor3.night","Factor4.night","Factor5.night","flare_wd_day_5","flare_wd_night_5","methane_eq_5","flare_wd_day_10","flare_wd_night_10","methane_eq_10","flare_wd_day_20","flare_wd_night_20","methane_eq_20","flare_wd_day_30","flare_wd_night_30","methane_eq_30","flare_wd_day_50","flare_wd_night_50","methane_eq_50"
2023-07-26,2487.92916666667,129.639583333333,422.50375,0.518791666666667,0.340958333333333,9.54129166666667,0.581041666666667,0.477375,63.95275,6.47916666666667,10.45,3.2395010295785,3.91291666666667,422.50375,16.9291666666667,161.12245797606,1,0,0,"S",3071.08571428571,149.152857142857,426.271428571429,0.653857142857143,0.347714285714286,15.5468571428571,1.28028571428571,0.721,127.381428571429,11.6428571428571,17.4857142857143,3.43600182930315,192.485714285714,1.99857142857143,426.271428571429,29.1285714285714,1,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-07",6.50113725898174,0.213230010909029,21.3230010909029,286839.281602795,2341126.97204188,1685900,13269132,0.0333682072215686,0.0216118682213433,0.0178832704642156,0.00989044683508716,0.008255779461731,0.0646932097931451,0.0232094029201083,0.0389937312737975,0.0122174455597499,0.00908304859922372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,2797.34583333333,121.732083333333,423.315416666667,0.662214285714286,0.3304,10.20825,0.556913043478261,0.416347826086957,114.922739130435,9.97916666666667,17.775,3.38391313921645,4.05875,423.315416666667,27.7541666666667,153.572215256581,1,0,0,"SE",3439.71428571429,169.3,428.69,0.611428571428571,0.2,19.0954285714286,0.878571428571429,0.866857142857143,193.467142857143,14.7142857142857,32.7428571428571,3.03493262689691,205.085714285714,2.24,428.69,47.4571428571429,0,0,0,"SW",NA,35.1538080120856,45.2650742713167,0.0223240683887597,2.23240683887597,NA,NA,15,0,0,0,0,0.0362519164387399,"2023-07",6.50113725898174,0.213230010909029,21.3230010909029,286839.281602795,2341126.97204188,1685900,13269132,0.0599158295476917,0.0216167119064071,0.0460140940165895,0.0112928653776793,0.00978373499358164,0.0706729509574856,0.0257246458314828,0.0478564183214925,0.0168760173398487,0.00506649597633064,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0332472742638173
2023-07-28,2637.48333333333,137.77625,424.83875,NA,0.276875,11.1005,0.470333333333333,0.483,76.4843333333333,9.6875,18.475,3.66257711014504,3.76541666666667,424.83875,28.1625,161.950497797372,1,0,0,"S",3339.51428571429,179.975714285714,433.371428571429,NA,0.2,19.358,0.811428571428571,0.954571428571429,142.092857142857,13.2857142857143,33.7285714285714,3.51741825133537,227.5,1.51714285714286,433.371428571429,47.0142857142857,0,1,0,"SW",NA,2.96225552866993,36.6792136532913,0.0564303976769421,5.64303976769421,NA,NA,11,2,2,1,1,0.042350779808187,"2023-07",6.50113725898174,0.213230010909029,21.3230010909029,286839.281602795,2341126.97204188,1685900,13269132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.021176694646476,1,0,0.021176694646476,2,0,0.0317637372273315,2,0,0.0317637372273315,8,0,0.0464583609995537
2023-07-29,2558.5875,147.48375,422.895416666667,NA,0.302375,10.4350416666667,0.60875,0.559375,83.1209583333333,6.22916666666667,12.0583333333333,4.56768318365358,3.7,422.895416666667,18.2875,145.923650788689,1,0,0,"SE",3434.74285714286,198.141428571429,430.275714285714,NA,0.2,22.0458571428571,1.41142857142857,1.197,194.457142857143,9.14285714285714,16.1714285714286,5.56482873851295,134.271428571429,2.06285714285714,430.275714285714,25.3142857142857,1,0,0,"SE",NA,4.85184460268284,36.24403121559,0.0460933041670411,4.60933041670411,NA,NA,11,3,2,1,1,0.037211423140834,"2023-07",6.50113725898174,0.213230010909029,21.3230010909029,286839.281602795,2341126.97204188,1685900,13269132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0284211480621057,1,1,0.0284211480621057,1,1,0.032370259171802,2,1,0.0319431998698624,4,4,0.0614090994926667
2023-07-30,2611.1875,132.979583333333,423.270416666667,NA,0.290375,11.7423043478261,0.604608695652174,0.502260869565217,93.1378260869565,7.0625,13.3333333333333,3.22909486334815,2.79208333333333,423.270416666667,20.3958333333333,143.423177149721,1,0,0,"SE",2980.07142857143,183.055714285714,428.818571428571,NA,0.2,22.4871428571429,0.8055,1.0385,140.476666666667,8.85714285714286,20.2714285714286,2.97804867070126,167.942857142857,1.44285714285714,428.818571428571,29.1285714285714,1,0,0,"S",NA,5.92650729231962,40.5837788180656,0.0350770024770302,3.50770024770302,NA,NA,23,2,2,2,0,0.043161350524442,"2023-07",6.50113725898174,0.213230010909029,21.3230010909029,286839.281602795,2341126.97204188,1685900,13269132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0836360379720607,0,0,0.0836360379720607,0,0,0.0836360379720607,11,11,0.0562789538914693
2023-07-31,2683.5,144.324166666667,427.974583333333,0.347,0.526,23.5380416666667,0.477772727272727,0.543590909090909,86.4789090909091,10.4791666666667,15.9291666666667,3.72816500527377,2.37208333333333,427.974583333333,26.4083333333333,182.191130190013,1,0,0,"S",3384.74285714286,183.158571428571,437.291428571429,NA,0.755142857142857,49.6501428571429,0.8704,1.1576,156.98,14.7857142857143,24.0571428571429,2.31125279097146,193.528571428571,1.23571428571429,437.291428571429,38.8428571428571,1,0,0,"S",NA,30.3700167462661,42.2985544018121,0.0241504559943047,2.41504559943047,NA,NA,12,0,0,0,0,0.0257547778362432,"2023-07",6.50113725898174,0.213230010909029,21.3230010909029,286839.281602795,2341126.97204188,1685900,13269132,0.0283411297831212,0.0313054915728082,0.0348025030786052,0.00967282437058978,0.00151374594143323,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0283430006188059
2023-08-01,2561.59583333333,148.243333333333,427.212083333333,0.628458333333333,0.2,11.943375,0.660695652173913,0.662695652173913,85.2588260869565,11.9541666666667,17.8208333333333,3.43961115067998,2.96583333333333,427.212083333333,29.775,161.455722548977,1,0,0,"S",3254.87142857143,181.341428571429,435.51,0.803714285714286,0.2,22.2562857142857,1.36957142857143,1.04871428571429,166.712857142857,19.4142857142857,28.0285714285714,1.69897640932485,167.9,2.30285714285714,435.51,47.4428571428571,1,0,0,"S",NA,13.992418193713,38.2968377816097,0.0291813023663658,2.91813023663658,NA,NA,29,6,3,0,0,0.0252688309497677,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0358169058537595,0.0317706462850116,0.0228373281831299,0.0119338248015209,0.00534634360103954,0.0688161224862984,0.0410719793464867,0.0443691157217117,0.0174973266547515,0.00594145099402155,0,0,0,0,0,0,1,1,0.0253873739587596,3,3,0.0726256367263233,8,8,0.0443091580944412
2023-08-02,2561.81666666667,154.13625,430.645833333333,0.658791666666667,0.256458333333333,13.698,0.651590909090909,0.732363636363636,92.4565909090909,9.97916666666667,18.3083333333333,4.37305898954608,2.01583333333333,430.645833333333,28.2875,151.352792160938,1,0,0,"SE",3200.88571428571,207.914285714286,446.44,0.925714285714286,0.2,22.0457142857143,1.22928571428571,1.28671428571429,179.9,14.7142857142857,29.4428571428571,5.23555074816488,224.428571428571,1.07714285714286,446.44,44.1571428571429,0,1,0,"SW",NA,3.64811183501216,37.1636495232904,0.0364446378331219,3.64446378331219,NA,NA,30,6,2,1,1,0.0365025220426673,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0424267922777735,0.0405077736019656,0.0233122831601384,0.0136355262442033,0.00524293016153358,0.0760983860787105,0.0664569125461114,0.0441736442224356,0.0209838271306007,0.00348072948934984,1,0,0.0170607999501938,1,0,0.0170607999501938,1,0,0.0170607999501938,4,0,0.0483114784576637,12,1,0.0705387466348618
2023-08-03,2252.31666666667,136.804166666667,423.695,0.661238095238095,0.225545454545455,8.02870833333333,0.402958333333333,0.528333333333333,42.2939166666667,8.625,19.2833333333333,6.49242738062938,2.60416666666667,423.695,27.9083333333333,272.119518429607,0,0,0,"W",2508.95714285714,175.851428571429,427.718571428571,0.709,0.2,14.9538571428571,0.643,1.087,77.7057142857143,10.2857142857143,18.1142857142857,7.25626739350343,192.257142857143,1.78142857142857,427.718571428571,28.4,1,0,0,"S",NA,15.1509794971571,41.3159651954893,0.0267536418786438,2.67536418786438,NA,NA,27,4,2,0,0,0.0375483857485544,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0268036981665662,0.0267264281118334,0.0128853850415957,0.0113214922174667,0.00527804455673798,0.0489059353291586,0.0299915096510103,0.0198219486854283,0.0209685543697069,0.00342303433192148,0,0,0,0,0,0,0,0,0.0303088995527721,0,1,0.0303088995527721,0,4,0.0389938425104211
2023-08-04,2784.85833333333,150.424583333333,429.191666666667,0.960111111111111,0.372666666666667,17.0318333333333,0.837521739130435,0.70204347826087,118.085652173913,7.375,17.2416666666667,4.583855763935,2.31916666666667,429.191666666667,24.6166666666667,141.47436866482,1,0,0,"SE",3280.14285714286,198.095714285714,438.352857142857,0.802571428571429,0.329142857142857,32.0017142857143,1.31,1.13857142857143,179.791428571429,7.85714285714286,24.1857142857143,5.64510448500596,158.657142857143,1.67571428571429,438.352857142857,32.0428571428571,1,0,0,"S",NA,15.6566410366902,40.9651883775767,0.0262288901942283,2.62288901942283,NA,NA,25,3,1,0,0,0.0496207930655704,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0824669659707636,0.0515439302983288,0.0758674177502302,0.021408569616443,0.0152409044214974,0.0600214017049907,0.0482460819603786,0.0518190154625158,0.019586940532906,0.015224129532801,0,0,0,0,0,0,1,1,0.0480975194932554,1,1,0.0496207930655704,3,2,0.0704900995598891
2023-08-05,2309.6,161.54375,422.555,NA,0.422125,10.4326956521739,0.403636363636364,0.635272727272727,56.4122727272727,6.10416666666667,9.55416666666667,4.23883127122912,3.54541666666667,422.555,15.6583333333333,150.79195969886,1,0,0,"SE",2595.9,237.725714285714,426.651428571429,NA,0.2,16.138,0.603571428571429,1.13685714285714,90.7514285714286,7.28571428571429,11.8142857142857,4.78666703392048,164.742857142857,3.74714285714286,426.651428571429,19.1,1,0,0,"S",NA,6.84455893972347,38.9798167836358,0.0327520033767142,3.27520033767142,NA,NA,26,4,3,1,0,0.0323260568513824,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0212825137108117,1,1,0.0319642757432448,2,2,0.0329954296108634,10,9,0.0426697245611849
2023-08-06,2455.14583333333,150.532083333333,424.29125,NA,0.514708333333333,10.7493333333333,0.538458333333333,0.618416666666667,67.8379166666667,6.85416666666667,15.825,5.9046984726485,3.11875,424.29125,22.6791666666667,182.677368486385,1,0,0,"S",2529.85714285714,160.847142857143,424.424285714286,NA,0.225285714285714,13.5218571428571,0.597,0.808857142857143,72.8442857142857,6.14285714285714,8.15714285714286,2.26254096780413,179.7,3.16,424.424285714286,14.3,1,0,0,"S",NA,3.63626178499557,37.7690390814895,0.041239099033312,4.1239099033312,NA,NA,39,7,5,3,2,0.0387292411590085,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,2,0.0244914024589631,2,2,0.0423731380007436,2,2,0.0622311052808054,4,8,0.0543510930803321
2023-08-07,2551.20833333333,153.382916666667,426.337916666667,NA,0.449944444444444,10.319375,0.525608695652174,0.400304347826087,78.7411304347826,7.33333333333333,18.95,4.03813019289842,4.11875,426.337916666667,26.2833333333333,349.314458965855,0,0,1,"N",3420.7,184.875714285714,434.662857142857,NA,0.358,22.8228571428571,0.9595,0.9995,202.521666666667,10,18.3285714285714,2.49168200613579,158.685714285714,2.64571428571429,434.662857142857,28.3285714285714,1,0,0,"S",NA,1.54247171897703,37.4679954036821,0.0511355758471853,5.11355758471853,NA,NA,29,8,4,1,1,0.0344464187645912,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0232721631324163,0,0,0.0232721631324163,0,1,0.0348796536600717,4,1,0.0626993347657353,5,12,0.0507986876023055
2023-08-08,2183.85,127.495416666667,427.7975,NA,0.2,7.99795652173913,0.381818181818182,0.189454545454545,33.453,7.25,14.2916666666667,7.00067014406722,3.26541666666667,427.7975,21.5416666666667,171.667455129843,1,0,0,"S",2355.68571428571,134.167142857143,433.25,NA,0.2,9.94714285714286,0.834285714285714,0.348428571428571,57.8371428571429,7.35714285714286,10.2428571428571,2.99912673765158,167.828571428571,2.45857142857143,433.25,17.6,1,0,0,"S",NA,37.0492655567408,38.5822745028504,0.0259405409556115,2.59405409556115,NA,NA,4,0,0,0,0,0.0623125866652452,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623125866652452
2023-08-09,2215.94166666667,112.525,423.125,NA,0.223,10.34575,0.499,0.227913043478261,51.2301739130435,7.60416666666667,19.3333333333333,6.11912418627124,2.73416666666667,423.125,26.9375,283.090680698282,0,0,0,"W",2548.62857142857,127.155714285714,429.387142857143,NA,0.205428571428571,17.401,1.23414285714286,0.493571428571429,89.0942857142857,12.5,22.1142857142857,2.03365853194425,225.271428571429,2.33714285714286,429.387142857143,34.6142857142857,0,1,0,"SW",NA,20.0811296440407,40.0670893634399,0.0257539820299871,2.57539820299871,NA,NA,42,3,0,0,0,0.0562449087541912,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0.0391141330850596,0,1,0.0582697379424415
2023-08-10,2203.56666666667,115.215833333333,424.140833333333,NA,0.361636363636364,6.63016666666667,0.428333333333333,0.249791666666667,38.420375,6.5625,18.3,5.22399741210353,2.85625,424.140833333333,24.8625,331.413608298581,0,0,1,"NW",2368.95714285714,120.752857142857,426.732857142857,NA,0.2,8.14671428571429,0.689714285714286,0.294285714285714,58.8957142857143,5,21.6142857142857,10.021693877551,264.371428571429,2.70142857142857,426.732857142857,26.6142857142857,0,0,0,"W",NA,15.4915709733674,41.2055258632324,0.0263547341684066,2.63547341684066,NA,NA,28,4,1,0,0,0.0605566660706869,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0.0717508579418985,4,0,0.071844053084663
2023-08-11,2056.57916666667,103.523333333333,419.8875,0.505933333333333,0.23525,8.79560869565217,0.164590909090909,0.176045454545455,17.1401818181818,4.02083333333333,14.8375,8.51990600861557,4.96375,419.8875,18.8583333333333,263.509540682052,0,0,0,"W",2009.08571428571,93.3214285714286,420.724285714286,NA,0.258285714285714,9.43342857142857,0.0692,0.0608,10.1678,2.92857142857143,16.7285714285714,12.8730392156863,293.471428571429,5.62285714285714,420.724285714286,19.6571428571429,0,0,1,"NW",NA,15.3805205304893,37.5865364105903,0.0299602441731712,2.99602441731712,NA,NA,17,4,2,0,0,0.0298487018994144,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.00795891703199405,0.0191309980572387,0.00552035090781701,0.0049667209963579,0.00770216675408668,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.02561487920967,0,0,0.046067625020868,0,0,0.039198180491269
2023-08-12,2282.28333333333,108.474166666667,421.150416666667,0.534954545454545,0.222636363636364,8.94166666666667,0.234217391304348,0.226521739130435,44.774,5.39583333333333,16.8583333333333,8.22781476397729,2.87916666666667,421.150416666667,22.2541666666667,227.56647002599,0,1,0,"SW",2749.05714285714,129.088571428571,424.922857142857,0.598,0.2,11.7578571428571,0.284714285714286,0.336,95.4701428571429,5.92857142857143,19.8571428571429,6.65737734487734,205.728571428571,2.66571428571429,424.922857142857,25.7857142857143,0,0,0,"SW",NA,19.757947870741,40.7336902018634,0.0260225297201849,2.60225297201849,NA,NA,32,5,1,0,0,0.0293423290171827,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0126452229033821,0.0216733880394409,0.0113507216392672,0.00435876141114935,0.00726914539957539,0.0185119439458945,0.0276451760116651,0.019568818008764,0.00585133606921755,0.00540346264696806,0,0,0,0,0,0,0,0,0.0194185509082039,1,1,0.0241481374987223,1,4,0.0540634254000885
2023-08-13,2152.94166666667,114.804166666667,424.209166666667,0.854736842105263,0.238636363636364,6.80895833333333,0.286818181818182,0.172136363636364,38.4990909090909,7.97916666666667,16.6541666666667,5.01405659942265,3.14125,424.209166666667,24.6333333333333,224.808998324563,0,1,0,"SW",2283.25714285714,126.508571428571,424.344285714286,0.915285714285714,0.321428571428571,9.26757142857143,0.417142857142857,0.294571428571429,40.34,10.8571428571429,12.0571428571429,1.22700179737447,209.8,4.41857142857143,424.344285714286,22.9142857142857,0,0,0,"SW",NA,36.4626180048343,43.9344741312798,0.0229701103204239,2.29701103204239,NA,NA,13,0,0,0,0,0.0260376856688111,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0177726090781999,0.0289629848673911,0.0110306800176582,0.00279243543567129,0.00914487200405711,0.0287046779265886,0.0260552399569534,0.00631061935219758,0.00520653984213084,0.0119065884135989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556740963674614
2023-08-14,2176.82083333333,109.59375,419.688333333333,0.8395,0.203166666666667,5.23208695652174,0.271375,0.0381666666666667,31.2222916666667,5.60416666666667,18.3916666666667,6.84296258218503,6.03833333333333,419.688333333333,23.9958333333333,1.00538413020165,0,0,1,"N",2467.98571428571,110.221428571429,424.024285714286,1.12571428571429,0.2,8.29271428571428,0.483714285714286,0.0545714285714286,74.7971428571429,5.92857142857143,16.4714285714286,5.52477289905861,322.142857142857,6.52857142857143,424.024285714286,22.4,0,0,1,"NW",NA,3.68757659147527,35.2267553999026,0.0396715170505166,3.96715170505166,NA,NA,31,8,4,1,1,0.0387025993432149,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0140128739388372,0.0223259930942767,0.0102815680089054,0.000729526815846898,0.00888980060113615,0.0376537077215415,0.0253679493371329,0.0269954797755195,0.000302563742627426,0.0101631857188441,0,0,0.0172488359503611,0,0,0.0172488359503611,1,0,0.0172488359503611,1,0,0.0826834631929025,1,0,0.0492905292394208
2023-08-15,2281.66666666667,147.00875,417.340416666667,3.93873684210526,0.353111111111111,6.39816666666667,0.370086956521739,0.162086956521739,48.1704347826087,6.20833333333333,16.7333333333333,7.92232974949887,2.41416666666667,417.340416666667,22.9416666666667,120.814130407721,0,0,0,"SE",2341.22857142857,145.7,418.194285714286,6.97828571428571,0.2,7.43571428571429,0.288857142857143,0.162714285714286,58.7228571428571,2.64285714285714,22.9857142857143,16.8281632653061,68.1142857142857,2.19,418.194285714286,25.6285714285714,0,0,0,"E",NA,0.763057875717324,40.8956179688121,0.0572415535414267,5.72415535414267,NA,NA,39,2,1,1,1,0.0475124892677211,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.00949992032700301,0.0076862472708849,0.00902882367540127,0.00474400602603059,0.0400937312025008,0.0123878952757679,0.0119226891219034,0.0125816643392842,0.0041872443826985,0.0598135509363072,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0.0501705745254199
2023-08-16,2943.97916666667,184.6025,430.0575,0.888473684210526,0.2,26.60125,0.861681818181818,0.770136363636364,134.817954545455,14.9583333333333,17.4708333333333,4.32539736959459,2.32541666666667,430.0575,32.4291666666667,175.224585415491,1,0,0,"S",3774.35714285714,209.318571428571,443.348571428571,1.297,NA,56.8264285714286,1.34571428571429,0.836142857142857,233.348571428571,18.0714285714286,22.0714285714286,6.16946123123885,202.257142857143,1.72142857142857,443.348571428571,40.1428571428571,0,0,0,"S",NA,3.42087298393839,38.8136589609555,0.036827780407782,3.6827780407782,NA,NA,44,6,5,2,1,0.0332741485609488,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0588446138489619,0.025620875940983,0.0309101669092569,0.0193071247149023,0.00529894763498418,NA,NA,NA,NA,NA,1,1,0.021101310056054,1,1,0.021101310056054,2,1,0.021101310056054,2,1,0.0268594848794535,18,7,0.0432290123857142
2023-08-17,3049.99166666667,171.775416666667,431.217916666667,0.806166666666667,0.455875,43.8803913043478,1.1565,1.03104166666667,143.985,14.5208333333333,19.75,3.08491358444829,2.22041666666667,431.217916666667,34.2708333333333,169.780519521443,1,0,0,"S",4309.55714285714,235.107142857143,445.022857142857,1.12242857142857,1.03028571428571,111.985714285714,2.18828571428571,1.72657142857143,298.684285714286,19.2857142857143,31.1857142857143,4.40778143465299,224.142857142857,1.34571428571429,445.022857142857,50.4714285714286,0,1,0,"SW",NA,8.43949528371651,40.8008501870094,0.0271688774111592,2.71688774111592,NA,NA,33,2,1,1,0,0.0389185092007921,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.058778098721589,0.0338384610929052,0.0413255598084057,0.0200171844330176,0.0239553083948455,0.093469784526117,0.0497259174406575,0.0840016572315053,0.0334430344780349,0.0664252010553239,0,0,0,1,1,0.034385642588352,1,1,0.034385642588352,2,1,0.0273246079223894,12,1,0.0431430483482999
2023-08-18,2452.74166666667,145.90125,425.39625,1.68229411764706,0.242454545454545,10.9769583333333,0.725,0.557473684210526,79.7073684210526,10.875,20.3291666666667,5.19045091651151,3.20916666666667,425.39625,31.2041666666667,174.735580446805,1,0,0,"S",2885.24285714286,163.702857142857,431.952857142857,1.74271428571429,0.2,12.3971428571429,1.07166666666667,0.814833333333333,130.978333333333,14.4285714285714,32.5142857142857,4.37546972590206,284.328571428571,2.21714285714286,431.952857142857,46.9428571428571,0,0,0,"W",NA,14.6964028144447,39.2546445496593,0.0268839067134163,2.68839067134163,NA,NA,33,3,1,0,0,0.0425274285274517,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0607074131613197,0.0370472183663166,0.024224433967551,0.0120582243776112,0.017916644178267,0.070801486764805,0.0377103730513219,0.0336543441936922,0.0135055431372137,0.0104688287211093,0,0,0,0,0,0,1,0,0.0407605411749169,1,0,0.0661392056368797,10,0,0.0503721209084227
2023-08-19,2762.74583333333,149.694166666667,426.281666666667,NA,0.3635,17.855875,1.45872727272727,1.10686363636364,123.262681818182,9.41666666666667,14.725,4.00040545744553,3.46208333333333,426.281666666667,24.1416666666667,139.326360265161,1,0,0,"SE",3578.78571428571,223.752857142857,437.044285714286,NA,0.2,37.0187142857143,3.07357142857143,1.88028571428571,223.188571428571,12.9285714285714,22.4285714285714,5.83313199632047,131.957142857143,1.60857142857143,437.044285714286,35.3571428571429,1,0,0,"SE",NA,3.16622812041241,38.9024836776246,0.0335623489685033,3.35623489685033,NA,NA,48,6,2,2,1,0.0551473541233198,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0076121393027788,0,0,0.0397696603057625,0,0,0.0397696603057625,2,2,0.108182890008412,17,19,0.0785022016876185
2023-08-20,3125.83333333333,164,425.282083333333,NA,0.343041666666667,23.2196956521739,0.845875,0.982083333333333,153.870333333333,12.6041666666667,20.7208333333333,4.36890054988609,3.33583333333333,425.282083333333,33.325,145.065240682254,1,0,0,"SE",4682.38571428571,198.531428571429,434.762857142857,NA,0.367142857142857,47.2345714285714,1.76914285714286,1.598,345.842857142857,24.1428571428571,33.2857142857143,4.12232998873418,175.642857142857,1.03714285714286,434.762857142857,57.4285714285714,1,0,0,"S",NA,11.2630166544912,42.2715994586697,0.0246648623511526,2.46648623511526,NA,NA,66,1,1,0,0,0.0492478539315874,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0.0235337558238761,1,1,0.0235337558238761,17,17,0.0569518580080766
2023-08-21,3303.875,209.3125,426.378333333333,1.13525,0.256181818181818,15.49925,0.89495652173913,1.009,161.854347826087,15.2875,25.4416666666667,3.45611381608008,2.38875,426.378333333333,40.7291666666667,139.426788858133,1,0,0,"SE",4255.07142857143,232.188571428571,433.068571428571,1.013,0.2,28.7252857142857,1.52171428571429,1.96157142857143,276.157142857143,28.2714285714286,40.5285714285714,1.77030129951253,266.542857142857,1.05142857142857,433.068571428571,68.8,0,0,0,"W",NA,3.13290216653475,40.3013276654542,0.034330748718183,3.4330748718183,NA,NA,33,2,2,1,1,0.0412641657220101,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0734569800121464,0.0255992750203908,0.0582130204362479,0.0218145907317701,0.00706167663591878,0.106882977884376,0.0271137203788165,0.0896391106049834,0.0300883442468355,0.004714788268645,0,0,0.0187174041965927,0,0,0.0187174041965927,0,1,0.010049618900402,0,1,0.010049618900402,8,1,0.0662792400942817
2023-08-22,2698.6625,197.254166666667,427.28375,0.848,0.237454545454545,10.4164583333333,0.703045454545455,0.672045454545455,92.7165,11.9125,21.8125,4.99807425662745,2.79583333333333,427.28375,33.725,143.912552570154,1,0,0,"SE",3599.98571428571,240.52,441.602857142857,NA,0.2,15.1202857142857,1.24671428571429,0.912571428571429,187.468571428571,17.2,35.5714285714286,3.06520050980868,273.6,1.42,441.602857142857,52.7714285714286,0,0,0,"W",NA,3.17879183419309,39.7809960481548,0.0355327752725276,3.55327752725276,NA,NA,28,3,1,1,1,0.0354230269250256,"2023-08",6.48745125148027,0.212774274770527,21.2774274770527,281514.444014642,2216732.47492027,1672674,12571114,0.0480080791995843,0.0261325245645578,0.00886286679575932,0.0191433163150849,0.0054628121680846,NA,NA,NA,NA,NA,0,0,0.017084359450786,0,0,0.017084359450786,0,0,0.017084359450786,0,0,0.0373717733882843,11,0,0.0461000624288665
