Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM25     , NOXppb   , NOppb    , NO2ppb  
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb     
 , 5/29/2023 9:00 AM         ,813,25.4,25.8,0.4,3.1,146.9,23.7,7.5,0.04,          ,6,1,5
 , 5/29/2023 10:00 AM        ,920.5,28,29.3,1.3,1.7,165.6,50.5,5.2,0.051,          ,4,0,4
 , 5/29/2023 11:00 AM        ,973,30.2,31.9,1.6,1.6,170.9,66.2,3.9,0.059,          ,3,0,3
 , 5/29/2023 12:00 PM        ,968.3,31.8,33.8,2,1.7,216.1,64.1,5,0.061,          ,2,0,2
 , 5/29/2023 1:00 PM         ,897.3,34.3,34.4,0,2.2,107.1,52.7,4.7,0.064,          ,2,0,2
 , 5/29/2023 2:00 PM         ,775.8,34.6,35.2,0.5,2.2,150.3,38,5.7,0.064,          ,1,0,1
 , 5/29/2023 3:00 PM         ,609.6,35.5,34.8,-0.4,2.7,109.6,28.4,5.7,0.066,          ,1,0,1
 , 5/29/2023 4:00 PM         ,420.4,35.4,34.9,-0.5,2.9,106,20.5,5.7,0.063,          ,1,0,1
 , 5/29/2023 5:00 PM         ,219.4,34.3,33.9,-0.4,2.3,94.5,19.5,4.9,0.061,          ,1,0,1
 , 5/29/2023 6:00 PM         ,44.8,31.4,31.6,0.1,2.1,103.6,10.2,4.2,0.052,          ,2,0,2
 , 5/29/2023 7:00 PM         ,0.4,28.2,28.3,0,1.3,140.3,16.3,2,0.041,          ,6,0,6
 , 5/29/2023 8:00 PM         ,0,26.3,26.6,0.2,2.1,170.3,20.2,4.1,0.034,          ,10,0,10
 , 5/29/2023 9:00 PM         ,0,24.6,25.3,0.7,2.5,194.2,9,3.7,0.024,          ,16,0,16
 , 5/29/2023 10:00 PM        ,0,23.6,24.2,0.5,3.4,202.4,11,6,0.025,          ,11,0,15
 , 5/29/2023 11:00 PM        ,0,22.6,23.2,0.5,2.9,192.8,8.4,5.4,0.026,          ,8,0,9
 , 5/30/2023 12:00 AM        ,0,20.5,21.7,1.2,2.8,180.6,14.6,4,0.019,          ,10,0,10
 , 5/30/2023 1:00 AM         ,0,19.7,20.5,0.8,3,190.9,7.2,4.2,0.018,          ,9,0,9
 , 5/30/2023 2:00 AM         ,0,19.3,20,0.7,2.9,201.7,9.3,3.9,0.017,          ,9,0,10
 , 5/30/2023 3:00 AM         ,0,18.2,19.1,0.8,2.5,225.1,11.2,3.5,0.016,          ,10,0,10
 , 5/30/2023 4:00 AM         ,1.8,16.5,18.3,1.7,1.9,181.7,42.6,2.9,0.016,          ,10,0,9
 , 5/30/2023 5:00 AM         ,83.7,16.3,17,0.6,0.4,198.3,39.9,1,0.007,          ,17,4,13
 , 5/30/2023 6:00 AM         ,271,19.9,21.5,1.5,0.5,88,48.9,1.4,0.014,          ,21,7,14
 , 5/30/2023 7:00 AM         ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,         
 , 5/30/2023 8:00 AM         ,659.9,25.2,25.8,0.5,1.6,77.9,28.4,3.4,0.034,          ,17,4,13
 , 5/30/2023 9:00 AM         ,811.6,28.3,28.6,0.3,1.7,97.7,29.9,3.8,0.049,          ,12,2,10
 , 5/30/2023 10:00 AM        ,921.4,31.9,32.2,0.2,1.8,82.3,32.7,4.3,0.067,          ,8,0,7
 , 5/30/2023 11:00 AM        ,974.1,35.9,35.5,-0.4,2,76.3,31.3,4.4,0.064,          ,3,0,3
 , 5/30/2023 12:00 PM        ,875,36.1,36.5,0.4,2.8,141.6,33.6,5.4,0.061,          ,1,0,1
 , 5/30/2023 1:00 PM         ,767,36.5,37.2,0.6,3,184,67.3,9.6,0.062,          ,1,0,1
 , 5/30/2023 2:00 PM         ,817.3,37.6,37.7,0,3.7,146.6,35,8.4,0.063,          ,1,0,1
 , 5/30/2023 3:00 PM         ,529.1,36.9,37.2,0.3,3.7,177.5,42.1,7.6,0.061,          ,0,0,0
 , 5/30/2023 4:00 PM         ,244.4,35.8,36,0.1,3.4,194.8,24.4,6.4,0.057,          ,0,0,0
 , 5/30/2023 5:00 PM         ,162.3,35.4,35.1,-0.2,3.7,181.8,15.9,7.4,0.054,          ,0,0,0
 , 5/30/2023 6:00 PM         ,23.3,32.1,32.3,0.2,2.1,181.9,13.8,4.2,0.045,          ,0,0,1
 , 5/30/2023 7:00 PM         ,0.3,28,28.8,0.8,2,182.8,16.1,3.3,0.034,          ,2,0,2
 , 5/30/2023 8:00 PM         ,0,28.3,28.4,0,4,141.6,23.4,8,0.035,          ,4,0,4
 , 5/30/2023 9:00 PM         ,0,28.2,28.3,0.1,6.2,137.9,11.5,11.5,0.035,          ,3,0,3
 , 5/30/2023 10:00 PM        ,0,26.3,26.3,0,4.7,151.8,12,8.9,0.033,          ,1,0,2
 , 5/30/2023 11:00 PM        ,0,25,24.9,-0.1,3.9,158.3,9.8,6.4,0.03,          ,2,0,3
 , 5/31/2023 12:00 AM        ,0,23.9,23.8,-0.1,4.4,154.3,11.8,7,0.028,          ,4,0,4
 , 5/31/2023 1:00 AM         ,0,22.6,22.5,0,3.2,153.5,10.8,5.6,0.023,          ,6,0,6
 , 5/31/2023 2:00 AM         ,0,21.2,21.1,0,3,139,17.9,4.7,0.018,          ,8,0,8
 , 5/31/2023 3:00 AM         ,0,20.9,20.8,-0.1,3.8,127.2,11.2,6.6,0.02,          ,10,0,10
 , 5/31/2023 4:00 AM         ,1.2,20.7,20.6,-0.1,3.8,147.3,15.2,6.5,0.026,          ,7,0,7
 , 5/31/2023 5:00 AM         ,50,20.6,20.4,-0.1,3.7,154.5,9.8,7,0.025,          ,8,0,8
 , 5/31/2023 6:00 AM         ,155.7,21.2,21.2,0,4.4,150.5,10.6,7,0.03,          ,6,0,6
 , 5/31/2023 7:00 AM         ,269.2,22.8,22.7,0,4.9,138,14.2,7.3,0.034,          ,5,0,5
 , 5/31/2023 8:00 AM         ,503,25.3,25.3,0,4.5,137.8,15.2,8.2,0.041,          ,6,0,5
 , 5/31/2023 9:00 AM         ,539.2,28,27.8,-0.2,5.3,120.4,13,9.7,0.051,          ,5,0,4
 , 5/31/2023 10:00 AM        ,842,31,30.3,-0.7,5.4,110,14,9.3,0.06,          ,4,0,4
 , 5/31/2023 11:00 AM        ,553.1,32.6,32.3,-0.2,5,133.7,18.5,9.3,0.058,          ,2,0,2
 , 5/31/2023 12:00 PM        ,837.5,34.8,34.3,-0.4,6.6,130.4,15.9,16.8,0.06,          ,2,0,2
 , 5/31/2023 1:00 PM         ,779,34.7,34.5,-0.2,7.7,137.2,16.8,14.8,0.057,          ,2,0,2
 , 5/31/2023 2:00 PM         ,333.8,32,31.6,-0.4,7.2,149.1,12.4,13.2,0.053,          ,2,0,2
 , 5/31/2023 3:00 PM         ,582.7,32.8,32.5,-0.3,9.8,130.1,15.2,16.6,0.053,          ,2,0,2
 , 5/31/2023 4:00 PM         ,362.3,32,31.6,-0.4,9.8,127,13.2,14.6,0.05,          ,2,0,2
 , 5/31/2023 5:00 PM         ,215.2,31.1,30.9,-0.1,8.6,128,13.2,16.1,0.046,          ,2,0,2
 , 5/31/2023 6:00 PM         ,63.6,28.3,28.4,0,10,130.8,12.4,16.9,0.043,          ,2,0,2
 , 5/31/2023 7:00 PM         ,0.4,25.4,25.6,0.1,8.1,136.3,12.7,13.8,0.041,          ,2,0,2
 , 5/31/2023 8:00 PM         ,0,22,22,0,5.9,132.7,15,12.1,0.044,          ,2,0,2
 , 5/31/2023 9:00 PM         ,0,22.5,22.4,-0.1,5.6,154.8,13.8,10.9,0.037,          ,2,0,2
 , 5/31/2023 10:00 PM        ,0,22.4,22.2,-0.2,5.2,161,11.2,9,0.035,          ,2,0,2
 , 5/31/2023 11:00 PM        ,0,22.1,22,0,4.6,143.3,14.7,8.4,0.033,          ,2,0,3
 , 6/1/2023 12:00 AM         ,0,21.5,21.4,-0.1,5.4,158.4,18.8,10.6,0.031,          ,3,0,3
 , 6/1/2023 1:00 AM          ,0,21,21,0,5.4,145.1,13.3,9.8,0.033,          ,2,0,3
 , 6/1/2023 2:00 AM          ,0,20.1,20,-0.1,4.2,178.9,11.1,6.7,0.026,          ,3,0,3
 , 6/1/2023 3:00 AM          ,0,19.8,19.8,0,2.8,155.9,17.2,5.5,0.025,          ,4,0,4
 , 6/1/2023 4:00 AM          ,1.1,18.8,18.9,0,1.8,130.9,12.1,2.8,0.018,          ,9,0,9
 , 6/1/2023 5:00 AM          ,55.8,18.7,18.9,0.1,1.6,165.6,15,2.8,0.012,          ,12,1,10
 , 6/1/2023 6:00 AM          ,270.5,21.4,22.2,0.8,2.1,117.8,20.4,5.9,0.022,          ,15,3,11
 , 6/1/2023 7:00 AM          ,473.8,23.1,23.7,0.6,3.6,124.9,17.9,6.3,0.037,          ,7,1,5
 , 6/1/2023 8:00 AM          ,677.4,25.1,25.4,0.2,2.6,82.8,29.5,5.2,0.044,          ,6,0,5
 , 6/1/2023 9:00 AM          ,796.1,26.7,27.2,0.4,2,107.7,50.8,4.9,0.053,          ,4,0,4
 , 6/1/2023 10:00 AM         ,923.8,28.5,29.6,1.1,1.9,142.9,62,4.9,0.058,          ,3,0,3
 , 6/1/2023 11:00 AM         ,943.2,30.8,31,0.2,2.6,125.1,45.2,7.3,0.058,          ,2,0,2
 , 6/1/2023 12:00 PM         ,974.3,32.1,33.4,1.2,2.9,199.6,46.5,8.3,0.053,          ,1,0,1
 , 6/1/2023 1:00 PM          ,852.4,32.9,34.1,1.2,4.4,216.5,20.7,8.9,0.051,          ,0,0,0
 , 6/1/2023 2:00 PM          ,786,33.8,34.6,0.7,3.8,194,34.3,8.2,0.051,          ,0,0,0
 , 6/1/2023 3:00 PM          ,598.3,33.7,34.4,0.7,4.1,185.2,32.5,9.4,0.053,          ,0,0,0
 , 6/1/2023 4:00 PM          ,421.8,33.6,33.7,0.1,5.1,195.5,33.5,10.1,0.055,          ,0,0,0
 , 6/1/2023 5:00 PM          ,171.3,32.4,32.9,0.5,6.6,236.1,12.1,10.7,0.054,          ,0,0,0
 , 6/1/2023 6:00 PM          ,46.7,30.9,31.2,0.3,5.5,246.1,9.9,10,0.05,          ,0,0,0
 , 6/1/2023 7:00 PM          ,0.3,29.2,29.2,0,3.3,255.7,8.4,4.8,0.046,          ,0,0,0
 , 6/1/2023 8:00 PM          ,0,27.4,27.8,0.3,3.2,257.7,5.8,4.3,0.045,          ,0,0,0
 , 6/1/2023 9:00 PM          ,0,23.8,25.1,1.3,1.8,250.1,32.1,3.7,0.038,          ,0,0,0
 , 6/1/2023 10:00 PM         ,0,23.4,23.5,0,1.8,146.5,36.4,6.8,0.03,          ,4,0,5
 , 6/1/2023 11:00 PM         ,0,22.2,22.5,0.2,1.4,175,14,2.8,0.018,          ,10,0,12
 , 6/2/2023 12:00 AM         ,0,21.7,21.7,0,1.8,150.4,15.9,3.7,0.015,          ,10,0,10
 , 6/2/2023 1:00 AM          ,0,21.1,21.1,0,2.2,163.3,19.2,4.5,0.016,          ,8,0,8
 , 6/2/2023 2:00 AM          ,0,19.5,19.9,0.4,2.4,193.5,8.6,3,0.012,          ,7,0,7
 , 6/2/2023 3:00 AM          ,0,18.8,19.3,0.5,1.6,215.5,43.5,2.3,0.01,          ,8,0,8
 , 6/2/2023 4:00 AM          ,0.9,20.1,19.8,-0.3,0.9,255.2,29.2,2,0.007,          ,9,0,9
 , 6/2/2023 5:00 AM          ,47.9,20.5,20.3,-0.2,1.1,120.9,31.3,2.3,0.006,          ,16,2,13
 , 6/2/2023 6:00 AM          ,153.4,22,21.8,-0.1,1.4,125.6,33.3,2.5,0.015,          ,13,2,11
 , 6/2/2023 7:00 AM          ,202.9,22.6,23.2,0.5,1,193.8,66.4,2.7,0.023,          ,9,1,7
 , 6/2/2023 8:00 AM          ,438,23.9,24.6,0.7,2.2,255.8,31.3,4.4,0.028,          ,8,1,6
 , 6/2/2023 9:00 AM          ,810.1,26.9,27.4,0.4,2.7,112.7,28,6.5,0.041,          ,5,0,4
 , 6/2/2023 10:00 AM         ,909.6,29.5,29.6,0,3.5,96,26.9,8,0.053,          ,3,0,3
 , 6/2/2023 11:00 AM         ,962.8,31.6,31,-0.5,3,65.3,24,6.7,0.056,          ,2,0,2
 , 6/2/2023 12:00 PM         ,962.5,32.1,32.6,0.4,2.4,126.1,40.1,6,0.055,          ,1,0,1
 , 6/2/2023 1:00 PM          ,790.9,31.9,33.6,1.7,2.6,246.5,43.8,6.7,0.056,          ,1,0,1
 , 6/2/2023 2:00 PM          ,788.2,33.1,34.7,1.5,3.3,246.5,53.5,10.5,0.055,          ,1,0,1
 , 6/2/2023 3:00 PM          ,628.2,34.1,34.9,0.7,6.6,233.2,20.9,12.6,0.055,          ,0,0,0
 , 6/2/2023 4:00 PM          ,432.6,33.5,34,0.4,8,230.4,17.1,13.2,0.057,          ,0,0,0
 , 6/2/2023 5:00 PM          ,230,32.5,33,0.5,6.7,253.2,13.3,11.3,0.056,          ,0,0,0
 , 6/2/2023 6:00 PM          ,50,29.3,29.8,0.4,4.7,181.2,72.8,9.3,0.05,          ,0,0,1
 , 6/2/2023 7:00 PM          ,0.5,24,24,0,5.1,86.4,14.2,9.3,0.04,          ,3,0,3
 , 6/2/2023 8:00 PM          ,0,21.5,21.2,-0.2,2.4,108.1,43.1,7.2,0.037,          ,2,0,2
 , 6/2/2023 9:00 PM          ,0,19.9,20.1,0.1,4.3,41.3,20.1,8.1,0.035,          ,3,0,3
 , 6/2/2023 10:00 PM         ,0,18.5,18.4,-0.1,2.6,67.8,26.4,5.9,0.037,          ,1,0,2
 , 6/2/2023 11:00 PM         ,0,18,17.4,-0.6,0.9,212.2,28.8,2.8,0.036,          ,1,0,1
 , 6/3/2023 12:00 AM         ,0,17.6,17.6,0,1.9,264.2,21.7,3.1,0.032,          ,1,0,1
 , 6/3/2023 1:00 AM          ,0,16.8,16.9,0,1.4,273.5,19.8,3,0.03,          ,1,0,1
 , 6/3/2023 2:00 AM          ,0,17.2,17.5,0.3,2.4,268.7,23.1,3,0.032,          ,1,0,1
 , 6/3/2023 3:00 AM          ,0,15.3,15.7,0.3,1.2,191.1,42.4,2.6,0.023,          ,1,0,1
 , 6/3/2023 4:00 AM          ,1.8,14.7,14.4,-0.2,0.1,257.6,47.1,0.9,0.024,          ,2,0,2
 , 6/3/2023 5:00 AM          ,78.7,15.8,16.2,0.3,0.3,141.9,65.5,0.8,0.021,          ,3,0,3
 , 6/3/2023 6:00 AM          ,262.9,18.4,19.9,1.5,0.7,116.6,47.8,1.8,0.032,          ,6,0,5
 , 6/3/2023 7:00 AM          ,466.3,20.8,22.7,1.8,1.2,116.4,32.6,3.1,0.039,          ,6,0,5
 , 6/3/2023 8:00 AM          ,651.4,22.8,24.1,1.2,1.9,142,43.7,4.3,0.044,          ,5,0,5
 , 6/3/2023 9:00 AM          ,801.6,25,26.3,1.2,1.7,135.3,38.3,4.1,0.051,          ,6,0,5
 , 6/3/2023 10:00 AM         ,901.9,28.2,27.8,-0.4,2.9,88,27.3,5.9,0.06,          ,6,0,6
 , 6/3/2023 11:00 AM         ,954.7,30.2,29.3,-0.8,3.5,94.7,23.7,6.4,0.07,          ,7,0,7
 , 6/3/2023 12:00 PM         ,924.7,32.1,31.3,-0.8,4.2,116.7,25.3,7.7,0.082,          ,5,0,5
 , 6/3/2023 1:00 PM          ,597.3,32.4,31.9,-0.5,4.4,111.8,22.4,7.6,0.074,          ,2,0,3
 , 6/3/2023 2:00 PM          ,444.2,32.6,32.1,-0.4,3.8,67.4,25.4,7.4,0.072,          ,2,0,3
 , 6/3/2023 3:00 PM          ,76.5,28.9,29.3,0.3,9.1,246,23.4,17,0.063,          ,1,0,1
 , 6/3/2023 4:00 PM          ,159.4,29.2,29.1,0,5.8,271.2,38.1,13.1,0.063,          ,0,0,1
 , 6/3/2023 5:00 PM          ,79.5,27.4,27.8,0.4,5.7,92.9,19.9,14.6,0.06,          ,1,0,1
 , 6/3/2023 6:00 PM          ,31,25.3,25.4,0,4.4,63.1,13.8,10.8,0.057,          ,1,0,1
 , 6/3/2023 7:00 PM          ,0.5,22.9,23.2,0.2,1,179.1,44.4,3.5,0.055,          ,1,0,1
 , 6/3/2023 8:00 PM          ,0,21.2,22.2,1,1.6,209.4,37.9,3.1,0.047,          ,2,0,2
 , 6/3/2023 9:00 PM          ,0,20.6,21.2,0.5,4,302.3,11.3,6.6,0.041,          ,2,0,2
 , 6/3/2023 10:00 PM         ,0,19.6,19.7,0,2.6,267.7,23.7,5.7,0.037,          ,2,0,3
 , 6/3/2023 11:00 PM         ,0,19.2,19.3,0.1,5.1,124.2,29.1,10.5,0.034,          ,4,0,5
 , 6/4/2023 12:00 AM         ,0,18.8,19.2,0.4,2.8,42,24,6.6,0.043,          ,2,0,2
 , 6/4/2023 1:00 AM          ,0,17.7,18,0.3,3.3,278,26.2,5,          ,          ,2,0,2
 , 6/4/2023 2:00 AM          ,0,16.9,17.4,0.4,2.5,272.9,25.2,3.8,0.034,          ,          ,          ,         
 , 6/4/2023 3:00 AM          ,0,15.2,16.2,0.9,1.6,303.5,14.9,3.7,0.014,          ,          ,          ,         
 , 6/4/2023 4:00 AM          ,1.3,14.8,15.6,0.7,2.7,294.3,17.1,6.2,0.026,          ,2,0,2
 , 6/4/2023 5:00 AM          ,81.2,15.7,16,0.2,3.9,314.7,9.5,5.6,0.026,          ,4,0,4
 , 6/4/2023 6:00 AM          ,262.7,17.6,18.4,0.7,3.8,320.4,10.3,5.7,0.03,          ,4,0,3
 , 6/4/2023 7:00 AM          ,465.6,20.4,21.2,0.8,3.2,203.1,20.6,5,0.041,          ,3,0,3
 , 6/4/2023 8:00 AM          ,649.1,22.9,23.6,0.7,3.1,141.1,25.5,5.9,0.045,          ,5,0,4
 , 6/4/2023 9:00 AM          ,800.3,26,26.3,0.3,2.4,100.3,31.4,5.6,0.058,          ,2,0,2
 , 6/4/2023 10:00 AM         ,905.6,27.6,28.3,0.6,2.9,126.8,27.6,6.1,0.062,          ,1,0,1
 , 6/4/2023 11:00 AM         ,954,29.9,29.4,-0.4,2.7,76,34.4,7.1,0.062,          ,1,0,1
 , 6/4/2023 12:00 PM         ,948.1,30.3,30.7,0.3,2.6,165.8,50.9,6.4,0.063,          ,1,0,1
 , 6/4/2023 1:00 PM          ,850.2,31.3,31.8,0.5,2.1,130.1,47.2,5.8,0.065,          ,1,0,1
 , 6/4/2023 2:00 PM          ,631,31.3,31.9,0.6,1.7,143.4,50.7,5.9,0.066,          ,1,0,1
 , 6/4/2023 3:00 PM          ,337.6,30.6,30.7,0,1.6,124.8,56.6,3.9,0.067,          ,1,0,1
 , 6/4/2023 4:00 PM          ,376.1,31,30.9,-0.1,2.1,125.9,30.4,5.2,0.066,          ,1,0,1
 , 6/4/2023 5:00 PM          ,231.8,30.7,30.4,-0.3,1.6,81.5,33.1,3.9,0.067,          ,0,0,1
 , 6/4/2023 6:00 PM          ,61.8,29.3,29,-0.2,1.4,137,24.9,2.9,0.064,          ,1,0,1
 , 6/4/2023 7:00 PM          ,1.1,26.8,26.9,0,2,157.2,34,3.4,0.052,          ,2,0,2
 , 6/4/2023 8:00 PM          ,0,25.5,25.5,0,2.7,95.1,13.6,4.9,0.043,          ,4,0,4
 , 6/4/2023 9:00 PM          ,0,25.2,25,0.1,4.1,104.9,10.3,6.4,0.041,          ,9,0,10
 , 6/4/2023 10:00 PM         ,0,23.7,23.4,0,2.6,116,12.1,5,0.036,          ,7,0,9
 , 6/4/2023 11:00 PM         ,0,22,22.2,0.1,2.1,89.1,18.1,4.4,0.036,          ,8,0,9
 , 6/5/2023 12:00 AM         ,0,20.7,20.9,0.1,1.7,70.2,12.1,3,0.037,          ,7,0,7
 , 6/5/2023 1:00 AM          ,0,19.8,20.2,0.3,4.7,44.6,13,9.6,0.036,          ,3,0,3
 , 6/5/2023 2:00 AM          ,0,19.1,19,0.1,4.3,63.1,11.6,7.8,0.044,          ,1,0,1
 , 6/5/2023 3:00 AM          ,0,19.1,18.7,-0.3,1.6,158.5,49.5,3.4,0.049,          ,1,0,2
 , 6/5/2023 4:00 AM          ,1,19,19,0,2.8,290,36.1,6.4,0.047,          ,2,0,2
 , 6/5/2023 5:00 AM          ,55.4,17.6,17.9,0.3,3.7,330.6,8.1,6.9,0.036,          ,2,0,2
 , 6/5/2023 6:00 AM          ,268.6,19.3,20,0.7,3.3,308.2,12.6,5,0.046,          ,2,0,2
 , 6/5/2023 7:00 AM          ,467.1,21.5,22.8,1.3,3.4,302.4,16.2,5.8,0.053,          ,1,0,1
 , 6/5/2023 8:00 AM          ,648.2,23.5,25,1.4,2.9,289.5,21.1,5.9,0.055,          ,1,0,1
 , 6/5/2023 9:00 AM          ,796.3,25.8,26.4,0.6,3.1,118.6,27.7,6.2,0.057,          ,1,0,1
 , 6/5/2023 10:00 AM         ,875.6,27.2,27.3,0.1,3.1,87.5,26.5,6,0.062,          ,2,0,2
 , 6/5/2023 11:00 AM         ,918.5,29.3,28.6,-0.6,3.3,71.9,27.2,7.8,0.06,          ,1,0,1
 , 6/5/2023 12:00 PM         ,956.4,29.4,29.5,0.1,2.9,110.4,37.7,7.8,0.062,          ,1,0,1
 , 6/5/2023 1:00 PM          ,789.8,29.6,30.5,0.8,2.8,135.7,42.9,6.6,0.061,          ,1,0,1
 , 6/5/2023 2:00 PM          ,618.1,30.5,30.1,-0.4,2.7,70.1,29.9,6.7,0.06,          ,1,0,1
 , 6/5/2023 3:00 PM          ,564.4,30.9,30.5,-0.3,2.8,72.4,24.9,5.8,0.061,          ,1,0,1
 , 6/5/2023 4:00 PM          ,357.2,30.2,29.8,-0.3,2.8,83.2,33.3,5.6,0.062,          ,1,0,1
 , 6/5/2023 5:00 PM          ,193.9,29.2,28.9,-0.3,3.5,63.7,15.8,6.5,0.061,          ,1,0,1
 , 6/5/2023 6:00 PM          ,41.4,27.4,27.2,-0.2,3.2,60.8,12.2,5.3,0.06,          ,1,0,1
 , 6/5/2023 7:00 PM          ,0.3,26.1,26.2,0,3.4,75.9,10.5,6.7,0.054,          ,2,0,2
 , 6/5/2023 8:00 PM          ,0,24.6,24.7,0.1,4,78.8,8.9,6.5,0.051,          ,2,0,2
 , 6/5/2023 9:00 PM          ,0,23.6,23.7,0.1,3.7,67.2,9.4,6.8,0.047,          ,2,0,2
 , 6/5/2023 10:00 PM         ,0,22.5,22.6,0,2.2,74.4,12,5.1,0.046,          ,1,0,2
 , 6/5/2023 11:00 PM         ,0,21.9,21.7,-0.1,1.9,71.1,13.4,3.5,0.044,          ,2,0,2
 , 6/6/2023 12:00 AM         ,0,21.4,21.4,0,2.4,109.5,34.2,5.7,0.044,          ,1,0,2
 , 6/6/2023 1:00 AM          ,0.1,19.3,18.9,-0.4,2,118.9,71.1,4.8,0.04,          ,2,0,2
 , 6/6/2023 2:00 AM          ,0,19,18.9,0,1.1,136,39.8,2.6,0.033,          ,4,0,4
 , 6/6/2023 3:00 AM          ,0,18.9,18.9,0,1.7,210.4,34.9,2.7,0.026,          ,6,0,6
 , 6/6/2023 4:00 AM          ,2.5,18.6,18.6,0,1.8,184.1,37.8,5.2,0.023,          ,6,0,6
 , 6/6/2023 5:00 AM          ,84.6,18.7,19.3,0.5,0.8,108.4,32.7,1.5,0.022,          ,10,0,9
 , 6/6/2023 6:00 AM          ,262.7,21,22.1,1,1.7,118.7,22.8,2.9,0.037,          ,13,1,11
 , 6/6/2023 7:00 AM          ,455.1,22.8,23.5,0.7,2.5,116,20.1,5.2,0.05,          ,7,0,6
 , 6/6/2023 8:00 AM          ,642.2,24.5,24.9,0.3,3.3,110.9,18.9,6.5,0.059,          ,6,0,5
 , 6/6/2023 9:00 AM          ,797.5,26,26.2,0.2,3.3,111.9,28.7,7,0.068,          ,4,0,4
 , 6/6/2023 10:00 AM         ,909,28.2,27.8,-0.3,3.1,104,26.3,6.2,0.075,          ,3,0,3
 , 6/6/2023 11:00 AM         ,847.1,29.7,28.9,-0.7,3.3,89.3,26,6.6,0.08,          ,3,0,3
 , 6/6/2023 12:00 PM         ,813.4,30.2,29.7,-0.5,3.7,96.5,23.6,7.6,0.076,          ,2,0,2
 , 6/6/2023 1:00 PM          ,871.7,31.6,30.9,-0.6,4,107.8,30.2,8,0.078,          ,2,0,2
 , 6/6/2023 2:00 PM          ,764.5,31.7,31.3,-0.3,3.9,123.1,21.5,8.4,0.076,          ,2,0,2
 , 6/6/2023 3:00 PM          ,560.7,32,31.5,-0.5,3.7,116.5,21.7,7.3,0.077,          ,2,0,2
 , 6/6/2023 4:00 PM          ,194.2,30.2,29.8,-0.4,3.5,104.8,18.4,6.8,0.077,          ,2,0,2
 , 6/6/2023 5:00 PM          ,41.5,28.9,28.7,-0.1,3.5,96.6,13,5.8,0.074,          ,2,0,2
 , 6/6/2023 6:00 PM          ,4.7,28.1,28,0,2.9,110.6,11.4,4.7,0.066,          ,4,0,4
 , 6/6/2023 7:00 PM          ,0.1,27.1,27.2,0,3.9,110.6,10.3,6.6,0.06,          ,5,0,5
 , 6/6/2023 8:00 PM          ,0,25.2,25.7,0.5,6.2,209.1,52.5,13.1,0.052,          ,2,0,2
 , 6/6/2023 9:00 PM          ,0,23.5,24.1,0.5,6.5,250.7,9.8,10.9,0.046,          ,0,0,0
 , 6/6/2023 10:00 PM         ,0,23.4,23.9,0.4,5.1,251.4,9.3,9,0.044,          ,0,0,0
 , 6/6/2023 11:00 PM         ,0,23.3,23.2,0,2.5,219.4,33.6,4.7,0.041,          ,0,0,0
 , 6/7/2023 12:00 AM         ,0,22.8,22.8,0,2.8,86.6,28.7,5.7,0.039,          ,0,0,0
 , 6/7/2023 1:00 AM          ,0,21.3,21.8,0.5,7.1,109.2,25.1,13.5,0.041,          ,1,0,1
 , 6/7/2023 2:00 AM          ,0,19.4,19.3,-0.1,2.9,284.2,18.7,5.6,0.041,          ,1,0,1
 , 6/7/2023 3:00 AM          ,0,19.1,18.7,-0.3,2.8,292,10,4.9,0.038,          ,0,0,1
 , 6/7/2023 4:00 AM          ,0.6,18.6,18.3,-0.3,2.8,306.2,7.4,4.7,0.036,          ,0,0,0
 , 6/7/2023 5:00 AM          ,37.6,18.9,18.5,-0.4,2.2,290.1,10.7,3.8,0.037,          ,0,0,1
 , 6/7/2023 6:00 AM          ,74.4,19.4,19.3,-0.1,2.1,259.9,10.8,3.2,0.036,          ,1,0,1
 , 6/7/2023 7:00 AM          ,412.3,21,22.1,1.1,1.2,193.4,72.7,2.6,0.043,          ,2,0,2
 , 6/7/2023 8:00 AM          ,663.7,24,25.3,1.3,1.3,88.7,39.3,3.5,0.048,          ,3,0,2
 , 6/7/2023 9:00 AM          ,794.7,26.1,26.9,0.8,1.9,125.1,36.9,4.7,0.055,          ,3,0,3
 , 6/7/2023 10:00 AM         ,902.2,27.8,28.6,0.8,2.8,148.7,30.6,6.5,0.063,          ,3,0,3
 , 6/7/2023 11:00 AM         ,952.3,30.2,30.5,0.3,3.4,148.9,30.7,7.4,0.063,          ,2,0,2
 , 6/7/2023 12:00 PM         ,934.8,31.8,32.3,0.4,3.4,152,30.6,7.6,0.062,          ,1,0,2
 , 6/7/2023 1:00 PM          ,887.1,33.5,33.3,-0.2,4,136.1,23.8,8.6,0.059,          ,1,0,1
 , 6/7/2023 2:00 PM          ,615.5,34,33.8,-0.2,4.9,136.1,24.2,10.5,0.058,          ,1,0,1
 , 6/7/2023 3:00 PM          ,138.1,32.2,32,-0.2,3.7,138,22.4,7.2,0.058,          ,1,0,1
