Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   , Benzene  , Toluene  , Ethylbenzene , Mp-Xylene , o-Xylene
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb     
 , 8/17/2024 4:00 PM         ,368.2,38.1,36.9,-1.2,5.3,129.2,15.4,9.9,0.048,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/17/2024 5:00 PM         ,168.4,36.8,36.3,-0.5,5.1,135.8,18.2,10,0.046,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/17/2024 6:00 PM         ,19.2,35,35.2,0.2,4.7,130.1,11.6,7.3,0.041,          ,2,0,2,0.029,0.039,0.009,0.029,0
 , 8/17/2024 7:00 PM         ,0,33.3,33.8,0.5,3.9,139.7,10.3,6.3,0.036,          ,2,0,2,0.119,0.119,0.009,0.07,0.009
 , 8/17/2024 8:00 PM         ,0,32.2,32.7,0.4,3.5,144.5,10.6,5.9,0.031,          ,4,0,4,0.1,0.129,0.019,0.1,0.009
 , 8/17/2024 9:00 PM         ,0,30.9,31.3,0.4,3,162.6,12.1,4.6,0.022,          ,7,0,7,0.23,0.449,0.039,0.15,0.009
 , 8/17/2024 10:00 PM        ,0,28.7,29.5,0.7,2.8,186.3,11.4,3.4,0.018,          ,4,0,6,0.09,0.1,0.019,0.09,0.009
 , 8/17/2024 11:00 PM        ,0,27,27.8,0.8,2.6,196.7,4.3,3.1,0.013,          ,6,0,7,0.319,0.419,0.07,0.31,0.039
 , 8/18/2024 12:00 AM        ,0,26.3,27.3,1,2.3,200.1,5.3,3.3,0.011,          ,8,0,8,0.15,0.209,0.029,0.159,0.009
 , 8/18/2024 1:00 AM         ,0,25.4,26.7,1.3,2.2,196.2,6.2,3.3,0.012,          ,7,0,7,0.15,0.14,0.019,0.119,0.009
 , 8/18/2024 2:00 AM         ,0,24.5,26,1.5,1.1,165.1,29.5,3,0.013,          ,6,0,6,0.059,0.07,0.019,0.079,0.009
 , 8/18/2024 3:00 AM         ,0,23.4,24.9,1.4,0.6,87.2,17.2,1.4,0.007,          ,9,0,9,0.09,0.129,0.019,0.1,0.009
 , 8/18/2024 4:00 AM         ,0,23.4,24.7,1.3,0.1,201.1,38.7,0.7,0.003,          ,17,0,16,0.419,0.589,0.05,0.36,0.039
 , 8/18/2024 5:00 AM         ,23.3,22.8,24.8,2,0.7,287.3,14.4,1.9,0.002,          ,18,2,16,0.449,0.629,0.039,0.4,0.039
 , 8/18/2024 6:00 AM         ,184.1,25.3,25.4,0,1.5,226.8,16.5,2.7,0.01,          ,17,5,11,0.56,0.93,0.109,0.49,0.05
 , 8/18/2024 7:00 AM         ,390.4,27.2,26.7,-0.4,1.2,109,22.4,2.5,0.019,          ,17,5,12,0.43,0.67,0.1,0.409,0.039
 , 8/18/2024 8:00 AM         ,583.6,29.7,28.7,-1,1.2,137,34.7,3.7,0.03,          ,14,3,11,0.2,0.319,0.05,0.2,0.019
 , 8/18/2024 9:00 AM         ,742.9,32.1,30.6,-1.5,2.4,128.9,28.2,6.2,0.043,          ,8,1,7,0.159,0.2,0.029,0.109,0.009
 , 8/18/2024 10:00 AM        ,851.9,34.4,32.6,-1.7,4.7,136.5,23.1,8.7,0.049,          ,3,0,3,0.05,0.059,0.009,0.029,0
 , 8/18/2024 11:00 AM        ,908.2,35.4,33.7,-1.7,5,143.7,18.3,9.9,0.059,          ,3,0,3,0.05,0.05,0.009,0.019,0
 , 8/18/2024 12:00 PM        ,907.5,36.8,34.8,-1.9,4.5,137.3,23.9,9,0.053,          ,2,0,2,0.019,0.019,0,0.009,0
 , 8/18/2024 1:00 PM         ,848.5,37.5,35.6,-1.8,4.2,151.6,24.4,8.8,0.053,          ,1,0,1,0.029,0.029,0,0.009,0
 , 8/18/2024 2:00 PM         ,726.4,38.2,36.2,-1.9,4,137,25.6,8.1,0.054,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/18/2024 3:00 PM         ,562.9,38.2,36.5,-1.7,4.1,130.5,27.5,8.2,0.055,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/18/2024 4:00 PM         ,370.6,37.9,36.5,-1.3,4.2,125.1,18.4,8.6,0.054,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/18/2024 5:00 PM         ,167.4,36.8,36.1,-0.7,4.3,118.7,14.2,7.8,0.053,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/18/2024 6:00 PM         ,18.1,34.4,34.8,0.4,2.9,122.3,10.5,5.8,0.044,          ,3,0,3,0.019,0.029,0.009,0.019,0
 , 8/18/2024 7:00 PM         ,0,32.2,33.2,0.9,2.6,128.4,9.3,3.9,0.035,          ,5,0,5,0.039,0.079,0.009,0.039,0
 , 8/18/2024 8:00 PM         ,0,31.2,32,0.8,2.9,132.3,9.7,4.9,0.028,          ,6,0,6,0.09,0.14,0.019,0.059,0.009
 , 8/18/2024 9:00 PM         ,0,30.9,31.5,0.5,3.5,142.3,11.9,5.4,0.026,          ,8,0,8,0.15,0.189,0.029,0.119,0.009
 , 8/18/2024 10:00 PM        ,0,29.1,29.7,0.5,2.9,185.7,20.4,4.5,0.019,          ,6,0,8,0.18,0.239,0.029,0.15,0.019
 , 8/18/2024 11:00 PM        ,0,27.3,27.9,0.6,2.9,202.2,5.4,4.3,0.014,          ,8,0,9,0.33,0.46,0.039,0.259,0.039
 , 8/19/2024 12:00 AM        ,0,26.3,27.5,1.2,2.2,201.5,5.3,3.4,0.017,          ,6,0,7,0.109,0.129,0.019,0.119,0.009
 , 8/19/2024 1:00 AM         ,0,24.8,26.8,1.9,0.7,136.3,49.7,2,0.02,          ,4,0,4,          ,          ,          ,          ,         
 , 8/19/2024 2:00 AM         ,0,24.2,25.6,1.4,0.5,88.1,16.2,1.2,0.014,          ,          ,          ,          ,0.079,0.17,0.029,0.14,0.019
 , 8/19/2024 3:00 AM         ,0,23.9,24.9,1,0.4,142.6,42.3,1.7,0.006,          ,          ,          ,          ,0.18,0.23,0.029,0.129,0.009
 , 8/19/2024 4:00 AM         ,0,23.6,24.9,1.3,1.5,196.1,11.6,2.3,0.009,          ,14,0,13,0.23,0.33,0.029,0.18,0.009
 , 8/19/2024 5:00 AM         ,22.4,22.7,24.3,1.5,1.1,204.1,14.6,2,0.007,          ,14,1,13,0.119,0.159,0.019,0.1,0.009
 , 8/19/2024 6:00 AM         ,178.5,25.6,25.5,-0.1,1.1,198.3,12.7,2.1,0.015,          ,15,3,11,0.189,0.209,0.019,0.14,0.019
 , 8/19/2024 7:00 AM         ,382.3,27.7,27.3,-0.4,2,168.7,17.6,3.5,0.022,          ,15,4,11,0.27,0.319,0.039,0.189,0.019
 , 8/19/2024 8:00 AM         ,576.4,30.2,29.3,-0.9,1.5,147.7,33.7,2.9,0.03,          ,15,3,11,0.23,0.28,0.039,0.159,0.009
 , 8/19/2024 9:00 AM         ,738.6,32.9,31.8,-1.1,1.9,149.8,31.4,5.6,0.045,          ,7,1,6,0.109,0.109,0.019,0.059,0
 , 8/19/2024 10:00 AM        ,853.1,35.3,33.4,-1.9,3.9,119.2,27.4,7.2,0.05,          ,2,0,2,0.039,0.039,0.009,0.019,0
 , 8/19/2024 11:00 AM        ,909.3,36.4,34,-2.3,3.7,106.6,26.5,9.2,0.061,          ,2,0,2,0.039,0.039,0.009,0.019,0
 , 8/19/2024 12:00 PM        ,902.7,36.9,34.8,-2.1,3.2,123,32.3,7.8,0.062,          ,2,0,2,0.029,0.019,0,0.009,0
 , 8/19/2024 1:00 PM         ,840.3,38,35.6,-2.3,4.1,117.4,29.3,8.4,0.06,          ,2,0,2,0.019,0.029,0,0.009,0
 , 8/19/2024 2:00 PM         ,719.8,37.9,36,-1.8,3.6,149.4,27.5,7.7,0.059,          ,1,0,1,0.029,0.019,0,0.009,0
 , 8/19/2024 3:00 PM         ,556.2,38,36.1,-1.8,3.6,127.6,27.2,8.1,0.058,          ,1,0,1,0.029,0.019,0,0,0
 , 8/19/2024 4:00 PM         ,363.5,37.6,36.1,-1.4,3.8,115.6,32.1,7.6,0.056,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/19/2024 5:00 PM         ,164.1,36.4,35.7,-0.7,3.6,130.5,20.4,6.5,0.054,          ,1,0,1,0.029,0.029,0,0.009,0
 , 8/19/2024 6:00 PM         ,16.7,34.2,34.7,0.4,3.3,140,11.9,6.5,0.048,          ,1,0,1,0.019,0.029,0.009,0.019,0
 , 8/19/2024 7:00 PM         ,0,32.1,33.1,0.9,2.7,137.4,9.6,4,0.039,          ,4,0,4,0.079,0.119,0.019,0.07,0
 , 8/19/2024 8:00 PM         ,0,30.9,32,1.1,2.2,141,14.9,4.4,0.03,          ,7,0,7,0.109,0.14,0.019,0.07,0.009
 , 8/19/2024 9:00 PM         ,0,29.1,30.5,1.3,1.9,184.7,19.1,3,0.021,          ,9,0,9,0.17,0.239,0.019,0.1,0.009
 , 8/19/2024 10:00 PM        ,0,27.8,29.4,1.5,2.2,190.9,16,3.5,0.015,          ,10,0,13,0.159,0.219,0.029,0.15,0.009
 , 8/19/2024 11:00 PM        ,0,26.8,27.7,0.8,3,203.6,8.4,4.1,0.016,          ,7,0,8,0.23,0.3,0.05,0.25,0.019
 , 8/20/2024 12:00 AM        ,0,25.6,26.6,1,2.9,201.9,8.1,4.4,          ,          ,7,0,7,0.479,0.639,0.039,0.419,0.039
 , 8/20/2024 1:00 AM         ,0,25.3,26.1,0.8,3.2,201.1,5.2,4.3,0.022,          ,4,0,4,0.109,0.119,0.009,0.15,0.019
 , 8/20/2024 2:00 AM         ,0,24.1,25.6,1.4,1.6,151.7,52.4,3.7,0.024,          ,3,0,3,0.05,0.1,0.039,0.17,0.019
 , 8/20/2024 3:00 AM         ,0,23,24.7,1.6,0.4,150.9,71.1,1.3,0.02,          ,4,0,4,0.05,0.09,0.019,0.09,0.009
 , 8/20/2024 4:00 AM         ,0,21.6,23.4,1.7,0.5,92.6,17.5,1.4,0.012,          ,15,3,11,0.09,0.2,0.009,0.109,0.009
 , 8/20/2024 5:00 AM         ,23,22.3,23.1,0.8,0,155,16.8,0.7,0,          ,31,8,23,0.37,0.72,0.109,0.4,0.05
 , 8/20/2024 6:00 AM         ,183.2,23.7,23.8,0,1.1,178.1,20.4,2,0.006,          ,38,16,21,0.769,1.46,0.18,0.74,0.059
 , 8/20/2024 7:00 AM         ,387.5,26.7,26.2,-0.5,1.9,181,23.6,3,          ,          ,31,12,19,0.55,1,0.129,0.56,0.05
 , 8/20/2024 8:00 AM         ,582.8,29.6,28.2,-1.3,1.5,95.2,35.1,3.6,0.032,          ,20,5,14,0.23,0.37,0.05,0.209,0.019
 , 8/20/2024 9:00 AM         ,742.8,31.5,29.7,-1.8,1.7,108.6,28.8,4.1,0.046,          ,8,1,7,0.129,0.18,0.029,0.1,0.009
 , 8/20/2024 10:00 AM        ,855.3,33.1,31.1,-2,2,116.7,38.3,4.6,0.058,          ,5,0,5,0.119,0.129,0.019,0.05,0
 , 8/20/2024 11:00 AM        ,912.3,35.2,32.9,-2.2,2.7,117.5,31.8,6.4,0.064,          ,3,0,3,0.059,0.059,0.009,0.019,0
 , 8/20/2024 12:00 PM        ,911.5,36.6,34.8,-1.8,3.8,146.7,28.2,7.9,0.058,          ,2,0,2,0.029,0.029,0,0.009,0
 , 8/20/2024 1:00 PM         ,849.2,37.4,35.6,-1.7,3.7,161.9,28.5,7.2,0.062,          ,2,0,2,0.059,0.059,0.009,0.019,0
 , 8/20/2024 2:00 PM         ,734,37.9,36.3,-1.5,3.1,165.6,31.4,6.7,0.06,          ,1,0,1,0.029,0.029,0,0.009,0
 , 8/20/2024 3:00 PM         ,562.8,38.8,36.9,-1.8,3.4,138.5,19.6,8.6,0.055,          ,1,0,1,0.019,0.009,0,0.009,0
 , 8/20/2024 4:00 PM         ,343.1,38.1,36.9,-1.2,5.2,130.4,19.6,10,0.062,          ,1,0,1,0.029,0.029,0.009,0.019,0
 , 8/20/2024 5:00 PM         ,156.5,36.8,36.3,-0.5,4.9,131.1,13.4,8.3,0.061,          ,1,0,1,0.029,0.029,0,0.019,0
 , 8/20/2024 6:00 PM         ,15.9,34.7,35.2,0.4,3.7,136.9,10.5,7.1,0.051,          ,2,0,2,0.029,0.029,0.009,0.029,0
 , 8/20/2024 7:00 PM         ,0,32.6,33.6,1,2,139.6,7.9,3.7,0.038,          ,4,0,4,0.079,0.109,0.019,0.07,0.009
 , 8/20/2024 8:00 PM         ,0,31.3,32.4,1,2.5,129.7,17.8,4.9,0.03,          ,7,0,7,0.18,0.27,0.019,0.119,0.009
 , 8/20/2024 9:00 PM         ,0,29.8,30.9,1,2.2,173.9,27.4,3.4,0.021,          ,9,0,9,0.159,0.259,0.05,0.18,0.019
 , 8/20/2024 10:00 PM        ,0,29.1,30.3,1.1,2.6,204.7,7,3.7,0.02,          ,7,0,9,0.239,0.649,0.28,1.35,0.109
 , 8/20/2024 11:00 PM        ,0,27.7,29.5,1.7,2.4,199.5,5.1,2.9,0.02,          ,5,0,6,0.15,0.18,0.029,0.2,0.019
 , 8/21/2024 12:00 AM        ,0,26.8,28.2,1.4,2.4,189.5,15.2,4,0.02,          ,5,0,5,0.239,0.3,0.05,0.259,0.019
 , 8/21/2024 1:00 AM         ,0,26.4,28.1,1.6,2.1,174.6,13.9,3.6,0.017,          ,8,0,8,0.17,0.25,0.059,0.319,0.019
 , 8/21/2024 2:00 AM         ,0,25.5,27.4,1.9,1.7,208.3,28.8,2.8,0.015,          ,9,0,9,0.129,0.159,0.029,0.15,0.009
 , 8/21/2024 3:00 AM         ,0,23.8,25.7,1.9,1.8,171.4,14.8,3.1,0.013,          ,7,0,7,0.119,0.189,0.039,0.189,0.019
 , 8/21/2024 4:00 AM         ,0,24,25.1,1,2.9,201.6,8.9,4.1,0.012,          ,10,0,10,0.159,0.18,0.05,0.239,0.05
 , 8/21/2024 5:00 AM         ,21.9,23,24.8,1.7,1.7,205.3,10,2.5,0.008,          ,14,0,13,0.28,0.37,0.079,0.36,0.059
 , 8/21/2024 6:00 AM         ,178.9,24.7,25,0.3,1.4,273.5,29.2,3.2,0.011,          ,15,4,11,0.31,0.579,0.159,0.699,0.14
 , 8/21/2024 7:00 AM         ,385.4,27.3,26.9,-0.3,1.7,248,29.4,3.2,0.019,          ,12,4,8,0.189,0.25,0.05,0.219,0.019
 , 8/21/2024 8:00 AM         ,581.3,30.2,29.1,-1.1,1,94.4,42.5,2.4,0.027,          ,17,4,12,0.189,0.36,0.07,0.25,0.019
 , 8/21/2024 9:00 AM         ,738.2,33.6,32,-1.6,1.7,113.2,27.7,3.9,0.043,          ,9,1,8,0.319,0.409,0.05,0.18,0.009
 , 8/21/2024 10:00 AM        ,863,37.4,35.3,-2.1,2.2,97.1,25.8,5,0.05,          ,3,0,3,0.029,0.039,0.009,0.029,0
 , 8/21/2024 11:00 AM        ,867.2,39,36.7,-2.2,2.9,90,29.3,6.3,0.052,          ,1,0,1,0.039,0.039,0.009,0.019,0
 , 8/21/2024 12:00 PM        ,829.5,39.8,37.4,-2.3,4,64.6,23.2,8.6,0.052,          ,1,0,1,0.029,0.029,0,0.009,0
 , 8/21/2024 1:00 PM         ,826,40.4,38.2,-2.2,3.8,100,38.3,8.8,0.053,          ,1,0,1,0.019,0.029,0,0.009,0
 , 8/21/2024 2:00 PM         ,679.6,40.9,39.1,-1.7,4.5,125,34.9,8.8,0.051,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/21/2024 3:00 PM         ,520.2,40.6,38.8,-1.7,4.9,113.3,22.2,8.3,0.055,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/21/2024 4:00 PM         ,355.4,40,38.9,-1,5.3,133.3,25.1,8.7,0.055,          ,1,0,1,0.019,0.029,0,0.019,0
 , 8/21/2024 5:00 PM         ,140.7,38.5,38.2,-0.3,4.9,130.8,14.4,9.3,0.057,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/21/2024 6:00 PM         ,10.1,36.1,36.8,0.6,3.6,133.4,10,7.7,0.052,          ,2,0,2,0.039,0.059,0.009,0.019,0
 , 8/21/2024 7:00 PM         ,0,33.5,34.7,1.2,2.1,153.1,12.4,3.3,0.038,          ,6,0,6,0.059,0.1,0.019,0.07,0.009
 , 8/21/2024 8:00 PM         ,0,31.7,33.3,1.5,2.4,200.6,11.8,3.3,0.03,          ,5,0,5,0.059,0.079,0.019,0.07,0
 , 8/21/2024 9:00 PM         ,0,30.2,31.4,1.1,2.7,203.3,6.2,4.2,0.025,          ,5,0,5,0.079,0.079,0.009,0.059,0.009
 , 8/21/2024 10:00 PM        ,0,29.9,31.1,1.1,3,189.6,7.8,4.7,0.02,          ,5,0,7,0.23,0.36,0.039,0.259,0.039
 , 8/21/2024 11:00 PM        ,0,29.5,30.4,0.9,3.2,181,13.7,4.9,0.02,          ,5,0,6,0.18,0.3,0.039,0.239,0.019
 , 8/22/2024 12:00 AM        ,0,30,30.4,0.4,4.2,185.6,31.1,9.8,0.021,          ,6,0,6,0.219,0.33,0.05,0.27,0.019
 , 8/22/2024 1:00 AM         ,0,29.3,30.4,1,3.2,206.9,16.8,5.8,0.025,          ,2,0,2,0.029,0.029,0.009,0.05,0
 , 8/22/2024 2:00 AM         ,0,27.1,29.7,2.5,2.1,200.4,16,3.1,0.023,          ,2,0,2,0.009,0.019,0,0.009,0
 , 8/22/2024 3:00 AM         ,0,25.4,28.1,2.7,2.6,184.7,14.7,3.6,0.016,          ,4,0,4,0.019,0.039,0.009,0.029,0
 , 8/22/2024 4:00 AM         ,0,24.5,26.3,1.8,1.8,179.2,35.9,3.1,0.01,          ,9,0,8,0.059,0.129,0.019,0.059,0
 , 8/22/2024 5:00 AM         ,17.2,23.6,25.2,1.5,1.4,167.4,22.1,2.7,0.001,          ,20,5,15,0.09,0.15,0.019,0.09,0.009
 , 8/22/2024 6:00 AM         ,165.2,25.9,26,0.1,1.6,153.4,65.8,2.9,          ,          ,24,9,14,0.209,0.55,0.079,0.259,0.039
 , 8/22/2024 7:00 AM         ,369.1,28.7,28,-0.6,1.3,79,27.8,2.6,0.013,          ,29,12,16,0.34,0.79,0.1,0.37,0.05
 , 8/22/2024 8:00 AM         ,561.4,32.4,31,-1.3,1.9,46.6,20.4,3.5,0.023,          ,23,7,15,0.349,0.569,0.07,0.259,0.029
 , 8/22/2024 9:00 AM         ,721.6,35.8,33.9,-1.9,2,71.6,26,3.9,0.037,          ,13,3,10,0.2,0.33,0.05,0.17,0.019
 , 8/22/2024 10:00 AM        ,835,38.1,35.8,-2.2,2.4,98.1,30.8,4.9,0.05,          ,5,0,4,0.05,0.07,0.009,0.039,0
 , 8/22/2024 11:00 AM        ,898.9,39,37.2,-1.8,2,137.2,54.9,4.8,0.056,          ,2,0,2,0.019,0.019,0,0.009,0
 , 8/22/2024 12:00 PM        ,914.2,39.6,37.7,-1.9,4.7,184.5,49.5,13.5,0.051,          ,1,0,1,0.009,0.009,0,0.009,0
 , 8/22/2024 1:00 PM         ,504,38.2,37.2,-1,8.5,283.1,18.2,12.5,0.047,          ,1,0,1,0.009,0,0,0,0
 , 8/22/2024 2:00 PM         ,674.9,39.4,38.1,-1.2,4.6,291.8,17.1,10,0.048,          ,0,0,0,0.019,0,0,0,0
 , 8/22/2024 3:00 PM         ,249,38.1,37.5,-0.6,5.6,222.2,55.2,16.7,0.049,          ,0,0,0,0.009,0,0,0,0
 , 8/22/2024 4:00 PM         ,140.7,37.7,37.4,-0.3,4.4,219.6,13.7,7.5,0.046,          ,0,0,0,0.009,0,0,0,0
 , 8/22/2024 5:00 PM         ,64.6,36.7,36.7,0,2.6,226.5,13.5,5.4,0.043,          ,0,0,0,0.009,0,0,0,0
 , 8/22/2024 6:00 PM         ,8.5,33.9,35.2,1.3,1.9,181.3,34.2,3.1,0.032,          ,3,0,3,0.009,0.009,0,0,0
 , 8/22/2024 7:00 PM         ,0,32.1,33.2,1,2,182.6,22.2,3.5,0.024,          ,4,0,4,0.019,0.029,0.009,0.019,0
 , 8/22/2024 8:00 PM         ,0,32.6,33.2,0.5,3,195.1,6.7,3.9,0.029,          ,1,0,1,0.009,0.019,0,0.019,0
 , 8/22/2024 9:00 PM         ,0,31.4,32.2,0.7,2.9,210.7,9.6,4.4,0.028,          ,1,0,1,0.009,0.009,0,0.019,0
 , 8/22/2024 10:00 PM        ,0,31.3,32,0.7,3.1,228.8,15.2,4.8,0.03,          ,1,0,1,0.009,0,0,0,0
 , 8/22/2024 11:00 PM        ,0,31,31.4,0.4,2.8,200.1,49.3,7.7,0.027,          ,2,0,3,0.05,0.039,0.009,0.029,0
 , 8/23/2024 12:00 AM        ,0,30.1,31.4,1.2,1.7,176,64.9,5.3,0.027,          ,3,0,3,0.029,0.029,0,0.019,0
 , 8/23/2024 1:00 AM         ,0,28.8,29.7,0.8,1.1,125.5,24.5,3.8,0.016,          ,10,0,10,0.23,0.419,0.059,0.289,0.029
 , 8/23/2024 2:00 AM         ,0,27.1,28.6,1.4,1.5,142.3,36.9,3.2,0.009,          ,16,0,16,0.439,0.709,0.1,0.469,0.039
 , 8/23/2024 3:00 AM         ,0,25.2,26.7,1.4,1.7,172.9,15,3.4,0.004,          ,16,0,16,0.46,0.699,0.1,0.54,0.039
 , 8/23/2024 4:00 AM         ,0,24.7,25.8,1.1,1.3,154.1,31.3,2.9,0.001,          ,20,1,19,0.589,1,0.079,0.73,0.059
 , 8/23/2024 5:00 AM         ,17,24.6,25.1,0.4,1.5,160.7,22.3,3.4,0.002,          ,22,2,19,0.91,1.639,0.17,1.019,0.119
 , 8/23/2024 6:00 AM         ,124.5,26.5,26.6,0.1,1.5,193.8,28.9,2.7,0.011,          ,16,3,12,0.3,0.529,0.079,0.389,0.029
 , 8/23/2024 7:00 AM         ,327.2,29.2,28.7,-0.4,1.2,104.2,55.2,3.4,0.02,          ,13,4,9,0.31,0.55,0.079,0.36,0.019
 , 8/23/2024 8:00 AM         ,564.2,31.7,30.9,-0.8,2.2,153.1,20.8,4.4,0.03,          ,14,3,10,0.37,0.6,0.09,0.409,0.029
 , 8/23/2024 9:00 AM         ,724.3,35.4,34.1,-1.2,2.2,137.5,34.7,4.6,0.046,          ,4,0,4,0.159,0.239,0.029,0.129,0.009
 , 8/23/2024 10:00 AM        ,841,38,36.3,-1.6,1.9,133.9,53.3,6.4,0.053,          ,2,0,2,0.059,0.07,0.009,0.039,0
 , 8/23/2024 11:00 AM        ,891.1,39.3,38,-1.2,4.2,194.2,19.5,9,0.045,          ,0,0,0,0.019,0.009,0,0.009,0
 , 8/23/2024 12:00 PM        ,878.5,40.2,38.7,-1.5,5,174.4,29,9.9,0.045,          ,0,0,0,0.009,0.009,0,0.009,0
 , 8/23/2024 1:00 PM         ,836.6,40.8,39.3,-1.5,4.8,167.1,26.2,9.9,0.047,          ,0,0,0,0.009,0.009,0,0.009,0
 , 8/23/2024 2:00 PM         ,724.2,41,39.7,-1.3,5.2,179.2,19.6,9.9,0.048,          ,0,0,0,0.009,0.009,0,0.009,0
 , 8/23/2024 3:00 PM         ,547.9,40.8,39.6,-1.1,5.4,175.4,17.4,9.9,0.049,          ,0,0,0,0.019,0.009,0,0,0
 , 8/23/2024 4:00 PM         ,326.7,40,39.1,-0.8,5.8,143.5,16.6,10.4,0.052,          ,0,0,0,0.009,0.009,0,0.009,0
 , 8/23/2024 5:00 PM         ,143,38.8,38.5,-0.3,5.2,144.1,16.2,8.7,0.053,          ,1,0,1,0.019,0.009,0,0.009,0
 , 8/23/2024 6:00 PM         ,7,36.4,37,0.5,3.6,145.9,12.3,6.5,0.045,          ,2,0,2,0.019,0.019,0,0.009,0
 , 8/23/2024 7:00 PM         ,0,34.6,35.2,0.6,3,149.6,9.7,5.3,0.036,          ,3,0,3,0.029,0.029,0.009,0.019,0
 , 8/23/2024 8:00 PM         ,0,33.4,33.9,0.4,3.9,154.5,9.4,6.7,0.029,          ,6,0,6,0.09,0.09,0.019,0.1,0.009
 , 8/23/2024 9:00 PM         ,0,33.1,33.4,0.2,5.4,155.3,10.2,9.6,0.032,          ,5,0,5,0.14,0.17,0.029,0.129,0.009
 , 8/23/2024 10:00 PM        ,0,32.4,32.6,0.1,6.7,162,10,11.6,0.038,          ,2,0,3,0.059,0.079,0.019,0.079,0.009
 , 8/23/2024 11:00 PM        ,0,31.4,31.6,0.1,6.3,156.7,10.3,11.3,0.039,          ,3,0,3,0.05,0.09,0.019,0.079,0.009
 , 8/24/2024 12:00 AM        ,0,30.6,30.8,0.1,6.4,156.1,10.5,11.1,0.039,          ,2,0,2,0.039,0.05,0.019,0.09,0
 , 8/24/2024 1:00 AM         ,0,29.9,30,0.1,6.1,158.4,10.2,9.9,0.037,          ,2,0,3,0.039,0.05,0.009,0.05,0
 , 8/24/2024 2:00 AM         ,0,28.8,29,0.1,4.1,166.3,10.1,7.4,0.035,          ,3,0,3,0.039,0.07,0.009,0.039,0
 , 8/24/2024 3:00 AM         ,0,27.5,27.8,0.2,3.5,172.8,12.6,5.4,0.03,          ,3,0,3,0.059,0.079,0.019,0.059,0
 , 8/24/2024 4:00 AM         ,0,26.5,26.9,0.4,2.8,150.4,10.8,4.9,0.024,          ,6,0,6,0.059,0.079,0.009,0.059,0
 , 8/24/2024 5:00 AM         ,18.7,25.2,26,0.7,1.5,174.6,26.9,3.1,0.02,          ,7,0,7,0.039,0.05,0.009,0.029,0
 , 8/24/2024 6:00 AM         ,166.9,26.4,26.3,-0.1,1.2,154.7,57.5,3,0.021,          ,9,1,8,0.09,0.129,0.019,0.07,0.009
 , 8/24/2024 7:00 AM         ,368.7,28.7,28.1,-0.6,2.3,127.3,18.9,4.7,0.028,          ,8,1,6,0.159,0.239,0.029,0.14,0.009
 , 8/24/2024 8:00 AM         ,558.5,31.7,30.8,-0.9,3.5,143.1,17.4,5.8,0.036,          ,7,1,5,0.1,0.119,0.019,0.09,0.009
 , 8/24/2024 9:00 AM         ,707.3,34.2,32.8,-1.3,3.6,142.5,21.7,6.8,0.047,          ,3,0,3,0.059,0.059,0.009,0.039,0
 , 8/24/2024 10:00 AM        ,810.9,35.5,34,-1.4,3.1,150.4,24.6,6.8,0.054,          ,2,0,2,0.039,0.029,0.009,0.019,0
 , 8/24/2024 11:00 AM        ,881.5,37.7,35.6,-2.1,3.1,131.6,29.3,7.4,0.051,          ,2,0,2,0.019,0.009,0,0.009,0
 , 8/24/2024 12:00 PM        ,890.2,38.9,36.8,-2.1,4.2,137.4,29.3,9.1,0.052,          ,1,0,1,0.029,0.019,0,0.009,0
 , 8/24/2024 1:00 PM         ,804.3,39.5,37.6,-1.9,4.7,151.8,20.6,9.1,0.049,          ,1,0,1,0.009,0.009,0,0.009,0
 , 8/24/2024 2:00 PM         ,693.5,39.7,38.2,-1.5,5.4,158,21.3,9.7,0.05,          ,0,0,0,0.019,0.019,0,0.009,0
 , 8/24/2024 3:00 PM         ,492.1,39.4,38.1,-1.2,5.7,148.7,20.3,12.2,0.052,          ,0,0,0,0.009,0.009,0,0,0
 , 8/24/2024 4:00 PM         ,324,39.1,38.2,-0.9,6,148.1,20.3,12.4,0.053,          ,0,0,0,0.019,0.009,0,0.009,0
 , 8/24/2024 5:00 PM         ,80.4,37.6,37.5,0,3.8,143.6,15.5,7,0.052,          ,1,0,1,0.019,0.029,0,0.019,0
 , 8/24/2024 6:00 PM         ,3.8,36.1,36.4,0.3,5.8,138.7,9.8,9.4,0.045,          ,1,0,1,0.029,0.029,0.009,0.029,0
