Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      
 , 3/12/2024 10:00 AM        ,799.4,23.8,22.7,-1,5.4,234.7,19.3,10.1,0.05,          ,1,0,1
 , 3/12/2024 11:00 AM        ,872.6,24.7,23.4,-1.2,6.4,244.8,12.7,10.5,0.052,          ,0,0,0
 , 3/12/2024 12:00 PM        ,872.3,25.5,24.2,-1.3,6.3,248.3,16.8,10.4,0.053,          ,0,0,0
 , 3/12/2024 1:00 PM         ,806.2,26.4,25,-1.3,5.5,236.7,17.6,10.1,0.053,          ,0,0,0
 , 3/12/2024 2:00 PM         ,675.7,26.7,25.4,-1.2,5.9,231,20.7,10.7,0.053,          ,0,0,0
 , 3/12/2024 3:00 PM         ,488.8,26.7,25.7,-0.9,7.7,233.6,14.1,11.6,0.052,          ,0,0,0
 , 3/12/2024 4:00 PM         ,283.6,25.8,25.2,-0.5,8.2,236.2,10.8,12.6,0.052,          ,0,0,0
 , 3/12/2024 5:00 PM         ,73.8,24.3,24.3,0,8,242.4,8.4,13.4,0.05,          ,0,0,0
 , 3/12/2024 6:00 PM         ,0.7,21.8,22.3,0.5,4.8,241.5,8.7,8.9,0.046,          ,0,0,0
 , 3/12/2024 7:00 PM         ,0,19.8,20.4,0.7,4.5,220.4,7.5,6.6,0.046,          ,1,0,0
 , 3/12/2024 8:00 PM         ,0,18.1,19.2,1,3.9,231.5,9.5,5.3,0.044,          ,1,0,1
 , 3/12/2024 9:00 PM         ,0,15.3,18,2.7,2.8,216.7,23.1,3.8,0.038,          ,2,0,2
 , 3/12/2024 10:00 PM        ,0,14.7,18.1,3.3,3.3,227.1,15.1,4.6,0.038,          ,3,0,3
 , 3/12/2024 11:00 PM        ,0,15.4,19,3.6,3.2,249.8,5.6,4.2,0.042,          ,1,0,1
 , 3/13/2024 12:00 AM        ,0,15,17.4,2.3,4.3,243.7,8.4,6.8,0.04,          ,1,0,1
 , 3/13/2024 1:00 AM         ,0,14.9,17.4,2.5,3.8,232.8,14,6.2,0.04,          ,1,0,1
 , 3/13/2024 2:00 AM         ,0,11.8,15.2,3.6,1.4,180.4,67.1,4.7,0.036,          ,1,0,1
 , 3/13/2024 3:00 AM         ,0,14.3,16.9,2.5,3.2,251.7,22.1,4.8,0.04,          ,0,0,0
 , 3/13/2024 4:00 AM         ,0,13.7,15.5,1.8,3.3,240,37.4,5.5,0.041,          ,2,0,2
 , 3/13/2024 5:00 AM         ,0.1,11.6,15.4,3.8,1.5,218.5,35,3.1,0.036,          ,4,0,4
 , 3/13/2024 6:00 AM         ,62.7,11.3,14.1,2.7,1.1,105.8,56.8,2.9,0.024,          ,16,3,12
 , 3/13/2024 7:00 AM         ,273.5,16.9,17.2,0.2,1.6,142.7,78.4,6,0.029,          ,16,5,11
 , 3/13/2024 8:00 AM         ,403.6,20.1,19.8,-0.2,8.1,259.6,10.6,13.2,0.045,          ,0,0,0
 , 3/13/2024 9:00 AM         ,648.3,21.7,20.9,-0.7,5.6,246.5,18.9,10.2,0.047,          ,0,0,0
 , 3/13/2024 10:00 AM        ,806.9,23.6,22.5,-1,8.2,240.7,19,13.4,0.048,          ,0,0,0
 , 3/13/2024 11:00 AM        ,537.3,23.3,22.4,-0.8,7.1,258.8,16.5,12.4,0.048,          ,0,0,0
 , 3/13/2024 12:00 PM        ,586,24,23.2,-0.8,7.1,247.1,15.7,13.2,0.048,          ,0,0,0
 , 3/13/2024 1:00 PM         ,656.6,25.1,24.1,-1,9.6,246.5,14.1,17.2,0.052,          ,0,0,0
 , 3/13/2024 2:00 PM         ,540.4,25.1,24.2,-0.8,10,240.5,16.1,15.7,0.053,          ,0,0,0
 , 3/13/2024 3:00 PM         ,324.3,24.7,24.2,-0.4,9.8,221.3,11.1,16.1,0.051,          ,0,0,0
 , 3/13/2024 4:00 PM         ,271.6,24.9,24.5,-0.4,9.3,228.1,11.5,15.5,0.05,          ,0,0,0
 , 3/13/2024 5:00 PM         ,51.3,23.8,23.9,0.1,6.9,229.5,10.5,12.5,0.048,          ,0,0,0
 , 3/13/2024 6:00 PM         ,0.9,21.7,22.3,0.5,4.2,256.6,13.1,8.2,0.042,          ,0,0,0
 , 3/13/2024 7:00 PM         ,0,19.8,20.8,0.9,4.9,277.5,5,6.6,0.039,          ,0,0,0
 , 3/13/2024 8:00 PM         ,0,17.5,18.6,1,3.2,225.6,33.6,5.3,0.034,          ,0,0,0
 , 3/13/2024 9:00 PM         ,0,15,16.3,1.3,1.3,156.4,68.4,4.2,0.03,          ,1,0,1
 , 3/13/2024 10:00 PM        ,0,14.2,15.6,1.4,3.1,200.1,19,7.7,0.027,          ,4,0,4
 , 3/13/2024 11:00 PM        ,0,13.2,13.8,0.5,4.4,321.7,6.6,6.5,0.027,          ,2,0,2
 , 3/14/2024 12:00 AM        ,0,12.1,13,0.9,2.6,257.1,34.1,5.4,0.027,          ,4,0,4
 , 3/14/2024 1:00 AM         ,0,11,12.6,1.6,2.2,306.8,15.6,3.5,0.025,          ,5,0,5
 , 3/14/2024 2:00 AM         ,0,11,13,2,2.6,302.8,7,3.7,0.026,          ,5,0,5
 , 3/14/2024 3:00 AM         ,0,10.5,12.2,1.6,1.5,278.8,39.6,3.2,0.028,          ,4,0,4
 , 3/14/2024 4:00 AM         ,0,10.8,12.7,1.9,2.9,266.5,15.4,4,0.031,          ,2,0,2
 , 3/14/2024 5:00 AM         ,0.2,8.8,11.1,2.3,2.2,233.8,34.4,4.8,0.021,          ,8,0,8
 , 3/14/2024 6:00 AM         ,73.2,10,10.8,0.8,3.4,304.7,9.1,4.2,0.025,          ,7,0,7
 , 3/14/2024 7:00 AM         ,238.6,11.3,11,-0.3,3.8,313.5,11.2,6.1,0.026,          ,5,1,3
 , 3/14/2024 8:00 AM         ,514.7,13.5,12.8,-0.7,3.6,322.6,11,5,0.03,          ,4,1,2
 , 3/14/2024 9:00 AM         ,737.7,16.3,14.7,-1.6,4,175.6,17.2,6.8,0.035,          ,6,2,4
 , 3/14/2024 10:00 AM        ,821.4,18.9,17.1,-1.6,3.3,234.7,20.5,5.7,0.042,          ,3,0,2
 , 3/14/2024 11:00 AM        ,871.4,21.5,19.4,-2,2.2,148.6,46.6,4.7,0.048,          ,1,0,1
 , 3/14/2024 12:00 PM        ,866.5,23,20.7,-2.2,2.7,139.4,46.1,6.7,0.05,          ,1,0,0
 , 3/14/2024 1:00 PM         ,800.8,24,21.7,-2.2,3,123.1,38,8.3,0.053,          ,1,0,1
 , 3/14/2024 2:00 PM         ,671.5,24.7,22.6,-2,3.8,132.4,31.6,7.3,0.059,          ,1,0,1
 , 3/14/2024 3:00 PM         ,494.9,24.9,23.3,-1.6,3.4,139.3,18.5,7.3,0.058,          ,1,0,1
 , 3/14/2024 4:00 PM         ,280.9,24.8,23.6,-1.2,3.8,132.2,17.2,7.8,0.062,          ,2,0,1
 , 3/14/2024 5:00 PM         ,74.5,23.2,23,-0.1,3.8,140.7,13.2,6.6,0.059,          ,2,0,2
 , 3/14/2024 6:00 PM         ,0.8,20.3,21.4,1,1.9,135.3,13.7,3.1,0.048,          ,4,0,4
 , 3/14/2024 7:00 PM         ,0,18.7,20.2,1.5,1.4,98,13.8,2.7,0.03,          ,15,0,15
 , 3/14/2024 8:00 PM         ,0,17.3,18.5,1.1,1.7,65.4,27,4.8,0.027,          ,11,0,11
 , 3/14/2024 9:00 PM         ,0,16,17.3,1.2,1.6,46.4,30.1,5.3,0.03,          ,4,0,4
 , 3/14/2024 10:00 PM        ,0,16.3,16.5,0.2,6.4,49.2,11.8,11.9,0.036,          ,1,0,2
 , 3/14/2024 11:00 PM        ,0,14.6,14.6,0,5.6,164.8,35.1,10.4,0.039,          ,1,0,1
 , 3/15/2024 12:00 AM        ,0,13.6,13.7,0,5.9,283.6,13.9,9.4,0.039,          ,1,0,1
 , 3/15/2024 1:00 AM         ,0,11.8,11.7,0,7.5,331.2,7.7,11.3,0.032,          ,1,0,1
 , 3/15/2024 2:00 AM         ,0,9.8,9.7,-0.1,8.4,329.5,10.9,11.6,0.028,          ,1,0,1
 , 3/15/2024 3:00 AM         ,0,9.2,9,-0.2,8.3,336.8,9.3,11.5,0.027,          ,1,0,1
 , 3/15/2024 4:00 AM         ,0,8.8,8.6,-0.2,7.5,282.1,15.8,11.3,0.027,          ,1,0,1
 , 3/15/2024 5:00 AM         ,0,8.5,8.3,-0.2,6.3,307.6,15.4,9.5,0.027,          ,1,0,1
 , 3/15/2024 6:00 AM         ,2.7,8.4,8.2,-0.2,5.9,330.6,10.7,8.6,0.029,          ,1,0,1
 , 3/15/2024 7:00 AM         ,14.2,7.6,7.6,0,5.6,328.2,8.2,7.9,0.028,          ,1,0,1
 , 3/15/2024 8:00 AM         ,47.8,7.2,7.1,-0.1,5.4,325.7,7.6,7.8,0.026,          ,2,0,2
 , 3/15/2024 9:00 AM         ,57.9,7.8,7.6,-0.1,4.8,253.3,21.7,7,0.028,          ,2,0,1
 , 3/15/2024 10:00 AM        ,71.5,8.3,8,-0.2,5.6,81.5,14.2,8.4,0.033,          ,1,0,1
 , 3/15/2024 11:00 AM        ,116.8,8.5,8.1,-0.4,5.1,58.4,16.7,7.8,0.033,          ,1,0,1
 , 3/15/2024 12:00 PM        ,163.1,8.4,7.8,-0.6,5.7,197.9,16.7,7.9,0.034,          ,1,0,1
 , 3/15/2024 1:00 PM         ,156.2,8.4,7.8,-0.6,6.2,284.8,14.7,8.4,0.036,          ,1,0,1
 , 3/15/2024 2:00 PM         ,135.7,8.5,7.9,-0.6,5.8,301.5,17,8.6,0.036,          ,1,0,1
 , 3/15/2024 3:00 PM         ,94.5,8.9,8.4,-0.5,4.9,311.2,11.1,6.9,0.035,          ,1,0,1
 , 3/15/2024 4:00 PM         ,38.6,8.7,8.3,-0.3,4.5,320.3,14,7.2,0.035,          ,1,0,1
 , 3/15/2024 5:00 PM         ,11.5,7.3,7.2,-0.1,5.7,320.2,7.6,7.8,0.032,          ,1,0,1
 , 3/15/2024 6:00 PM         ,3.1,7,6.9,-0.1,5.5,321.3,7.2,7.7,0.028,          ,1,0,1
 , 3/15/2024 7:00 PM         ,3.2,7.1,6.9,-0.1,4.5,327.1,7.6,6.8,0.027,          ,1,0,1
 , 3/15/2024 8:00 PM         ,2.9,7.1,7,-0.1,3.8,323.8,6.4,5.5,0.025,          ,1,0,1
 , 3/15/2024 9:00 PM         ,3.9,7.4,7.3,-0.1,3.4,313.7,8.6,4.7,0.023,          ,2,0,1
 , 3/15/2024 10:00 PM        ,3.9,7.7,7.5,-0.1,2.5,307,5.7,3.6,0.022,          ,1,0,1
 , 3/15/2024 11:00 PM        ,4.2,7.9,7.8,-0.1,3.3,309.5,9,5.3,0.021,          ,2,0,2
 , 3/16/2024 12:00 AM        ,4.9,8.1,8,-0.1,2.5,326,10.7,5.4,0.02,          ,2,0,2
 , 3/16/2024 1:00 AM         ,5.3,8.1,8,-0.1,2.4,305,13.9,3.7,0.021,          ,1,0,1
 , 3/16/2024 2:00 AM         ,4.8,8,7.8,-0.2,2.2,38.3,14.1,3.7,0.025,          ,1,0,1
 , 3/16/2024 3:00 AM         ,5,7.9,7.7,-0.1,1.5,96,15.1,3.3,0.025,          ,1,0,1
 , 3/16/2024 4:00 AM         ,5.3,7.8,7.6,-0.1,1.1,261.2,15.5,2.2,0.025,          ,1,0,1
 , 3/16/2024 5:00 AM         ,3.6,7.2,7.1,-0.1,4.5,312.7,8.1,7.1,0.018,          ,1,0,1
 , 3/16/2024 6:00 AM         ,11.5,7,6.9,-0.1,4.4,312.3,7.1,7.2,0.018,          ,1,0,1
 , 3/16/2024 7:00 AM         ,39.1,7.4,7.2,-0.1,3.3,318.4,9.2,5.4,0.017,          ,1,0,1
 , 3/16/2024 8:00 AM         ,111.2,7.9,7.6,-0.2,2.7,299.9,7.7,3.8,0.017,          ,2,0,1
 , 3/16/2024 9:00 AM         ,146.1,8.7,8.3,-0.3,2.7,297.5,10.5,3.8,0.018,          ,2,0,1
 , 3/16/2024 10:00 AM        ,125.3,9.3,9,-0.3,2.7,293.1,10.5,3.6,0.021,          ,2,0,1
 , 3/16/2024 11:00 AM        ,241.2,10.1,9.7,-0.3,2.8,306.3,12.4,4.2,0.024,          ,2,0,1
 , 3/16/2024 12:00 PM        ,362.2,11.2,10.6,-0.5,2.6,312.1,15.6,4.1,0.027,          ,3,0,2
 , 3/16/2024 1:00 PM         ,215.7,11.6,11.1,-0.4,2.4,310.7,18.6,4.3,0.028,          ,2,0,2
 , 3/16/2024 2:00 PM         ,117.4,11.9,11.6,-0.3,2.4,315.3,15.2,4.7,0.029,          ,2,0,2
 , 3/16/2024 3:00 PM         ,72,11.8,11.6,-0.2,3.4,317.4,9.4,5.3,0.027,          ,2,0,1
 , 3/16/2024 4:00 PM         ,50,11.6,11.4,-0.2,3.8,311.3,9.1,5.5,0.026,          ,1,0,1
 , 3/16/2024 5:00 PM         ,19.9,11.6,11.4,-0.1,3.6,319.5,8.3,4.9,0.025,          ,1,0,1
 , 3/16/2024 6:00 PM         ,0.6,11.4,11.4,0,3.9,321.5,8.8,6.2,0.023,          ,1,0,1
 , 3/16/2024 7:00 PM         ,0,10.9,10.9,0,4.4,326.7,7.2,6.1,0.021,          ,2,0,2
 , 3/16/2024 8:00 PM         ,0,10.7,10.7,0,4.5,325.7,6.6,6.6,0.019,          ,3,0,3
 , 3/16/2024 9:00 PM         ,0,10.5,10.4,0,4.2,312.2,7.1,5.9,0.018,          ,1,0,1
 , 3/16/2024 10:00 PM        ,0,10.4,10.3,0,2.7,306.5,6.4,4,0.016,          ,1,0,1
 , 3/16/2024 11:00 PM        ,0,10.5,10.4,0,1.7,304.8,9.3,3.3,0.014,          ,2,0,2
 , 3/17/2024 12:00 AM        ,0,10.5,10.5,0,1.2,96.5,21.3,1.9,0.015,          ,3,0,3
 , 3/17/2024 1:00 AM         ,0,10.3,10.2,0,1.6,34.4,12.3,2.9,0.018,          ,2,0,2
 , 3/17/2024 2:00 AM         ,0,10.3,10.2,0,1.7,99.8,13.8,3.3,0.018,          ,3,0,2
 , 3/17/2024 3:00 AM         ,0,10,10,0,2.5,298.3,15.3,4,0.014,          ,3,0,3
 , 3/17/2024 4:00 AM         ,0,9.6,9.5,0,2.8,312,10.3,3.9,0.01,          ,2,0,2
 , 3/17/2024 5:00 AM         ,0.1,9.4,9.3,0,3,304.2,8.2,4.6,0.012,          ,2,0,2
 , 3/17/2024 6:00 AM         ,24.3,9.4,9.4,0,2.5,306.6,9.9,4.3,0.014,          ,2,0,1
 , 3/17/2024 7:00 AM         ,105.5,10.1,9.9,-0.2,3.4,303.1,10.3,5.1,0.016,          ,2,0,1
 , 3/17/2024 8:00 AM         ,163.4,10.8,10.5,-0.3,2.2,297.8,14.1,4.1,0.018,          ,2,0,1
 , 3/17/2024 9:00 AM         ,474.4,12.5,11.6,-0.9,1.1,187.7,75.4,3.3,0.026,          ,3,0,2
 , 3/17/2024 10:00 AM        ,274.6,13.3,12.4,-0.8,1.3,136.2,38.1,3.2,0.032,          ,3,0,2
 , 3/17/2024 11:00 AM        ,205.7,13.2,12.7,-0.4,1.5,189.1,27.6,3.1,0.032,          ,3,0,3
 , 3/17/2024 12:00 PM        ,345.3,13.8,13.4,-0.4,1,235.6,38,2.5,0.035,          ,3,0,3
 , 3/17/2024 1:00 PM         ,666.7,15.9,14.5,-1.3,1.2,148,67.9,4,0.039,          ,3,0,2
 , 3/17/2024 2:00 PM         ,679.9,17.6,15.4,-2.2,1.5,120.1,47.1,4,0.042,          ,3,0,2
 , 3/17/2024 3:00 PM         ,452.6,18.4,16.2,-2.2,2,75,39.1,5,0.043,          ,2,0,2
 , 3/17/2024 4:00 PM         ,290.5,18.4,16.6,-1.7,2.7,100.8,24.4,5.6,0.045,          ,3,0,2
 , 3/17/2024 5:00 PM         ,59,16.4,15.8,-0.5,4.9,92,14.4,10.7,0.039,          ,3,0,3
 , 3/17/2024 6:00 PM         ,0.7,13.7,13.5,-0.1,7,72.9,10,11,0.03,          ,3,0,3
 , 3/17/2024 7:00 PM         ,0,11.6,11.5,-0.1,5.5,70.7,10.1,10.3,0.028,          ,2,0,2
 , 3/17/2024 8:00 PM         ,0,11,10.8,-0.2,4,75.4,10.9,7.2,0.026,          ,2,0,2
 , 3/17/2024 9:00 PM         ,0,10.9,10.7,-0.2,4.3,73.8,13,7.4,0.029,          ,2,0,2
 , 3/17/2024 10:00 PM        ,0,10.7,10.5,-0.1,3.7,83.5,14.1,6.9,0.031,          ,2,0,2
 , 3/17/2024 11:00 PM        ,0,10.4,10.2,-0.1,2.8,83.1,10.9,5.1,0.03,          ,3,0,3
 , 3/18/2024 12:00 AM        ,0,10.3,10.2,-0.1,2.8,80.5,11.6,5,0.029,          ,4,0,4
 , 3/18/2024 1:00 AM         ,0,10,9.9,-0.1,2.5,72.3,21.2,5.5,          ,          ,3,0,3
 , 3/18/2024 2:00 AM         ,0,9.7,9.5,-0.1,2.4,39,11.3,3.6,0.026,          ,          ,          ,          
 , 3/18/2024 3:00 AM         ,0,9.4,9.2,-0.1,2.1,34.3,9.3,3.9,0.011,          ,          ,          ,          
 , 3/18/2024 4:00 AM         ,0,9.1,8.9,-0.1,1.6,50.9,19.4,3.2,0.021,          ,4,0,4
 , 3/18/2024 5:00 AM         ,0.1,8.7,8.6,0,1.8,98.9,14.2,2.7,0.021,          ,5,0,5
 , 3/18/2024 6:00 AM         ,20.2,8.8,8.6,-0.2,2.2,166.5,16.5,3.8,0.02,          ,7,0,6
 , 3/18/2024 7:00 AM         ,135.4,9.4,8.9,-0.4,2.5,29.2,11.7,3.7,0.022,          ,9,1,7
 , 3/18/2024 8:00 AM         ,398.8,11.5,10.3,-1.1,1.6,79.8,31.9,3.5,0.035,          ,5,1,4
 , 3/18/2024 9:00 AM         ,318.6,12.3,11,-1.3,2.2,93.7,18.2,4.5,0.037,          ,4,0,3
 , 3/18/2024 10:00 AM        ,756.3,14.8,12.4,-2.3,2.5,67.2,24.4,5.7,0.04,          ,5,1,4
 , 3/18/2024 11:00 AM        ,695.7,16.7,14.2,-2.4,3.8,90.9,21.4,7.9,0.045,          ,3,0,3
 , 3/18/2024 12:00 PM        ,822.1,18,15.4,-2.6,4.4,100.5,20.4,9,0.047,          ,3,0,3
 , 3/18/2024 1:00 PM         ,727.3,18.9,16.3,-2.5,4.8,90.5,20.7,9,0.049,          ,3,0,2
 , 3/18/2024 2:00 PM         ,650.6,19.6,17.1,-2.4,5.2,93.4,17.6,9.3,0.049,          ,2,0,2
 , 3/18/2024 3:00 PM         ,397.9,18.6,17,-1.6,5.2,110.5,18.2,8.8,0.05,          ,2,0,2
 , 3/18/2024 4:00 PM         ,293.7,17.6,16.6,-1,6.4,131.8,21.4,11,0.052,          ,3,0,3
 , 3/18/2024 5:00 PM         ,91.5,15.4,14.9,-0.2,6.4,157.5,10.5,10.4,0.05,          ,3,0,3
 , 3/18/2024 6:00 PM         ,1.1,14.4,14.4,0,5.1,143.3,10.7,8.7,0.046,          ,3,0,3
 , 3/18/2024 7:00 PM         ,0,13.7,13.7,0,4.5,145.9,12.6,7.3,0.042,          ,4,0,4
 , 3/18/2024 8:00 PM         ,0,13,13,0,3.4,156.4,8.9,6,0.037,          ,4,0,4
 , 3/18/2024 9:00 PM         ,0,12.2,12.3,0.1,2.9,161.6,8.5,4.5,0.032,          ,4,0,4
 , 3/18/2024 10:00 PM        ,0,11,11.3,0.3,2.1,173.4,8,3.6,0.026,          ,4,0,4
 , 3/18/2024 11:00 PM        ,0,9.3,10.4,1,1.2,186.3,4.5,2.2,0.022,          ,3,0,4
 , 3/19/2024 12:00 AM        ,0,8.4,9.3,1,2,180.8,5.7,2.4,0.02,          ,5,0,4
 , 3/19/2024 1:00 AM         ,0,8.3,9.2,0.9,1.7,184.4,7.2,2.4,0.019,          ,6,0,5
 , 3/19/2024 2:00 AM         ,0,8.3,9.1,0.7,1.2,174.8,6.4,1.6,0.017,          ,5,0,4
 , 3/19/2024 3:00 AM         ,0,8.4,8.6,0.1,0.4,86.8,65.6,1.6,0.01,          ,8,0,8
 , 3/19/2024 4:00 AM         ,0,7.5,8.8,1.2,0,182.2,5.4,1,0.009,          ,12,0,12
 , 3/19/2024 5:00 AM         ,0.4,6.5,8.4,1.8,0,270.6,0,0,0.001,          ,25,3,21
 , 3/19/2024 6:00 AM         ,74.5,7.6,8.1,0.5,0,139.6,0,0,0.003,          ,31,10,20
 , 3/19/2024 7:00 AM         ,207,9.7,9.2,-0.4,0,133.8,21.7,1.6,0.009,          ,32,14,17
 , 3/19/2024 8:00 AM         ,493.9,12.1,11.3,-0.8,1.9,157,29,4.3,0.029,          ,11,3,7
 , 3/19/2024 9:00 AM         ,674.1,14.1,12.5,-1.6,2.3,137.8,30.2,5.1,0.034,          ,7,2,5
 , 3/19/2024 10:00 AM        ,812.7,15.9,14.1,-1.8,2.8,137.5,24.9,6.5,0.037,          ,6,1,4
 , 3/19/2024 11:00 AM        ,866.5,17.3,15.5,-1.8,2.7,144.8,32.2,5.7,0.041,          ,5,1,4
 , 3/19/2024 12:00 PM        ,868.7,19.2,16.9,-2.3,3.6,133.8,26.3,7.3,0.047,          ,4,0,3
 , 3/19/2024 1:00 PM         ,805.6,20.4,18.4,-1.9,4.1,144.4,21.8,7.2,0.052,          ,3,0,3
 , 3/19/2024 2:00 PM         ,680.4,21.6,19.5,-2,4.2,138,21.7,8,0.053,          ,2,0,2
 , 3/19/2024 3:00 PM         ,507.6,22.4,20.3,-2,4.6,128.1,18.3,7.5,0.053,          ,2,0,2
 , 3/19/2024 4:00 PM         ,283.2,22,20.5,-1.4,4.5,117.3,14.7,8.2,0.052,          ,2,0,2
 , 3/19/2024 5:00 PM         ,90.4,20.7,20.2,-0.5,4.4,125.3,12,7,0.051,          ,3,0,3
 , 3/19/2024 6:00 PM         ,1.7,18.4,18.9,0.5,2.3,139.1,11.6,5.2,0.043,          ,4,0,4
 , 3/19/2024 7:00 PM         ,0,16.2,17.7,1.4,1.2,167,25.7,2.3,0.034,          ,6,0,5
 , 3/19/2024 8:00 PM         ,0,15.2,16.6,1.4,2.4,202.9,6.9,3.9,0.029,          ,7,0,6
 , 3/19/2024 9:00 PM         ,0,15,15.5,0.5,3.6,200,7.6,4.9,0.03,          ,6,0,6
 , 3/19/2024 10:00 PM        ,0,13.7,14.4,0.7,2.3,141.3,32.4,4.9,0.023,          ,7,0,8
 , 3/19/2024 11:00 PM        ,0,13.2,13.5,0.3,4.9,187.2,8.8,8.2,0.019,          ,8,0,9
 , 3/20/2024 12:00 AM        ,0,12.2,12.7,0.4,3.2,151.6,40.8,6.7,0.019,          ,9,0,9
 , 3/20/2024 1:00 AM         ,0,11,11.9,0.8,2,117.3,14.7,3.2,0.018,          ,10,0,10
 , 3/20/2024 2:00 AM         ,0,9.2,10.9,1.6,0.7,205,57.4,2.6,0.015,          ,10,0,9
 , 3/20/2024 3:00 AM         ,0,8.3,10.6,2.3,0.5,265,5.1,3,0.015,          ,10,0,9
 , 3/20/2024 4:00 AM         ,0,9.2,10.2,1,2.1,233.5,36.1,3.8,0.022,          ,4,0,3
 , 3/20/2024 5:00 AM         ,0.3,6.8,7.9,1,0.6,202.2,36.5,2.4,0.013,          ,8,0,7
 , 3/20/2024 6:00 AM         ,53.6,7.2,7.9,0.6,1.6,299.1,14.7,3.2,0.018,          ,3,0,3
 , 3/20/2024 7:00 AM         ,262,11.3,11,-0.3,1.8,252.4,19.1,3.2,0.024,          ,2,0,2
 , 3/20/2024 8:00 AM         ,540.7,15.5,14.5,-0.9,2.6,245.2,22.8,5.4,0.031,          ,4,1,3
 , 3/20/2024 9:00 AM         ,549.5,17.2,16.2,-0.9,2.4,277.7,20.3,5.2,0.038,          ,3,0,2
 , 3/20/2024 10:00 AM        ,492.3,18,17,-1,1.8,210.7,28.5,3.8,0.04,          ,3,0,2
 , 3/20/2024 11:00 AM        ,517.4,19.4,18.2,-1.2,1.2,151.4,44.2,2.8,0.044,          ,3,0,2
 , 3/20/2024 12:00 PM        ,483.6,21.9,20.2,-1.7,1.5,83.1,30.8,3.8,0.049,          ,3,0,3
 , 3/20/2024 1:00 PM         ,638.6,23.9,22.1,-1.8,2.3,118.1,55.2,6.8,0.054,          ,2,0,2
 , 3/20/2024 2:00 PM         ,432,23.7,22.9,-0.8,3.1,221.6,35,7.6,0.049,          ,0,0,0
 , 3/20/2024 3:00 PM         ,149.4,22.9,22.5,-0.3,4.5,239.1,21.2,9.9,0.047,          ,0,0,0
 , 3/20/2024 4:00 PM         ,59.1,20.5,20.3,-0.1,9,238.7,17,18.3,0.046,          ,0,0,0
 , 3/20/2024 5:00 PM         ,20.2,18.6,18.5,-0.1,9,219.7,8.9,14.1,0.044,          ,1,0,0
 , 3/20/2024 6:00 PM         ,0.4,17.6,17.6,0,6.1,221,9.6,10.1,0.043,          ,1,0,0
 , 3/20/2024 7:00 PM         ,0,17.4,17.4,0,6,226.4,12.6,10.3,0.043,          ,1,0,1
 , 3/20/2024 8:00 PM         ,0,16.9,17,0,3.4,218.1,9.1,6,0.041,          ,1,0,1
 , 3/20/2024 9:00 PM         ,0,15.4,16.1,0.6,2.6,190.3,19,3.9,0.034,          ,2,0,2
 , 3/20/2024 10:00 PM        ,0,14.3,14.9,0.6,3,198.9,25.9,9,0.032,          ,2,0,2
 , 3/20/2024 11:00 PM        ,0,14.6,15.2,0.6,3.9,217.5,21.4,7.3,0.038,          ,1,0,1
 , 3/21/2024 12:00 AM        ,0,14.2,14.8,0.6,3.9,200.2,23.7,7.7,0.038,          ,1,0,1
 , 3/21/2024 1:00 AM         ,0,11,11.8,0.7,1.7,134.5,39.7,5.1,0.02,          ,10,0,10
 , 3/21/2024 2:00 AM         ,0,9.3,10.5,1.2,0.6,166.6,63.5,2.5,0.012,          ,14,0,13
 , 3/21/2024 3:00 AM         ,0,9,10.2,1.1,0.4,177,27.9,1.8,0.008,          ,16,0,15
 , 3/21/2024 4:00 AM         ,0,9.5,10.2,0.6,1.5,202.7,33.5,3,0.004,          ,20,0,19
 , 3/21/2024 5:00 AM         ,0.5,12,13.3,1.3,2.3,224.2,40.4,5.5,0.03,          ,6,0,6
 , 3/21/2024 6:00 AM         ,45.5,14,14.3,0.3,4.3,233.7,17.1,7.6,0.036,          ,3,0,2
 , 3/21/2024 7:00 AM         ,223.7,15.5,15.2,-0.2,3,245.6,18.9,6.4,0.038,          ,1,0,1
 , 3/21/2024 8:00 AM         ,453.3,17.8,17.2,-0.6,4.7,240.4,12.4,7.5,0.04,          ,1,0,1
 , 3/21/2024 9:00 AM         ,690,19.8,18.9,-0.9,4,240.5,23.2,7.5,0.043,          ,1,0,1
 , 3/21/2024 10:00 AM        ,818.4,21,19.9,-1,3.2,258.5,31,6.7,0.047,          ,1,0,0
 , 3/21/2024 11:00 AM        ,402.4,21,20.1,-0.9,3.5,232.2,48.9,13.8,0.048,          ,0,0,0
 , 3/21/2024 12:00 PM        ,656.4,20.8,19.4,-1.3,2.7,112.2,38.8,16.8,0.049,          ,1,0,0
 , 3/21/2024 1:00 PM         ,567.8,22.4,21.4,-0.9,4.1,266.1,25.6,9.5,0.05,          ,0,0,0
 , 3/21/2024 2:00 PM         ,622.7,23.5,22.4,-1.1,5.8,265.2,19.7,13.6,0.052,          ,0,0,0
 , 3/21/2024 3:00 PM         ,509.5,23.1,22,-1,6.8,246.3,17.7,15.7,0.052,          ,0,0,0
