rd,tz=0,v=1.6
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1708585200,1.687e+01,1.000e+00,4.560e-01,2.705e-02
1708585800,2.195e+01,1.050e+01,5.932e-01,2.838e-01
1708586400,1.729e+01,8.487e+00,4.672e-01,2.294e-01
1708587000,1.733e+01,1.000e+00,4.685e-01,2.705e-02
1708587600,2.923e+01,6.001e+00,7.900e-01,1.622e-01
1708588200,1.067e+01,5.001e+00,2.883e-01,1.352e-01
1708588800,4.170e+00,1.050e+01,1.127e-01,2.838e-01
1708589400,1.281e+01,1.000e+00,3.462e-01,2.705e-02
1708590000,6.436e+00,1.150e+01,1.739e-01,3.109e-01
1708590600,6.370e+00,5.501e+00,1.722e-01,1.487e-01
1708591200,2.965e+01,5.501e+00,8.013e-01,1.487e-01
1708591800,1.515e+01,3.501e+00,4.094e-01,9.461e-02
1708592400,2.217e+01,1.100e+01,5.991e-01,2.973e-01
1708593000,1.068e+01,3.500e+00,2.887e-01,9.461e-02
1708593600,3.199e+01,1.000e+00,8.647e-01,2.705e-02
1708594200,2.910e+01,1.550e+01,7.864e-01,4.190e-01
1708594800,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1708595400,1.075e+01,1.100e+01,2.905e-01,2.973e-01
1708596000,1.951e+01,3.000e+00,5.274e-01,8.109e-02
1708596600,1.298e+01,8.501e+00,3.509e-01,2.298e-01
1708597200,1.515e+01,4.001e+00,4.095e-01,1.081e-01
1708597800,8.636e+00,5.501e+00,2.334e-01,1.487e-01
1708598400,1.076e+01,1.350e+01,2.907e-01,3.649e-01
1708599000,8.504e+00,5.501e+00,2.298e-01,1.487e-01
1708599600,1.212e+01,1.000e+00,3.275e-01,2.705e-02
1708600200,1.516e+01,1.050e+01,4.096e-01,2.838e-01
1708600800,8.570e+00,2.500e+00,2.316e-01,6.758e-02
1708601400,2.816e+01,1.650e+01,7.611e-01,4.460e-01
1708602000,2.453e+01,2.500e+00,6.629e-01,6.758e-02
1708602600,1.432e+01,3.994e+00,3.871e-01,1.079e-01
1708603200,1.075e+01,9.001e+00,2.905e-01,2.433e-01
1708603800,4.992e+01,7.001e+00,1.349e+00,1.892e-01
1708604400,2.175e+01,1.000e+00,5.879e-01,2.705e-02
1708605000,4.135e+01,1.750e+01,1.118e+00,4.730e-01
1708605600,4.098e+01,1.450e+01,1.108e+00,3.919e-01
1708606200,2.354e+01,2.500e+00,6.363e-01,6.758e-02
1708606800,3.583e+01,7.001e+00,9.685e-01,1.892e-01
1708607400,1.456e+01,1.050e+01,3.935e-01,2.838e-01
1708608000,1.694e+01,1.050e+01,4.579e-01,2.838e-01
1708608600,1.935e+01,2.200e+01,5.228e-01,5.947e-01
1708609200,2.178e+01,8.001e+00,5.888e-01,2.162e-01
1708609800,2.165e+01,6.501e+00,5.851e-01,1.757e-01
1708610400,1.720e+01,1.450e+01,4.650e-01,3.919e-01
1708611000,1.949e+01,1.000e+00,5.269e-01,2.705e-02
1708611600,1.404e+01,2.350e+01,3.794e-01,6.352e-01
1708612200,1.943e+01,6.501e+00,5.251e-01,1.757e-01
1708612800,2.895e+01,7.501e+00,7.825e-01,2.027e-01
1708613400,1.292e+01,1.150e+01,3.491e-01,3.109e-01
1708614000,3.153e+01,1.450e+01,8.523e-01,3.919e-01
1708614600,8.636e+00,9.001e+00,2.334e-01,2.433e-01
1708615200,2.435e+01,1.300e+01,6.582e-01,3.514e-01
1708615800,2.898e+01,1.200e+01,7.832e-01,3.244e-01
1708616400,1.285e+01,1.400e+01,3.472e-01,3.784e-01
1708617000,2.471e+01,1.000e+00,6.678e-01,2.705e-02
1708617600,2.180e+01,1.650e+01,5.893e-01,4.460e-01
1708618200,2.874e+01,1.000e+00,7.766e-01,2.705e-02
1708618800,1.500e+01,7.001e+00,4.054e-01,1.892e-01
1708619400,1.293e+01,9.501e+00,3.496e-01,2.568e-01
1708620000,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1708620600,1.279e+01,1.700e+01,3.456e-01,4.595e-01
1708621200,1.292e+01,5.501e+00,3.493e-01,1.487e-01
1708621800,6.370e+00,7.501e+00,1.722e-01,2.027e-01
1708622400,1.988e+01,3.501e+00,5.373e-01,9.461e-02
1708623000,1.960e+01,7.501e+00,5.296e-01,2.027e-01
1708623600,1.286e+01,4.501e+00,3.476e-01,1.216e-01
1708624200,1.954e+01,9.501e+00,5.280e-01,2.568e-01
1708624800,1.273e+01,1.150e+01,3.440e-01,3.109e-01
1708625400,3.437e+01,4.001e+00,9.289e-01,1.081e-01
1708626000,1.730e+01,1.000e+00,4.676e-01,2.705e-02
1708626600,2.437e+01,1.050e+01,6.588e-01,2.838e-01
1708627200,1.963e+01,5.001e+00,5.306e-01,1.352e-01
1708627800,1.951e+01,9.001e+00,5.272e-01,2.433e-01
1708628400,1.054e+01,1.000e+00,2.850e-01,2.705e-02
1708629000,6.436e+00,1.050e+01,1.739e-01,2.838e-01
1708629600,1.744e+01,1.000e+00,4.714e-01,2.705e-02
1708630200,2.451e+01,1.000e+00,6.624e-01,2.705e-02
1708630800,2.182e+01,5.001e+00,5.897e-01,1.352e-01
1708631400,1.296e+01,1.350e+01,3.503e-01,3.649e-01
1708632000,1.493e+01,1.350e+01,4.035e-01,3.649e-01
1708632600,8.636e+00,1.000e+00,2.334e-01,2.705e-02
1708633200,1.524e+01,9.001e+00,4.120e-01,2.433e-01
1708633800,1.507e+01,1.000e+00,4.074e-01,2.705e-02
1708634400,8.636e+00,1.000e+00,2.334e-01,2.705e-02
1708635000,1.076e+01,1.100e+01,2.908e-01,2.973e-01
1708635600,1.290e+01,6.001e+00,3.486e-01,1.622e-01
1708636200,9.494e+00,1.000e+00,2.566e-01,2.705e-02
1708636800,2.465e+01,1.000e+00,6.662e-01,2.705e-02
1708637400,6.370e+00,1.300e+01,1.721e-01,3.514e-01
1708638000,1.509e+01,1.000e+00,4.078e-01,2.705e-02
1708638600,1.000e+00,6.501e+00,2.705e-02,1.757e-01
1708639200,1.307e+01,1.000e+00,3.533e-01,2.705e-02
1708639800,4.103e+00,5.501e+00,1.109e-01,1.487e-01
1708640400,1.301e+01,1.000e+00,3.517e-01,2.705e-02
1708641000,2.475e+01,5.001e+00,6.690e-01,1.352e-01
1708641600,1.966e+01,1.000e+00,5.315e-01,2.705e-02
1708642200,1.518e+01,6.001e+00,4.103e-01,1.622e-01
1708642800,9.450e+00,1.400e+01,2.554e-01,3.784e-01
1708643400,1.521e+01,8.501e+00,4.112e-01,2.298e-01
1708644000,1.513e+01,1.000e+00,4.089e-01,2.705e-02
1708644600,8.636e+00,2.000e+00,2.334e-01,2.705e-02
1708645200,1.971e+01,1.000e+01,5.326e-01,2.703e-01
1708645800,1.082e+01,1.000e+00,2.924e-01,2.705e-02
1708646400,6.370e+00,5.501e+00,1.721e-01,1.487e-01
1708647000,1.524e+01,8.501e+00,4.120e-01,2.298e-01
1708647600,1.522e+01,4.501e+00,4.113e-01,1.216e-01
1708648200,3.685e+01,7.001e+00,9.960e-01,1.892e-01
1708648800,2.427e+01,1.000e+00,6.558e-01,2.705e-02
1708649400,2.646e+01,2.500e+00,7.152e-01,6.758e-02
1708650000,1.712e+01,6.490e+00,4.627e-01,1.754e-01
1708650600,2.419e+01,7.501e+00,6.538e-01,2.027e-01
1708651200,3.109e+01,1.000e+00,8.403e-01,2.705e-02
1708651800,2.173e+01,1.000e+00,5.874e-01,2.705e-02
1708652400,5.040e+01,1.450e+01,1.362e+00,3.919e-01
1708653000,1.278e+01,1.000e+00,3.453e-01,2.705e-02
1708653600,1.066e+01,9.001e+00,2.881e-01,2.433e-01
1708654200,1.293e+01,4.501e+00,3.496e-01,1.216e-01
1708654800,8.570e+00,8.001e+00,2.316e-01,2.162e-01
1708655400,1.272e+01,1.000e+01,3.437e-01,2.703e-01
1708656000,2.668e+01,4.501e+00,7.210e-01,1.216e-01
1708656600,3.386e+01,1.300e+01,9.150e-01,3.514e-01
1708657200,4.696e+01,1.000e+01,1.269e+00,2.703e-01
1708657800,2.607e+01,1.850e+01,7.047e-01,5.001e-01
1708658400,1.933e+01,1.800e+01,5.224e-01,4.866e-01
1708659000,3.107e+01,3.500e+00,8.397e-01,9.461e-02
1708659600,2.386e+01,1.550e+01,6.450e-01,4.190e-01
1708660200,1.268e+01,1.400e+01,3.428e-01,3.784e-01
1708660800,3.873e+01,1.700e+01,1.047e+00,4.595e-01
1708661400,3.581e+01,2.000e+00,9.679e-01,2.705e-02
1708662000,3.581e+01,2.250e+01,9.677e-01,6.082e-01
1708662600,5.116e+01,3.751e+01,1.383e+00,1.014e+00
1708663200,4.503e+01,8.001e+00,1.217e+00,2.162e-01
1708663800,5.541e+01,3.000e+01,1.498e+00,8.109e-01
1708663800,5.541e+01,3.000e+01,1.498e+00,8.109e-01
1708664400,4.190e+01,2.800e+01,1.132e+00,7.569e-01
1708665000,4.664e+01,2.300e+01,1.261e+00,6.217e-01
1708665600,5.188e+01,2.396e+01,1.402e+00,6.477e-01
1708666200,4.128e+01,1.950e+01,1.116e+00,5.271e-01
1708666800,4.151e+01,4.351e+01,1.122e+00,1.176e+00
1708667400,3.173e+01,1.000e+00,8.575e-01,2.705e-02
1708668000,5.640e+01,4.051e+01,1.524e+00,1.095e+00
1708668600,5.420e+01,1.000e+00,1.465e+00,2.705e-02
1708669200,2.280e+01,2.400e+01,6.163e-01,6.487e-01
1708669800,2.520e+01,1.450e+01,6.811e-01,3.919e-01
1708670400,3.222e+01,2.350e+01,8.708e-01,6.352e-01
1708671000,3.219e+01,1.000e+00,8.700e-01,2.705e-02
1708671600,4.513e+01,3.100e+01,1.220e+00,8.380e-01
1708672200,2.483e+01,1.350e+01,6.710e-01,3.649e-01
1708672800,4.506e+01,8.001e+00,1.218e+00,2.162e-01
1708673400,2.963e+01,1.650e+01,8.009e-01,4.460e-01
1708674000,2.762e+01,9.501e+00,7.465e-01,2.568e-01
1708674600,2.332e+01,1.750e+01,6.302e-01,4.730e-01
1708675200,3.115e+01,1.900e+01,8.418e-01,5.136e-01
1708675800,2.342e+01,1.450e+01,6.329e-01,3.919e-01
1708676400,1.703e+01,2.650e+01,4.602e-01,7.163e-01
1708677000,2.844e+01,2.000e+00,7.685e-01,2.705e-02
1708677600,8.438e+00,3.801e+01,2.280e-01,1.027e+00
1708678200,1.934e+01,1.150e+01,5.227e-01,3.109e-01
1708678800,3.097e+01,1.350e+01,8.370e-01,3.649e-01
1708679400,2.623e+01,1.000e+01,7.088e-01,2.703e-01
1708680000,2.132e+01,3.450e+01,5.762e-01,9.326e-01
1708680600,2.861e+01,1.950e+01,7.733e-01,5.271e-01
1708681200,4.102e+01,1.850e+01,1.109e+00,5.001e-01
1708681800,4.561e+01,1.947e+01,1.233e+00,5.262e-01
1708682400,3.274e+01,2.000e+01,8.850e-01,5.406e-01
1708683000,2.556e+01,2.700e+01,6.907e-01,7.298e-01
1708683600,2.812e+01,1.000e+00,7.601e-01,2.705e-02
1708684200,2.821e+01,2.000e+01,7.623e-01,5.406e-01
1708684800,3.295e+01,1.800e+01,8.906e-01,4.866e-01
1708685400,1.914e+01,2.600e+01,5.172e-01,7.028e-01
1708686000,2.615e+01,1.000e+00,7.067e-01,2.705e-02
1708686600,4.335e+01,3.450e+01,1.171e+00,9.326e-01
1708687200,3.967e+01,1.450e+01,1.072e+00,3.920e-01
1708687800,1.272e+01,2.300e+01,3.437e-01,6.217e-01
1708688400,3.071e+01,4.501e+00,8.300e-01,1.216e-01
1708689000,2.142e+01,3.050e+01,5.789e-01,8.244e-01
1708689600,1.700e+01,1.800e+01,4.594e-01,4.866e-01
1708690200,4.882e+01,4.501e+00,1.319e+00,1.216e-01
1708690800,3.523e+01,6.001e+00,9.522e-01,1.622e-01
1708691400,4.280e+01,4.201e+01,1.157e+00,1.135e+00
1708692000,2.564e+01,4.501e+00,6.930e-01,1.216e-01
1708692600,4.827e+01,1.250e+01,1.305e+00,3.379e-01
1708693200,2.106e+01,3.100e+01,5.692e-01,8.380e-01
1708693800,4.283e+01,9.501e+00,1.158e+00,2.568e-01
1708694400,3.754e+01,1.300e+01,1.015e+00,3.514e-01
1708695000,3.985e+01,1.650e+01,1.077e+00,4.460e-01
1708695600,5.082e+01,1.850e+01,1.374e+00,5.001e-01
1708696200,3.614e+01,2.950e+01,9.767e-01,7.974e-01
1708696800,2.979e+01,1.200e+01,8.050e-01,3.244e-01
1708697400,2.541e+01,1.448e+01,6.869e-01,3.913e-01
1708698000,2.333e+01,3.150e+01,6.306e-01,8.515e-01
1708698600,1.907e+01,1.600e+01,5.155e-01,4.325e-01
1708699200,3.458e+01,1.000e+00,9.345e-01,2.705e-02
1708699800,3.040e+01,3.501e+01,8.215e-01,9.461e-01
1708700400,2.132e+01,3.501e+00,5.763e-01,9.461e-02
1708701000,3.075e+01,2.800e+01,8.310e-01,7.569e-01
1708701600,2.119e+01,2.200e+01,5.726e-01,5.947e-01
1708702200,1.477e+01,5.001e+00,3.991e-01,1.352e-01
1708702800,3.092e+01,2.050e+01,8.357e-01,5.541e-01
1708703400,1.498e+01,1.400e+01,4.047e-01,3.784e-01
1708704000,2.391e+01,9.001e+00,6.462e-01,2.433e-01
1708704600,2.637e+01,3.100e+01,7.127e-01,8.380e-01
1708705200,2.634e+01,2.200e+01,7.118e-01,5.947e-01
1708705800,1.495e+01,1.000e+00,4.040e-01,2.705e-02
1708706400,1.914e+01,9.501e+00,5.172e-01,2.568e-01
1708707000,1.272e+01,1.750e+01,3.438e-01,4.730e-01
1708707600,1.067e+01,2.350e+01,2.884e-01,6.352e-01
1708708200,2.678e+01,1.000e+00,7.238e-01,2.705e-02
1708708800,3.640e+01,1.100e+01,9.838e-01,2.973e-01
1708709400,1.940e+01,1.300e+01,5.243e-01,3.514e-01
1708710000,1.285e+01,5.501e+00,3.473e-01,1.487e-01
1708710600,2.644e+01,1.550e+01,7.147e-01,4.190e-01
1708711200,1.266e+01,6.501e+00,3.422e-01,1.757e-01
1708711800,1.964e+01,5.001e+00,5.309e-01,1.352e-01
1708712400,1.294e+01,2.600e+01,3.498e-01,7.028e-01
1708713000,8.504e+00,1.000e+00,2.298e-01,2.705e-02
1708713600,2.926e+01,9.984e+00,7.908e-01,2.698e-01
1708714200,1.730e+01,1.050e+01,4.676e-01,2.838e-01
1708714800,1.074e+01,1.200e+01,2.903e-01,3.244e-01
1708715400,8.504e+00,1.000e+00,2.298e-01,2.705e-02
1708716000,1.075e+01,1.550e+01,2.906e-01,4.190e-01
1708716600,6.370e+00,7.501e+00,1.722e-01,2.027e-01
1708717200,1.745e+01,1.100e+01,4.716e-01,2.973e-01
1708717800,6.304e+00,4.001e+00,1.704e-01,1.081e-01
1708718400,6.370e+00,2.050e+01,1.722e-01,5.541e-01
1708719000,1.077e+01,2.000e+00,2.911e-01,2.705e-02
1708719600,1.219e+01,1.100e+01,3.294e-01,2.973e-01
1708720200,1.077e+01,1.200e+01,2.910e-01,3.244e-01
1708720800,4.236e+00,4.501e+00,1.145e-01,1.216e-01
1708721400,1.308e+01,8.001e+00,3.536e-01,2.162e-01
1708722000,2.225e+01,9.501e+00,6.013e-01,2.568e-01
1708722600,2.213e+01,1.000e+01,5.980e-01,2.703e-01
1708723200,6.304e+00,8.001e+00,1.704e-01,2.162e-01
1708723800,1.979e+01,5.501e+00,5.350e-01,1.487e-01
1708724400,8.504e+00,1.100e+01,2.298e-01,2.973e-01
1708725000,1.304e+01,8.501e+00,3.525e-01,2.298e-01
1708725600,2.207e+01,7.501e+00,5.964e-01,2.027e-01
1708726200,2.941e+01,1.650e+01,7.947e-01,4.460e-01
1708726800,1.271e+01,5.501e+00,3.435e-01,1.487e-01
1708727400,1.522e+01,1.650e+01,4.113e-01,4.460e-01
1708728000,8.504e+00,1.000e+00,2.298e-01,2.705e-02
1708728600,7.075e+00,3.500e+00,1.912e-01,9.461e-02
1708729200,1.741e+01,8.488e+00,4.706e-01,2.294e-01
1708729800,1.076e+01,1.650e+01,2.907e-01,4.460e-01
1708730400,1.290e+01,1.000e+00,3.486e-01,2.705e-02
1708731000,6.436e+00,1.550e+01,1.739e-01,4.190e-01
1708731600,2.470e+01,3.500e+00,6.675e-01,9.461e-02
1708732200,1.731e+01,1.000e+00,4.678e-01,2.705e-02
1708732800,2.933e+01,1.750e+01,7.928e-01,4.730e-01
1708733400,1.068e+01,8.501e+00,2.886e-01,2.298e-01
1708734000,1.075e+01,1.550e+01,2.906e-01,4.190e-01
1708734600,4.235e+00,2.000e+00,1.145e-01,2.705e-02
1708735200,1.972e+01,8.001e+00,5.329e-01,2.162e-01
1708735800,1.984e+01,1.000e+00,5.363e-01,2.705e-02
1708736400,8.438e+00,9.001e+00,2.280e-01,2.433e-01
1708737000,1.296e+01,1.550e+01,3.503e-01,4.190e-01
1708737600,2.951e+01,4.001e+00,7.975e-01,1.081e-01
1708738200,2.429e+01,5.501e+00,6.566e-01,1.487e-01
1708738800,1.969e+01,7.501e+00,5.322e-01,2.027e-01
1708739400,1.080e+01,9.001e+00,2.920e-01,2.433e-01
1708740000,1.970e+01,1.550e+01,5.324e-01,4.190e-01
1708740600,2.443e+01,7.501e+00,6.602e-01,2.027e-01
1708741200,1.495e+01,4.501e+00,4.041e-01,1.216e-01
1708741800,2.162e+01,5.001e+00,5.844e-01,1.352e-01
1708742400,1.726e+01,1.450e+01,4.665e-01,3.919e-01
1708743000,1.721e+01,1.000e+00,4.651e-01,2.705e-02
1708743600,1.517e+01,2.150e+01,4.101e-01,5.812e-01
1708744200,1.519e+01,7.501e+00,4.104e-01,2.027e-01
1708744800,1.298e+01,7.001e+00,3.509e-01,1.892e-01
1708745400,1.060e+01,6.490e+00,2.865e-01,1.754e-01
1708746000,3.347e+01,1.500e+01,9.045e-01,4.055e-01
1708746600,1.933e+01,3.000e+00,5.223e-01,8.109e-02
1708747200,6.370e+00,1.300e+01,1.722e-01,3.514e-01
1708747800,1.075e+01,2.600e+01,2.906e-01,7.028e-01
1708748400,2.458e+01,8.501e+00,6.643e-01,2.298e-01
1708749000,1.744e+01,2.500e+00,4.713e-01,6.758e-02
1708749600,2.673e+01,2.300e+01,7.223e-01,6.217e-01
1708750200,1.055e+01,1.100e+01,2.850e-01,2.973e-01
1708750200,1.055e+01,1.100e+01,2.850e-01,2.973e-01
1708750800,1.969e+01,8.501e+00,5.321e-01,2.298e-01
1708751400,2.774e+01,1.250e+01,7.498e-01,3.379e-01
1708752000,2.654e+01,3.501e+00,7.172e-01,9.461e-02
1708752600,3.622e+01,3.651e+01,9.790e-01,9.866e-01
1708753200,1.710e+01,1.000e+00,4.621e-01,2.705e-02
1708753800,2.177e+01,1.900e+01,5.885e-01,5.136e-01
1708754400,3.132e+01,1.550e+01,8.466e-01,4.190e-01
1708755000,2.383e+01,2.500e+01,6.440e-01,6.758e-01
1708755600,1.485e+01,1.050e+01,4.014e-01,2.838e-01
1708756200,1.048e+01,8.001e+00,2.831e-01,2.162e-01
1708756800,2.657e+01,2.600e+01,7.182e-01,7.028e-01
1708757400,2.650e+01,4.501e+00,7.162e-01,1.216e-01
1708758000,1.079e+01,2.150e+01,2.916e-01,5.812e-01
1708758600,3.147e+01,2.400e+01,8.506e-01,6.487e-01
1708759200,3.128e+01,1.150e+01,8.453e-01,3.109e-01
1708759800,2.632e+01,2.150e+01,7.114e-01,5.812e-01
1708760400,4.103e+01,1.400e+01,1.109e+00,3.784e-01
1708761000,6.222e+01,2.696e+01,1.682e+00,7.287e-01
1708761600,2.795e+01,2.250e+01,7.553e-01,6.082e-01
1708762200,2.340e+01,2.650e+01,6.325e-01,7.163e-01
1708762800,4.813e+01,2.400e+01,1.301e+00,6.487e-01
1708763400,4.489e+01,7.001e+00,1.213e+00,1.892e-01
1708764000,3.978e+01,4.301e+01,1.075e+00,1.162e+00
1708764600,3.958e+01,2.000e+01,1.070e+00,5.406e-01
1708765200,3.481e+01,2.800e+01,9.409e-01,7.569e-01
1708765800,2.764e+01,3.050e+01,7.472e-01,8.244e-01
1708766400,3.744e+01,3.200e+01,1.012e+00,8.650e-01
1708767000,2.324e+01,4.101e+01,6.281e-01,1.108e+00
1708767600,5.627e+01,6.501e+00,1.521e+00,1.757e-01
1708768200,4.186e+01,4.251e+01,1.131e+00,1.149e+00
1708768800,2.764e+01,2.550e+01,7.470e-01,6.893e-01
1708769400,3.980e+01,1.450e+01,1.076e+00,3.919e-01
1708770000,4.216e+01,1.800e+01,1.139e+00,4.866e-01
1708770600,3.469e+01,1.950e+01,9.375e-01,5.271e-01
1708771200,3.977e+01,4.801e+01,1.075e+00,1.297e+00
1708771800,1.473e+01,2.750e+01,3.982e-01,7.434e-01
1708772400,3.269e+01,2.100e+01,8.835e-01,5.676e-01
1708773000,3.992e+01,3.851e+01,1.079e+00,1.041e+00
1708773600,5.026e+01,1.550e+01,1.358e+00,4.190e-01
1708774200,6.633e+01,2.700e+01,1.793e+00,7.298e-01
1708774800,5.697e+01,5.001e+01,1.540e+00,1.352e+00
1708775400,1.019e+02,2.600e+01,2.754e+00,7.028e-01
1708776000,3.058e+01,2.000e+01,8.266e-01,5.406e-01
1708776600,5.339e+01,2.750e+01,1.443e+00,7.433e-01
1708777200,3.788e+01,3.245e+01,1.024e+00,8.770e-01
1708777800,3.834e+01,4.551e+01,1.036e+00,1.230e+00
1708778400,3.597e+01,2.050e+01,9.720e-01,5.541e-01
1708779000,5.121e+01,3.300e+01,1.384e+00,8.920e-01
1708779600,5.603e+01,3.250e+01,1.514e+00,8.785e-01
1708780200,5.616e+01,1.900e+01,1.518e+00,5.136e-01
1708780800,4.525e+01,4.101e+01,1.223e+00,1.108e+00
1708781400,4.047e+01,3.400e+01,1.094e+00,9.191e-01
1708782000,2.246e+01,2.100e+01,6.070e-01,5.676e-01
1708782600,4.914e+01,2.300e+01,1.328e+00,6.217e-01
1708783200,3.165e+01,3.551e+01,8.553e-01,9.596e-01
1708783800,3.645e+01,3.450e+01,9.852e-01,9.326e-01
1708784400,5.999e+01,2.850e+01,1.621e+00,7.704e-01
1708785000,5.943e+01,1.700e+01,1.606e+00,4.595e-01
1708785600,3.344e+01,4.001e+01,9.039e-01,1.081e+00
1708786200,3.175e+01,2.400e+01,8.582e-01,6.487e-01
1708786800,4.146e+01,3.851e+01,1.121e+00,1.041e+00
1708787400,2.939e+01,1.000e+00,7.943e-01,2.705e-02
1708788000,2.529e+01,4.151e+01,6.834e-01,1.122e+00
1708788600,4.217e+01,1.900e+01,1.140e+00,5.136e-01
1708789200,3.044e+01,2.650e+01,8.226e-01,7.163e-01
1708789800,3.474e+01,3.200e+01,9.390e-01,8.650e-01
1708790400,3.482e+01,1.900e+01,9.412e-01,5.136e-01
1708791000,6.351e+01,1.950e+01,1.716e+00,5.271e-01
1708791600,2.721e+01,1.950e+01,7.353e-01,5.271e-01
1708792200,3.938e+01,1.600e+01,1.064e+00,4.325e-01
1708792800,1.877e+01,2.297e+01,5.074e-01,6.207e-01
1708793400,3.642e+01,1.600e+01,9.843e-01,4.325e-01
1708794000,3.905e+01,1.550e+01,1.055e+00,4.190e-01
1708794600,3.239e+01,7.001e+00,8.755e-01,1.892e-01
1708795200,2.785e+01,5.101e+01,7.528e-01,1.379e+00
1708795800,4.264e+01,1.150e+01,1.152e+00,3.109e-01
1708796400,3.989e+01,1.250e+01,1.078e+00,3.379e-01
1708797000,2.324e+01,1.750e+01,6.280e-01,4.730e-01
1708797600,3.991e+01,3.150e+01,1.079e+00,8.515e-01
1708798200,5.011e+01,6.001e+00,1.354e+00,1.622e-01
1708798800,4.189e+01,1.950e+01,1.132e+00,5.271e-01
1708799400,3.217e+01,1.600e+01,8.695e-01,4.325e-01
1708800000,3.239e+01,1.100e+01,8.754e-01,2.973e-01
1708800600,2.112e+01,2.700e+01,5.709e-01,7.298e-01
1708801200,1.688e+01,2.700e+01,4.563e-01,7.298e-01
1708801800,1.484e+01,1.000e+00,4.012e-01,2.705e-02
1708802400,2.379e+01,2.600e+01,6.431e-01,7.028e-01
1708803000,2.401e+01,1.800e+01,6.490e-01,4.866e-01
1708803600,3.078e+01,4.001e+00,8.319e-01,1.081e-01
1708804200,1.483e+01,1.650e+01,4.008e-01,4.460e-01
1708804800,1.944e+01,8.501e+00,5.254e-01,2.298e-01
1708805400,2.598e+01,1.800e+01,7.021e-01,4.866e-01
1708806000,1.282e+01,7.001e+00,3.464e-01,1.892e-01
1708806600,2.389e+01,2.300e+01,6.457e-01,6.217e-01
1708807200,2.398e+01,6.501e+00,6.480e-01,1.757e-01
1708807800,1.072e+01,8.501e+00,2.898e-01,2.298e-01
1708808400,1.962e+01,1.050e+01,5.303e-01,2.838e-01
1708809000,2.901e+01,1.498e+01,7.841e-01,4.048e-01
1708809600,1.072e+01,1.300e+01,2.899e-01,3.514e-01
1708810200,2.901e+01,1.700e+01,7.839e-01,4.595e-01
1708810800,1.730e+01,3.000e+00,4.674e-01,8.109e-02
1708811400,1.499e+01,2.050e+01,4.050e-01,5.541e-01
1708812000,2.035e+00,9.501e+00,5.501e-02,2.568e-01
1708812600,2.202e+01,1.000e+01,5.950e-01,2.703e-01
1708813200,1.972e+01,1.300e+01,5.329e-01,3.514e-01
1708813800,1.264e+01,1.300e+01,3.417e-01,3.514e-01
1708814400,2.690e+01,8.501e+00,7.270e-01,2.298e-01
1708815000,2.426e+01,8.001e+00,6.556e-01,2.162e-01
1708815600,3.157e+01,7.501e+00,8.534e-01,2.027e-01
1708816200,6.436e+00,1.800e+01,1.739e-01,4.866e-01
1708816800,1.742e+01,9.001e+00,4.708e-01,2.433e-01
1708817400,1.290e+01,1.100e+01,3.486e-01,2.973e-01
1708818000,1.298e+01,1.600e+01,3.508e-01,4.325e-01
1708818600,2.204e+01,9.501e+00,5.956e-01,2.568e-01
1708819200,1.297e+01,1.550e+01,3.506e-01,4.190e-01
1708819800,2.434e+01,1.000e+00,6.578e-01,2.705e-02
1708820400,2.641e+01,1.950e+01,7.137e-01,5.271e-01
1708821000,1.067e+01,1.000e+00,2.884e-01,2.705e-02
1708821600,2.436e+01,1.700e+01,6.584e-01,4.595e-01
1708822200,1.067e+01,1.000e+00,2.885e-01,2.705e-02
1708822800,1.974e+01,1.700e+01,5.336e-01,4.595e-01
1708823400,8.504e+00,4.501e+00,2.298e-01,1.216e-01
1708824000,6.436e+00,2.100e+01,1.739e-01,5.676e-01
1708824600,2.922e+01,1.598e+01,7.898e-01,4.318e-01
1708825200,2.176e+01,7.001e+00,5.882e-01,1.892e-01
1708825800,2.182e+01,1.050e+01,5.896e-01,2.838e-01
1708826400,3.913e+01,1.000e+00,1.058e+00,2.705e-02
1708827000,2.396e+01,1.350e+01,6.477e-01,3.649e-01
1708827600,2.636e+01,1.650e+01,7.125e-01,4.460e-01
1708828200,1.072e+01,1.000e+01,2.898e-01,2.703e-01
1708828800,2.652e+01,8.501e+00,7.168e-01,2.298e-01
1708829400,1.934e+01,2.700e+01,5.226e-01,7.298e-01
1708830000,1.732e+01,2.000e+00,4.681e-01,2.705e-02
1708830600,1.505e+01,4.001e+00,4.069e-01,1.081e-01
1708831200,8.636e+00,2.500e+00,2.334e-01,6.758e-02
1708831800,6.304e+00,1.550e+01,1.704e-01,4.190e-01
1708832400,1.518e+01,6.001e+00,4.102e-01,1.622e-01
1708833000,1.075e+01,1.800e+01,2.906e-01,4.866e-01
1708833600,1.295e+01,1.000e+00,3.500e-01,2.705e-02
1708834200,1.526e+01,2.050e+01,4.124e-01,5.541e-01
1708834800,1.458e+01,1.000e+00,3.942e-01,2.705e-02
1708835400,1.288e+01,6.501e+00,3.482e-01,1.757e-01
1708836000,6.436e+00,1.650e+01,1.739e-01,4.460e-01
1708836600,1.510e+01,1.000e+00,4.080e-01,2.705e-02
