ch4,co2,co,h2s,so2,nox,ethane,ethene,propane,propene,1_3-butadiene,i-butane,n-butane,acetylene,cyclopentane,i-pentane,n-pentane,n-hexane,isoprene,n-heptane,benzene,n-octane,toluene,ethyl-benzene,m&p-xylene,o-xylene,time_utc
1.8,0.04970852726247386,40,0.8,0.8,0.050463037221266285,0.027565814717606617,0.026292465747656174,0.019769006345232272,0.0192914209510246,0.014353667746530076,0.015587497617713364,0.016506054478991818,0.04432743451641907,0.015965416657058928,0.012786096410881593,0.012548914825598544,0.01158395162556119,0.011285188672318178,0.012142655443881333,0.015742124109348873,0.016814513116459054,0.01749846672227305,0.013516985596581453,0.021071158274797882,0.021378931220247817,2023-10-22 10:05:00
1.8,0.044538438411139684,40,0.8,0.8,0.1,0.02622571505951776,0.02335889316341486,0.017399421332614195,0.036,0.028,0.0142240708256571,0.013478566045343648,0.043276749822085195,0.013247589041313852,0.01031972965928488,0.010283321976585335,0.009244424486006342,0.022,0.008302010025840774,0.009828977593937145,0.008308740094168992,0.008774368203245574,0.008375915823102612,0.008283383272124776,0.008383153510533583,2023-10-22 19:05:00
1.8,0.04923369474921683,40,0.8,0.8,0.051398224000478596,0.02838829071805974,0.025507083380777246,0.020114278742041428,0.018716135364191717,0.028,0.015703386877769784,0.016614528935847826,0.044144266276812984,0.016259536739490155,0.013324764925334706,0.013373486219190078,0.012700496575114918,0.022,0.012588072313521697,0.020416592280124896,0.015175213143604158,0.019656027218516985,0.011846951871255073,0.017944772215817823,0.01674105659086507,2023-10-22 11:05:00
1.8,0.045415436873723465,40,0.8,0.8,0.1,0.026343307482328937,0.023843517853553653,0.0175818197501753,0.018190729503826438,0.028,0.014329945118899073,0.013720220251249447,0.043456533077395436,0.013459199680707815,0.010505542900154038,0.010458840817655102,0.009434964341326813,0.022,0.008682487264757628,0.011779186133998344,0.00910241971193966,0.010607605270495854,0.00947133059555661,0.00986434842466966,0.010126872556755519,2023-10-22 18:05:00
1.8,0.05751675392301453,40,0.8,0.8,0.05040218782158267,0.02717523991446795,0.026097267959615714,0.01896445790577645,0.01888322515510177,0.028,0.015091943666388026,0.015301977005685193,0.04429032701160289,0.014698920858534833,0.011682801372795034,0.011552353419191867,0.01062964326861786,0.022,0.01091670636778616,0.014659010414635127,0.014707605143654535,0.017214817047576762,0.016051513725739083,0.021934165395634645,0.023515900663702793,2023-10-22 14:05:00
1.8,0.04605692153851641,40,0.8,0.8,0.1,0.02643242921599909,0.02453567237870124,0.01779915280629684,0.018375603250781577,0.028,0.014452820640869803,0.013988661214171817,0.04374401391382281,0.013612004570653766,0.010657130536961067,0.010590922649690438,0.009582579584838873,0.022,0.009057596122519886,0.012710464629688665,0.010859573180955906,0.012078131286470041,0.010927199681588427,0.012783728899925677,0.014047403180778054,2023-10-22 17:05:00
1.8,0.04691070131394942,40,0.8,0.8,0.1,0.026738199860005588,0.046,0.01879140419260211,0.018270902526814205,0.028,0.014809857050704525,0.014805852954029936,0.043397002049015726,0.015166251956577156,0.011685197329380264,0.011799586757009841,0.011627921896428209,0.011088803765118308,0.01249958702714302,0.020857479466087535,0.014965293884013797,0.024437075278597245,0.016805195631969985,0.028217745671152997,0.027757357952283013,2023-10-23 10:05:00
1.8,0.046451330036288214,40,0.8,0.8,0.1,0.02641733708945753,0.02452807165321803,0.017788419761886,0.01835759400474173,0.028,0.014399163480084095,0.014073454850868118,0.043498492297178636,0.014066774641337203,0.010721768206681064,0.010721766641960466,0.00972704076122266,0.022,0.009008819924512782,0.011560243836846342,0.009510827057950106,0.010514071066001555,0.009588555921752225,0.010035894093314221,0.010469669771508068,2023-10-23 03:05:00
1.8,0.047468033906436946,40,0.8,0.8,0.1,0.026811248557027507,0.02606292913669844,0.018168025055739553,0.018726096200848565,0.028,0.014736666468781641,0.014738617772732455,0.0439276975262034,0.014418138202062164,0.011423166323384701,0.011413711552836077,0.01029625458254056,0.011088803765118308,0.009816152559250441,0.014315946149003927,0.011210741898622456,0.013299968465508382,0.010927199681588427,0.013703052599289106,0.015140214665682076,2023-10-23 08:05:00
1.8,0.047323241168950564,40,0.8,0.8,0.05025066051311206,0.027298182851596433,0.025394816336488223,0.019293687805279673,0.01870131582633058,0.028,0.015590463928565902,0.016457958285136395,0.04808509538698886,0.01582006572762813,0.012931708130168335,0.01295640590217946,0.01223940739327279,0.022,0.011733443868820062,0.014617904005288026,0.011333920709129778,0.01377111167794563,0.009529512945104575,0.011976793665725662,0.011127350258731962,2023-10-23 07:05:00
1.8,0.04909570482518905,40,0.8,0.8,0.05026861027566794,0.027960351542252255,0.026492505978554723,0.01912073307457978,0.018792416351914306,0.028,0.01538718029547924,0.01606418829853725,0.045510877174505505,0.01576100332529522,0.01297883195371021,0.012978549322236655,0.01183405564030517,0.01105691657391125,0.011289874137294912,0.018897112238920627,0.012397632658500215,0.017901557720240817,0.01233208624137091,0.016637608179060074,0.01751152721147464,2023-10-23 09:05:00
1.8,0.045405682860519866,40,0.8,0.8,0.1,0.052,0.02491471774177039,0.017258770912300336,0.01909051240853074,0.014166666666666668,0.014148630436213788,0.01336010715137967,0.043316832749117,0.013270984928810124,0.010249509312177543,0.010230200581190377,0.009209269459653058,0.01112765290955262,0.008303766972526511,0.009990254852490837,0.008634697546385257,0.009646137947295802,0.01145492183350936,0.010772169715527573,0.012072564414002028,2023-10-23 14:05:00
1.8,0.04919779108757412,40,0.8,0.8,0.05160345823526361,0.02694920221687808,0.030105991731651946,0.018546804180283597,0.019843688729994088,0.014179650912487234,0.014999332594012219,0.015127785425821367,0.049006977346694666,0.01460634806960639,0.01163516598637581,0.011662217958469598,0.01095028028646613,0.011088803765118308,0.010794681343989343,0.013701028517937256,0.011364927135965663,0.01470068722484578,0.011075290023760575,0.014228586855842598,0.013427636520616583,2023-10-23 05:05:00
1.8,0.045520781984401855,40,0.8,0.8,0.05028877996224126,0.026254815049238947,0.024523014011413387,0.017413975134857308,0.018379256571073643,0.028,0.014221751713869347,0.013522785373135927,0.043324014496057016,0.013436378193186754,0.010359152886609237,0.010359455966314816,0.009394715813973584,0.022,0.008739627264140983,0.010149124828706535,0.00970440703072637,0.009739476083413983,0.009302107606717415,0.010623181611184234,0.010902737477317983,2023-10-23 02:05:00
1.8,0.04451830281560653,40,0.8,0.8,0.1,0.052,0.023351301325006412,0.01714617368333269,0.036,0.028,0.014080038956959464,0.013202946431769613,0.086,0.013170239984354435,0.01013667233591319,0.010140386758312551,0.009137135079550447,0.011088803765118308,0.008204791367848845,0.009467919721277895,0.008409925925802083,0.00852028803249078,0.0082858188860852,0.008420919913287079,0.008523527381967037,2023-10-23 18:05:00
1.8,0.04543500780742861,40,0.8,0.8,0.1,0.026311925302176447,0.024438202612762642,0.01757614370731569,0.01832967381046987,0.028,0.014385402582686854,0.01389249898776221,0.04451129567373669,0.013782602523708021,0.010726956660443262,0.010744224939421104,0.009852150209719466,0.022,0.009150006831696264,0.010953959957484155,0.009237688879112822,0.010414607086208245,0.008756293641370724,0.010172977834517833,0.010399732329762053,2023-10-23 04:05:00
1.8,0.04460756222993725,40,0.8,0.8,0.1,0.052,0.023315727424840504,0.017107831839627993,0.036,0.028,0.028,0.013143542052502389,0.086,0.013128974584038264,0.010097715563512704,0.010101059850956573,0.009121857382214708,0.022,0.008306411423616955,0.00942054375467912,0.008814615187624535,0.008729674568056948,0.0082858188860852,0.00900588740831102,0.009007491888688317,2023-10-23 00:05:00
1.8,0.048008475619482946,40,0.8,0.8,0.050906251239145835,0.026798256653803948,0.026124852738733047,0.018392524999543605,0.01865297641144905,0.028,0.014913919817608246,0.014997945874475022,0.048804082380882796,0.014549179283145978,0.011567064525415158,0.011550418907614544,0.010595012989088897,0.022,0.010057480710980234,0.012978178771121349,0.01057840323126964,0.012487866655647452,0.009038797293664465,0.011740145438905985,0.011051912871728277,2023-10-23 06:05:00
1.8,0.04459720833240203,40,0.8,0.8,0.1,0.052,0.023536508522099913,0.017141370573081155,0.01820133863445005,0.028,0.014076383350563978,0.013200028440354632,0.086,0.013176246664585261,0.010130969758465768,0.010121269899350223,0.009102276504776319,0.022,0.008143682041591011,0.00955554448603807,0.008263233878916924,0.008578580092164015,0.008940415793631397,0.00896212202679748,0.009007491888688317,2023-10-23 16:05:00
1.8,0.043874058382563114,40,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.011088803765118308,0.016,0.009082264038867947,0.008057594285190584,0.008106802829550955,0.016,0.008078318562934983,0.016,2023-10-23 21:05:00
1.8,0.04999728148886676,40,0.8,0.8,0.05038337094501513,0.02669463649694527,0.046,0.018386855644874994,0.01838292702463799,0.028,0.014714712020008494,0.01450097525419411,0.04341150067195176,0.014421354051311756,0.01149098953536667,0.011471944030316865,0.011053801914097916,0.01105691657391125,0.01130841792508901,0.013986153985398955,0.013414446087400998,0.01611284205532086,0.011225573536874409,0.0175726657090546,0.016645448210316736,2023-10-23 11:05:00
1.8,0.07147028699049982,40,0.8,0.8,0.05208754676504034,0.052581721510806624,0.025135667609201016,0.03142269098527973,0.01886686640952276,0.014451307130421726,0.025762021146743933,0.034407002563522256,0.04521699003366128,0.03325906277490451,0.02752226350291082,0.02510216335129259,0.021248854745350428,0.01221986315440566,0.02121436081095223,0.023322196564938835,0.02567008655114109,0.029614201279782155,0.022505475176029972,0.030778916024910112,0.034279893685819844,2023-10-23 12:05:00
1.8,0.043874058382563114,40,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.01105691657391125,0.016,0.009068853823503625,0.008050846077046842,0.008062627399344172,0.016,0.016,0.016,2023-10-23 20:05:00
1.8,0.0456421270348092,40,0.8,0.8,0.05031707871669614,0.026292835995572278,0.024213084110527316,0.017529875099746996,0.018226240379815607,0.028,0.014326930258244101,0.01379768549558129,0.04553418003561587,0.013845431199255886,0.010678100695998366,0.010717590187901901,0.009933076101160688,0.011088803765118308,0.009620536434777541,0.01108628959262468,0.010683957691471938,0.010393467581610225,0.008940415793631397,0.009958984223089806,0.01033047010060365,2023-10-23 01:05:00
1.8,0.04458946874864258,40,0.8,0.8,0.1,0.052,0.023406106162894232,0.017209325532837296,0.01810802604115883,0.028,0.014114760179782141,0.013282567310195097,0.086,0.013246160871877114,0.010196933928867188,0.010202141581217346,0.009198284447947914,0.01105691657391125,0.00828300241005068,0.009676554984865028,0.008524267018136189,0.00869044897899422,0.008314560184449886,0.0085949036937826,0.008770540478276608,2023-10-23 17:05:00
1.8,0.044756635844772893,40,0.8,0.8,0.1,0.052,0.046,0.017159481291658618,0.018177865755061584,0.028,0.014088847554612056,0.01321717259519365,0.086,0.01320388612432082,0.010169568096562416,0.010163277316964788,0.009164013986066491,0.022,0.008212883366003523,0.009684233092169267,0.008379032097686721,0.008834187819276204,0.008800702041973009,0.008947715764443712,0.009058068987429075,2023-10-23 15:05:00
1.8,0.045467812167886305,40,0.8,0.8,0.1,0.026142745680371726,0.023710655618536667,0.017247913247819078,0.01820674907455342,0.028,0.014132880540148456,0.013332290619083708,0.043230728725627374,0.01332899454206083,0.01028563366010476,0.01027910284910287,0.00936870424539369,0.022,0.008643451826234987,0.01018305706259865,0.009838251082623341,0.009990881431558149,0.009302107606717415,0.01169329599617033,0.011512586177707564,2023-10-23 13:05:00
1.8,0.04398688071699865,40,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.009047261212312209,0.022,0.008069945497792518,0.009127776878813842,0.008126440335485107,0.008149546438261409,0.016,0.008123428995349655,0.008089241004645123,2023-10-23 19:05:00
1.8,0.044309597338681624,40,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.013103068884123503,0.086,0.026,0.010069806890579088,0.010066318813578178,0.009057974809544398,0.01105691657391125,0.00805878140469701,0.009217603858271766,0.008066613820830902,0.008153778678624143,0.016,0.016,0.016,2023-10-24 21:05:00
1.8,0.04922342740574181,40,0.8,0.8,0.1,0.027190828450336785,0.02431989059559006,0.0192238303819388,0.018309458839452154,0.028,0.015460759569723698,0.016091591309788933,0.086,0.015329357734786752,0.012566905748578914,0.012553585856190121,0.011604214366647849,0.011088803765118308,0.011252878712231079,0.01359132938802483,0.013100750560164413,0.014005352073156726,0.04007311028123687,0.01452159361120112,0.01588675804318317,2023-10-24 11:05:00
1.8,0.04609750550743459,40,0.8,0.8,0.1,0.026296824710135797,0.02398298052410149,0.017519444949095596,0.018212230014250055,0.028,0.01430433022833438,0.0136796643896926,0.04369906633759103,0.013428894038869646,0.01046378531994335,0.010452858880289092,0.009502505567882551,0.01105691657391125,0.008974357627580481,0.011104579327460479,0.010568875626733658,0.011167843705795367,0.009709160724340327,0.011905386521325908,0.01299424723189802,2023-10-24 17:05:00
1.8,0.04437234771417019,40,0.8,0.8,0.1,0.052,0.023129843067672087,0.017104342015373666,0.036,0.028,0.028,0.013113288162542662,0.086,0.026,0.01006641801613095,0.010062650269037196,0.00905059874287069,0.022,0.008060776484783021,0.009215357800271065,0.008106769834229302,0.008192059613027151,0.008162004776390171,0.008107279016198883,0.016,2023-10-24 20:05:00
1.8,0.04867998324559408,40,0.8,0.8,0.05054640921891219,0.026748433331853644,0.02651422153034617,0.018370535262363822,0.019072472459457323,0.028,0.01489310848111619,0.014878660111690156,0.044821526328002965,0.014249161983732798,0.011441126754149909,0.011428647465805557,0.01069686900046765,0.01105691657391125,0.01110614813067144,0.0144378807961617,0.015535879715806986,0.016371824838711642,0.012916052531687336,0.020597504595918827,0.022596445762982677,2023-10-24 16:05:00
1.8,0.045373321132710864,40,0.8,0.8,0.1,0.052,0.023572642764488116,0.017190374447605405,0.018151125173885316,0.028,0.01411514670041571,0.013252070096149373,0.086,0.013175037162475665,0.010183921277772935,0.01017764791902322,0.0092115464506365,0.01105691657391125,0.008460727381786147,0.009905889069055339,0.009534538075329713,0.009566819423164952,0.024228345439121012,0.01068671086685335,0.011279867587009147,2023-10-24 07:05:00
1.8,0.04582264976420673,40,0.8,0.8,0.1,0.026189684963276713,0.02368608320456247,0.01727614506018348,0.018175346102684006,0.028,0.014152062001048822,0.013331877430078236,0.086,0.013315992153575356,0.010287805945725733,0.01029883571035423,0.009477698087622478,0.022,0.00904531238689216,0.010452935441816203,0.011058726819604856,0.01081276482767614,0.00983302065338195,0.013392571105762852,0.013780035478171903,2023-10-24 06:05:00
1.8,0.04850856757973101,40,0.8,0.8,0.1,0.026515892936006695,0.02424054555683704,0.017914869919387753,0.018364746191549534,0.028,0.014592360066051992,0.014210538191744735,0.086,0.013825085400549681,0.01093290181821911,0.01087624048323147,0.009892660167554112,0.01122593499400977,0.009317103372315776,0.01132215968334212,0.010664664508617052,0.012127754587923152,0.03596048807367537,0.013444051357581987,0.02341349482924212,2023-10-24 13:05:00
1.8,0.04583679117184285,40,0.8,0.8,0.1,0.026160707977571036,0.02368956823506415,0.01730756344333766,0.01818553093683731,0.028,0.014198253931035824,0.01340884522711906,0.086,0.013227960640447506,0.010286610212658866,0.010262009604662874,0.009268460645187602,0.01105691657391125,0.00847796679923009,0.00973906007178726,0.009348889830502275,0.00934940591820489,0.023516895182590817,0.016,0.010611516762432808,2023-10-24 08:05:00
1.8,0.04738001409695215,40,0.8,0.8,0.1,0.029213550896290647,0.02505698430702201,0.02114623326846652,0.018634098859527305,0.028,0.01559937696975999,0.01644539992990329,0.086,0.015400668281025565,0.01219563879393895,0.012060800887025679,0.010738756816386485,0.022,0.010039604858393043,0.013045935649194224,0.010899071686322856,0.01270067073375432,0.02833716980858998,0.011576896824948477,0.012236579670405381,2023-10-24 09:05:00
1.8,0.05292000035070166,40,0.8,0.8,0.05054679779336762,0.026812434604991147,0.027043685669744837,0.0187689411247188,0.019465852294843915,0.014251705550954634,0.015198681264865146,0.01574763435528056,0.086,0.015223969899229207,0.012348689351971802,0.01220744438582593,0.011412602888658818,0.011678129152386,0.011359570238103741,0.015410324917169864,0.01953354444908112,0.01727340008838803,0.10031948963187563,0.016,0.041198140947266475,2023-10-24 12:05:00
1.8,0.049080455413737976,40,0.8,0.8,0.1,0.028823361364051107,0.024704527001194576,0.020703343420711215,0.0183977799658095,0.028,0.015621751957910638,0.016506054478991818,0.086,0.015440643784327943,0.01243073853827072,0.012294509754830658,0.011031453253276324,0.022,0.010325816072177002,0.013068592878794513,0.01098855451696312,0.013423557993059821,0.02875137473921786,0.016,0.013253295449806227,2023-10-24 10:05:00
1.8,0.04748573598102506,40,0.8,0.8,0.1,0.026476608217395097,0.02937203045084034,0.01787260009152083,0.021217939115953932,0.014981470036162821,0.014551213071130796,0.014265236040126021,0.086,0.014112627685482297,0.011052121121073125,0.010967908418482154,0.010094554488081147,0.014550015389882067,0.009831392407207377,0.01800541050821544,0.011925841132541474,0.020322641782453334,0.021801322253597998,0.025189965237790872,0.032587639575650855,2023-10-24 15:05:00
1.8,0.048616042654940024,40,0.8,0.8,0.1,0.026793557172123776,0.0242566958263408,0.018447215193641713,0.018379256571073643,0.028,0.014994497078293773,0.015120169593836314,0.086,0.01569407598736994,0.01220891253057209,0.012310267024529337,0.011847283638646707,0.01105691657391125,0.011385231965081769,0.018413189799194853,0.012475725496584107,0.017205058526199288,0.012747370474384553,0.01774416025921754,0.025989567263107843,2023-10-24 14:05:00
1.8,0.05184554637105678,40,0.8,0.8,0.1,0.026162648703816377,0.023513555859396622,0.017394684268183858,0.018234857485279567,0.028,0.014506155490350526,0.014843457919188013,0.086,0.01945788471132569,0.015130009891580308,0.016029661218521063,0.016516408662614588,0.022,0.014603170379716791,0.03361540542197268,0.013994037720659056,0.027593182516443725,0.011000965139901401,0.01805965931507685,0.017318011939258533,2023-10-26 06:05:00
1.8,0.05971952312146671,40,0.8,0.4033113411201619,0.1118033988749895,0.02788070222212099,0.025650495970211244,0.019056872579914032,0.019096556321667554,0.014335513400099923,0.015121078194777047,0.015346360761903051,0.04421211481188811,0.015472806863215694,0.01210877851044645,0.012254172253391647,0.012149764166167839,0.022,0.012776538854288222,0.013358595365113798,0.015088637012041758,0.01515662927842743,0.009709160724340327,0.016525275750387487,0.014955690572421056,2023-10-26 04:05:00
1.8,0.04380490299704517,40,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-10-26 21:05:00
1.8,0.05210817380960259,40,0.8,0.8,0.05246384971814291,0.026741603514430664,0.02434843439513581,0.01825299316681305,0.018368348050858418,0.028,0.014913919817608246,0.015005383223451919,0.048271856709968225,0.015112924967898978,0.012061953232950515,0.012152288392263316,0.011695371154156847,0.01105691657391125,0.011803255010758523,0.016085995344686535,0.01272336293928383,0.01607458791217423,0.009709160724340327,0.014281660154421685,0.01351528070365232,2023-10-26 05:05:00
1.8,0.0442531259849371,40,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.013079940947807322,0.086,0.026,0.01005675275301236,0.010055056716351374,0.009047699690213799,0.022,0.00805917778655224,0.009247822311015948,0.008090896663314227,0.008209013594483115,0.016,0.008061504432588745,0.016,2023-10-26 20:05:00
1.8,0.0629421198121509,40,0.8,0.8,0.050815473899523594,0.02710697025167976,0.03150036796503163,0.01911317761511732,0.03229740100364009,0.01655378439444521,0.015797621254159025,0.017632778603521033,0.044588633042394805,0.021588263080003164,0.017404554378742575,0.01791006216868868,0.017323742630387343,0.016941876967792036,0.015098133185281016,0.03468130011450481,0.014866910812510566,0.032265091765531564,0.01912177627495244,0.02160616561001693,0.023823465556436274,2023-10-26 07:05:00
1.8,0.06521643536038238,40,0.8,0.8,0.051524195007518904,0.028926875517651385,0.029444654801079845,0.021765736199697183,0.020698621201741273,0.014391355429948603,0.016787772579009364,0.01806801788346978,0.0450977619556748,0.016554200421136738,0.013813038729397013,0.013437831575306928,0.012309345020000962,0.011285188672318178,0.012507154662029384,0.019163469626328082,0.01634233287168654,0.021903401033852594,0.019317947488861335,0.02616484873970151,0.03195444852423581,2023-10-26 14:05:00
1.8,0.057403262713409106,40,0.8,0.8,0.05040497614741801,0.031212314471330337,0.025416473005851675,0.02611790096896773,0.01865297641144905,0.028,0.022341524515575722,0.028261792811164345,0.04402180861704924,0.022125950533832973,0.020958491832169156,0.020358818971206026,0.01808018669159416,0.022,0.018307916157868472,0.02220201822429816,0.023288116101962037,0.02458292835107257,0.016805195631969985,0.02972763910978894,0.03237648578811012,2023-10-26 10:05:00
1.8,0.04833949464297833,40,0.8,0.8,0.057594379291450656,0.02617966728969189,0.046,0.01717890486290347,0.036,0.028,0.014088432138555068,0.013155586769357833,0.086,0.026,0.010083599380944296,0.010069681606637,0.00904748020017052,0.022,0.008045739393839598,0.018,0.00805934631317194,0.008046059475275159,0.016,0.016,0.016,2023-10-26 03:05:00
1.8,0.04583679117184285,40,0.8,0.8,0.1,0.02649512664667604,0.024265967826037727,0.018026486776869185,0.018336550418054227,0.028,0.01467982131001602,0.014383336534785835,0.04337651253058229,0.013719625028941787,0.010964021368168552,0.01091769477092903,0.00980437040459424,0.022,0.008998278321768494,0.011632552171455444,0.009812872484274928,0.01087227975681905,0.009529512945104575,0.011740145438905985,0.012319213291598735,2023-10-26 17:05:00
1.8,0.0587476879850338,40,0.8,0.8,0.05077589015234125,0.03443743255345695,0.028867315654870773,0.027328319798669613,0.01959233928637927,0.014071494037395051,0.022009430440803876,0.027323331285237163,0.046008124007933374,0.021832310343989147,0.019972373539293136,0.019469931723277715,0.016940859983529944,0.01289164645836979,0.015327059781552488,0.025355804454133643,0.015924786191814696,0.024187285432115957,0.016615778030387104,0.02130866804677273,0.027028080796144563,2023-10-26 08:05:00
1.8,0.04825822617172698,40,0.8,0.8,0.050535327876800956,0.02761129080563248,0.026712084773649655,0.020114278742041428,0.01924615886240592,0.028,0.016147955231491963,0.017141804668843404,0.0443855031866586,0.015509183062209267,0.013172828139209426,0.013085104559364838,0.012197379380893145,0.022,0.012017228751663124,0.014106201921750541,0.013934324193082733,0.015231591164383227,0.011075290023760575,0.016750169175442572,0.018095394718766346,2023-10-26 16:05:00
1.8,0.04439129057877108,40,0.8,0.8,0.1,0.052,0.023132165391262585,0.017200179067851113,0.036,0.028,0.014124079894666719,0.013261557038037063,0.086,0.013116801476429202,0.010151688282292562,0.010143673669686484,0.009114634836322834,0.022,0.008159426640810194,0.009349683452629582,0.008409925925802083,0.008494049443360662,0.008162004776390171,0.008560209706016328,0.008726458158946739,2023-10-26 19:05:00
1.8,0.05335782085108533,40,0.8,0.8,0.050308891048127496,0.03547591351479517,0.026805148082579156,0.027373610134238675,0.018681784187625502,0.028,0.02244152439007801,0.028294879663390404,0.04530189284923444,0.02237324318440932,0.021076657553009078,0.020733549007704147,0.018061605331135353,0.01105691657391125,0.015014712958540162,0.026627064609354403,0.014161890029761795,0.022499707573124056,0.012414379714983747,0.01814594210601148,0.019673827970865553,2023-10-26 09:05:00
1.8,0.06235725753068308,40,0.8,0.8,0.05073689424241634,0.02835524535192865,0.026342026090095692,0.022168442632557357,0.01923336090007143,0.014154161147089495,0.01749305793586809,0.019701707764619377,0.044080900743023364,0.01673988388212446,0.01435767091168774,0.013896033553407664,0.012122451616587631,0.022,0.012103196574236402,0.015452663685282347,0.015924786191814696,0.017166039732174853,0.014490492022836018,0.022233002638391595,0.02578236777865332,2023-10-26 12:05:00
1.8,0.045344395368013206,40,0.8,0.8,0.1,0.026805330728554254,0.024317524614576126,0.018754266080487688,0.018322866293595457,0.028,0.015197369056990864,0.015392070428360575,0.04334603702101322,0.014209875391912439,0.011678013498207494,0.011626578249439235,0.010428446474937746,0.01122593499400977,0.0096443027585422815,0.012491599480539205,0.011109151858490745,0.012144330652032338,0.009960014270113237,0.012733776919273788,0.01395799952642264,2023-10-26 18:05:00
1.8,0.06692779271322088,40,0.8,0.8,0.05185175823972825,0.0331688502157229,0.032318121530980626,0.02568174926349677,0.020953747584964103,0.014451307130421726,0.020746213558199406,0.02444195799498958,0.04527589657458268,0.01968566787916456,0.018465668014432363,0.017778830951736612,0.016043262309729796,0.011587070641158687,0.01636092633175031,0.020407236010863083,0.0201201422823832,0.024530826097627786,0.017665050379976278,0.0286484730623794,0.034068082540499575,2023-10-26 13:05:00
1.8,0.05694526123693852,40,0.8,0.8,0.1,0.027742789895673237,0.025475676986426617,0.020498101800942973,0.018756367065178775,0.028,0.016137882562753548,0.017117543268712655,0.043601472006371274,0.015185424708312304,0.012572519326091998,0.01227654967615483,0.010798171021844594,0.022,0.010440894079913552,0.014178570519860286,0.013135393697848743,0.014941917375293661,0.013171651615664538,0.019072187304804485,0.024749118181753335,2023-10-26 11:05:00
1.8,0.048106775281626636,40,0.8,0.8,0.1,0.026205275899359278,0.023545825277116406,0.0174406934162734,0.018277154601486142,0.028,0.014205276639173484,0.013468287144446178,0.043340094383774744,0.013374735823539064,0.010291735924372058,0.010226465314151076,0.009154271204487759,0.022,0.008173938268928165,0.011013714916525561,0.008345111416087675,0.009886253375726366,0.010024649109368794,0.008905049761659754,0.009739825333693834,2023-10-28 09:05:00
1.8,0.04972973983698874,40,0.8,0.8,0.1,0.02618863618519259,0.02363818150969961,0.01742460209169596,0.018277154601486142,0.028,0.014193398161146115,0.013528442299405447,0.043331275817086574,0.013508511928161845,0.010348824584511066,0.010308427552431406,0.009284293347439089,0.022,0.008440634259981665,0.01127803519741282,0.009067892054962862,0.010309536598555883,0.01009002325290397,0.01045620911006265,0.011279867587009147,2023-10-28 12:05:00
1.8,0.04846486693994499,40,0.8,0.8,0.1,0.02628358477189134,0.023446202514337763,0.01756820004894436,0.018100264553801013,0.028,0.01424847273674762,0.01364868536243929,0.04337962989742823,0.013440143366785826,0.010370728020932026,0.010339344760436367,0.009254807335428609,0.022,0.008354905880372646,0.01073309227643369,0.009006893834764664,0.009536709853165891,0.009141212958965486,0.009236635572528615,0.010126872556755519,2023-10-28 21:05:00
1.8,0.049151761253140386,40,0.8,0.8,0.1,0.02621528256260127,0.023651698155702915,0.017465748570380288,0.01825256514300747,0.028,0.014221455243940305,0.013570443494359936,0.043381193337129746,0.013555970194152377,0.010381605193103459,0.010334159238915947,0.009291439421521625,0.022,0.008421980449399217,0.013661772410473394,0.00912335284013641,0.012012214323930355,0.012006964654836758,0.011122229417618536,0.012653729810763249,2023-10-28 11:05:00
1.8,0.048581746009937934,40,0.8,0.8,0.1,0.02623952354679764,0.023423853320541282,0.01750852093982822,0.01810802604115883,0.028,0.014224368999601656,0.013603479361519191,0.04329853289669265,0.013443923920780195,0.010351094108702647,0.01032026238924028,0.009244914205232097,0.022,0.008350188134636343,0.01065427861457312,0.009006893834764664,0.009430186116481868,0.009193891681075936,0.009252702976706589,0.010977038080946234,2023-10-28 20:05:00
1.8,0.04998110514689718,40,0.8,0.8,0.1,0.02635991119188712,0.023835853336246347,0.017728727280374165,0.018428305088345625,0.028,0.01433724981498192,0.013905020108251936,0.04343790858575564,0.013755662102845845,0.010590979775580758,0.010557758907141614,0.009499415811209217,0.022,0.008677393255376047,0.010790243818165847,0.009432822930912119,0.00993831395119407,0.00983302065338195,0.010133493083873868,0.010126872556755519,2023-10-28 16:05:00
1.8,0.04940415884795045,40,0.8,0.8,0.1,0.02616286505238642,0.02349703254206584,0.01732995799117014,0.018229095190896702,0.028,0.014147802873619825,0.013378366781455845,0.086,0.013417783482439558,0.010253691501734772,0.01022139757736887,0.009221472951659346,0.01105691657391125,0.008408740694908512,0.013266422717024332,0.009289108364176053,0.012127754587923152,0.01308611737237836,0.01202459028294249,0.015325614180118984,2023-10-28 10:05:00
