ch4,co2,co,h2s,so2,nox,ethane,ethene,propane,propene,1_3-butadiene,i-butane,n-butane,acetylene,cyclopentane,i-pentane,n-pentane,n-hexane,isoprene,n-heptane,benzene,n-octane,toluene,ethyl-benzene,m&p-xylene,o-xylene,time_utc
0.13319136736484927,0.10690559620522487,0.09826561755048682,0.8,0.8,0.05743681458163298,0.026148808402854683,0.03198713255231222,0.017106024024845724,0.02229444705460504,0.014317821063276354,0.028,0.013075380918622741,0.04343456335413747,0.026,0.02,0.02,0.018,0.01122593499400977,0.0080682311075742,0.009045578372165582,0.008156130462644337,0.008101518994591056,0.016,0.008107279016198883,0.016,2023-05-29 03:05:00
0.05181813664142009,0.07871198836203276,0.046952037473690256,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.01289164645836979,0.016,0.018,0.008070402965956226,0.008054668190039891,0.008046413308927214,0.008123428995349655,0.008073823637223268,2023-06-13 03:05:00
0.10706270510211285,0.09183973038349075,0.06832261691515955,0.8,0.8,0.1,0.02613236710712599,0.046,0.01726802473098672,0.036,0.028,0.014173934247512595,0.013357451014907375,0.086,0.013219790252161922,0.010244861468533244,0.010211272271139906,0.009187147795862896,0.01122593499400977,0.008288986777831308,0.009262404776453324,0.008586208913352275,0.008979440910991674,0.008892779911036822,0.009285086504020575,0.009270423616587094,2023-06-13 04:05:00
0.06658620521067275,0.0797334908755821,0.04802561097636206,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.014734886430637955,0.016,0.018,0.008129013331620014,0.008075566947574761,0.008046413308927214,0.008206082407333686,0.008236787913073394,2023-06-13 02:05:00
0.12634589205650948,0.1154873010425577,0.0758814274720396,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.013092640818594166,0.086,0.013074080993602754,0.01010358819096801,0.010103970316821401,0.009377366632032421,0.022,0.009595088317264173,0.009155146897691287,0.01226457583649822,0.010131224723105665,0.009588555921752225,0.013885883816326544,0.01334030603560411,2023-06-16 04:05:00
0.029776581448948992,0.07866913791062254,0.05353736855465485,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.01112765290955262,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-06-16 01:05:00
0.029088220648283522,0.07737259004630358,0.04533899218461539,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.008046413308927214,0.016,0.016,2023-06-16 00:05:00
0.04695860408605797,0.08697458898819455,0.053518319499237875,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.008041468420814674,0.016,0.00807392734063268,0.016,2023-06-16 02:05:00
0.17606647566763445,0.10915293796274954,0.08202866857866441,0.8,0.8,0.05025413022552787,0.026537109975726423,0.02318669869574768,0.017479559350067824,0.018130846937412123,0.028,0.014249101759876204,0.013405113061737127,0.086,0.013192341130068001,0.010277135371591839,0.010243925244957292,0.009246867349711484,0.022,0.008357750718515832,0.0096958229086729,0.008634697546385257,0.008852979083417227,0.008104056148662978,0.008795405272288802,0.00841635182248904,2023-06-16 03:05:00
0.09455589997713121,0.08689701620341693,0.07800833447505594,0.8,0.8,0.1,0.052,0.046,0.017201108545586503,0.018209480735912126,0.028,0.014119748142872129,0.013246962491193648,0.086,0.013222497565788771,0.01017922130930934,0.010144192641637895,0.009120112995321587,0.011173391388694477,0.00816726612240627,0.010426523038103276,0.008285557003470195,0.0091503631220573,0.008892779911036822,0.008526459634561157,0.008601136118625565,2023-06-19 16:05:00
0.005709920687081625,0.07806676198832127,0.06941821736752023,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-06-19 19:05:00
0.08657111514990286,0.0837754563880258,0.0750980097645525,0.8,0.8,0.1,0.052,0.046,0.01714226020274961,0.036,0.028,0.014079537637970416,0.013158976578663748,0.086,0.013120793075493527,0.01010955953561748,0.010087321655403512,0.009067400295569992,0.022,0.008086796966172384,0.009867062252836898,0.008164755119210158,0.008652182863851424,0.008589918839770578,0.008317563540633085,0.008486554431858652,2023-06-19 17:05:00
0.0021332446316833418,0.07862626410618982,0.07259184770892504,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-06-19 21:05:00
0.010058622080065697,0.0789686027844625,0.07479870491150979,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-06-19 18:05:00
0.007162739372302279,0.07884039997880199,0.0664078858323983,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-06-19 20:05:00
0.012908587136835507,0.07767705360402792,0.06481495238715089,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-06-22 19:05:00
0.19964405284761216,0.13811710615634168,0.11486659210507565,0.8,0.8,0.1,0.02933638461491186,0.02360962223323393,0.026445626888395857,0.018412906211377967,0.028,0.021137176503283412,0.025443200618544947,0.044055011716372626,0.02065131153465697,0.017888633268275264,0.01677074957172552,0.014279791496478317,0.022,0.01495920113945285,0.0310524373162385,0.02069653335565037,0.02944444885665031,0.02535144381047089,0.028494577590242185,0.030375252715335834,2023-06-22 10:05:00
0.07746963039445402,0.07930946377428184,0.0720844033294019,0.8,0.8,0.1,0.026136449880940764,0.046,0.01773609892733947,0.036,0.028,0.014689901424917402,0.014586843850095392,0.086,0.013814997225602763,0.011470079523158497,0.011382186500502895,0.010432721755925533,0.022,0.009958873285337443,0.009411351694637329,0.010968597037287411,0.009166459116887281,0.016,0.009626438419948743,0.008641739010457705,2023-06-22 21:05:00
0.08183288637798936,0.08874004922052056,0.08726272141300095,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.013080229699799552,0.086,0.013065643160990138,0.010066047847549478,0.010064079154367165,0.009055221984631158,0.022,0.008072118004199652,0.009497467614817873,0.00814498165217451,0.008432926332040132,0.008207502001699236,0.00814667919188686,0.00810609304782388,2023-06-22 17:05:00
